,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
274770,NG008,Borno,2020-12-21,190,87,67,6121744.762913769,892935.626266993,3335107,8.28126081618973,56.77426629708035,292.5532456140351,829.6286069651742,2.8358208955223883,20201221,0.4656333169168363,0.5077319274989265,0.026634755584237252,0.5216485478678367,6594992.0,-0.21159417396202837,0.40540540540540543,0.0
274771,NG006,Bayelsa,2020-12-21,68,40,39,1451530.9264777785,619109.4377312914,2370713,9.864019729448154,23.126653906534848,581.0571078431373,1013.1252136752136,1.7435897435897436,20201221,0.37835323397591747,0.5884318304151591,0.03321493560892341,0.5125803164505587,2537774.0,-0.10448904236851947,0.6216216216216216,0.0
274772,NG020,Kano,2020-12-21,299,155,137,6486897.669060309,1988981.4485660684,8142233,9.02113703674042,29.42168860252253,453.8591415830546,990.5392944038928,2.1824817518248176,20201221,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,0.1241609281772341,0.8378378378378378,25.0
274773,NG036,Yobe,2020-12-21,59,28,24,1727902.9783147366,580211.2139776534,1277259,15.021938907448558,44.73621390441117,360.80762711864406,886.9854166666667,2.458333333333333,20201221,0.4691388179850362,0.5048995038050456,0.025961678209918262,0.5201260409235117,3619142.0,-0.5433016922627469,0.02702702702702703,0.0
274774,NG023,Kogi,2020-12-21,141,82,67,7024026.7264991,2509615.920690311,4010004,23.27467218950945,65.14220688584543,473.9957446808511,997.5134328358208,2.1044776119402986,20201221,0.45037839661721446,0.5217364067083422,0.02788519667444328,0.506811428561977,4836724.0,-0.30831429069378413,0.2972972972972973,0.0
274775,NG002,Adamawa,2020-12-21,70,43,41,5417465.802707251,952845.3783737698,2374047,14.44074801897422,82.10383377398024,565.2492857142857,965.0597560975608,1.7073170731707317,20201221,0.4474419886826158,0.5186029019248742,0.03395510939250998,0.5068342598449392,4396599.0,-0.25839416341831756,0.35135135135135137,0.0
275513,NG027,Niger,2020-12-21,199,110,74,5994809.446647096,1375053.56163483,3967597,11.54619825653009,50.337863420253214,332.29455611390284,893.6029279279279,2.689189189189189,20201221,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,-0.2021904684270313,0.4594594594594595,0.0
275514,NG016,Gombe,2020-12-21,91,40,28,10443241.758656828,532818.2500726264,1672339,11.824211117622776,231.75462794283231,306.28919413919414,995.4398809523808,3.25,20201221,0.4747655452041227,0.4988770635927775,0.02635739120309983,0.5284934612057086,3392445.0,-0.25910296259332805,0.32432432432432434,14.0
275515,NG034,Sokoto,2020-12-21,81,41,34,1276536.7189362228,684417.6510242042,1847194,12.508159170740743,23.329504205298097,380.0810699588477,905.4872549019608,2.3823529411764706,20201221,0.476871893107996,0.4955998750778277,0.02752823181417628,0.505624481563039,5027130.0,-0.3255636908120886,0.2702702702702703,7.0
275516,NG017,Imo,2020-12-21,539,317,260,15075994.771068854,4893649.912204543,14973210,11.69528107822562,36.02995709639564,462.99350649350646,959.821153846154,2.0730769230769237,20201221,0.36002907241370796,0.5951188700839131,0.044852057502378986,0.5015110336551765,5547527.0,0.5387774131767987,0.972972972972973,0.0
275517,NG004,Anambra,2020-12-21,596,329,272,18699842.897733588,4486114.562395509,14884794,10.248317478488836,42.71891057358662,416.2414429530201,912.0584558823527,2.1911764705882355,20201221,0.3550563739560004,0.6034760570706295,0.041467568973370096,0.5059823635153309,5936784.0,0.5172892070039768,0.9459459459459459,0.0
275518,NG022,Kebbi,2020-12-21,34,20,20,394845.8789362471,165354.9270300601,1198804,5.13733940754929,12.267292727230696,587.6490196078431,999.0033333333332,1.7,20201221,0.4855904279683244,0.48801456343612665,0.026395008595548938,0.5032996532071795,4510474.0,-0.4166000362854463,0.13513513513513514,12.0
275519,NG005,Bauchi,2020-12-21,57,26,21,714858.2132091401,394518.26611954015,1169360,11.673442160862116,21.15201429630541,341.9181286549708,928.0634920634922,2.7142857142857144,20201221,0.48096824368540303,0.4930077633721537,0.026023992942443307,0.5108444763587695,6690134.0,-0.4833208988736141,0.08108108108108109,0.0
275520,NG033,Rivers,2020-12-21,1236,643,525,32592245.788059663,9860549.333807789,26424581,11.67059294412037,38.57501452003592,356.3185140237325,838.8755873015873,2.354285714285714,20201221,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.1614581709475816,0.8648648648648649,7.0
