,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
25542,NG032,Plateau,2020-02-03,536,234,172,26600321.163330182,6268449.75808145,7539423,22.645547091040108,96.09693764624689,234.4347947761194,730.5642441860466,3.116279069767442,20200203,0.44148344424442243,0.5246600953608579,0.033856460394719665,0.49981152163639675,4350632.0,-0.20435074060739566,0.43243243243243246,
25543,NG010,Delta,2020-02-03,1726,747,486,91502864.92640726,16924040.82537287,21117587,21.638089352130155,116.99021455237326,203.9164445731943,724.1970850480109,3.551440329218107,20200203,0.37205747147343576,0.5865213978831537,0.041421130643410485,0.5024198117756394,5827726.0,0.04986988030496243,0.7297297297297297,
25544,NG026,Nasarawa,2020-02-03,406,235,200,31357148.83643295,7637795.545892696,5820191,23.729530622081715,97.42214478828936,238.92409688013137,485.0159166666666,2.03,20200203,0.458082127493156,0.5146632772780603,0.02725459522878373,0.5071486116542824,2557000.0,-0.3814972133848704,0.1891891891891892,
25545,NG018,Jigawa,2020-02-03,154,84,68,12452135.117688265,3454065.80284283,4758278,31.5626027349802,113.7852653526225,514.9651515151515,1166.2446078431374,2.264705882352941,20200203,0.4759832686855246,0.4966159109599566,0.02740082035451879,0.505479893884154,5921830.0,-0.49549208851903037,0.05405405405405406,
25546,NG002,Adamawa,2020-02-03,591,274,197,53847030.22436426,7644440.992750851,7625314,24.111854891642363,169.84260593377144,215.0398759165257,645.1196277495769,3.0,20200203,0.4474419886826158,0.5186029019248742,0.03395510939250998,0.5068342598449392,4396599.0,-0.25839416341831756,0.35135135135135137,
25547,NG021,Katsina,2020-02-03,495,228,169,32304688.837112177,10089042.906488491,7131051,37.09491490732764,118.77634921640524,240.1027272727273,703.2594674556213,2.9289940828402368,20200203,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.4045410794272394,0.16216216216216217,
25548,NG023,Kogi,2020-02-03,282,132,100,17694982.631356817,4852615.47864081,6033814,30.152754654323807,109.951524542651,356.60839243498816,1005.6356666666668,2.82,20200203,0.45037839661721446,0.5217364067083422,0.02788519667444328,0.506811428561977,4836724.0,-0.30831429069378413,0.2972972972972973,
25549,NG035,Taraba,2020-02-03,202,83,56,17074187.31993915,2256947.960439925,2267345,25.042900803503137,189.45371663346717,187.0746699669967,674.8050595238095,3.607142857142857,20200203,0.4572416308140842,0.515646300036468,0.027112069149447745,0.5130515216955309,3046503.0,-0.3693491920970492,0.21621621621621623,
25550,NG029,Ondo,2020-02-03,691,344,199,18387849.80977937,5199348.869682618,9513020,16.234802040263936,57.41547818584744,229.45055475156775,796.7353433835847,3.472361809045226,20200203,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,-0.23320407133660132,0.3783783783783784,
25551,NG011,Ebonyi,2020-02-03,117,45,32,11657710.57970923,2183828.4108325117,875488,42.40525197752375,226.3676725522408,124.71339031339032,455.98333333333335,3.65625,20200203,0.407884931714409,0.5547080871017148,0.03740698118387615,0.4891615626926456,2983133.0,-0.13893827298680297,0.5675675675675675,
25552,NG001,Abia,2020-02-03,378,172,115,37930867.07272592,6400846.074510944,3905577,34.58522918823065,204.94911387456983,172.20357142857145,566.025652173913,3.2869565217391306,20200203,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.40455051037529577,0.918918918918919,
25553,NG007,Benue,2020-02-03,200,78,59,7611683.007201083,2033418.655394713,3238591,21.41538600373304,80.16407703588462,269.88258333333334,914.8562146892656,3.389830508474576,20200203,0.4617573940726351,0.5075744703975699,0.030668135529795037,0.5046642022050832,5814928.0,-0.36118153353601457,0.24324324324324326,
25554,NG022,Kebbi,2020-02-03,201,98,75,8815896.077065011,2316142.5751754297,6507933,19.189123644378743,73.03925141395095,539.6296019900498,1446.2073333333333,2.68,20200203,0.4855904279683244,0.48801456343612665,0.026395008595548938,0.5032996532071795,4510474.0,-0.4166000362854463,0.13513513513513514,
25555,NG024,Kwara,2020-02-03,2103,950,586,73330295.49933082,16849644.657151226,27267011,17.866695886330174,77.75654119715904,216.0961404343002,775.5122582480091,3.588737201365188,20200203,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,-0.15738931235438808,0.5405405405405406,
25556,NG020,Kano,2020-02-03,3658,1524,1120,205537654.84715095,46589453.84485482,49152433,25.847629001128283,114.03140860896416,223.9494851467104,731.4350148809524,3.2660714285714287,20200203,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,0.1241609281772341,0.8378378378378378,
25557,NG003,Akwa Ibom,2020-02-03,467,173,130,28056564.940400794,7197192.292267291,6014193,34.40098427236521,134.10416313154636,214.6392933618844,771.0503846153846,3.5923076923076924,20200203,0.3714473458477974,0.5933145115115984,0.03523814264060416,0.5077076983792477,5665764.0,0.18670347513092306,0.8918918918918919,
25558,NG012,Edo,2020-02-03,1585,664,424,74790954.48424752,13684754.043546176,13857273,20.05498097998341,109.60600131237042,145.7126498422713,544.7041273584906,3.7382075471698113,20200203,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.048192548470072316,0.7027027027027027,
25559,NG013,Ekiti,2020-02-03,579,260,150,15727955.676674278,2607948.749099,7039300,10.803361490143397,65.15265713514027,202.6280944156592,782.1444444444444,3.86,20200203,0.36629979561099096,0.5964268380769661,0.037273366312043005,0.5043048153321379,3510952.0,-0.12374139344950484,0.5945945945945946,
25560,NG016,Gombe,2020-02-03,395,163,125,37646789.61900646,9987568.93871824,6288877,49.64790095203133,187.14104439576107,265.3534599156118,838.5169333333334,3.16,20200203,0.4747655452041227,0.4988770635927775,0.02635739120309983,0.5284934612057086,3392445.0,-0.25910296259332805,0.32432432432432434,
25561,NG031,Oyo,2020-02-03,3853,1649,984,156532053.1550618,30876424.031705286,39984184,19.49768334614449,98.8460452157708,172.95693399082967,677.2388888888889,3.915650406504065,20200203,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,-0.019245055859069864,0.6486486486486487,
25562,NG034,Sokoto,2020-02-03,562,242,164,30190015.11094754,6339689.320489201,7554778,24.020123850528467,114.38540050702804,224.0444246737841,767.7619918699187,3.426829268292683,20200203,0.476871893107996,0.4955998750778277,0.02752823181417628,0.505624481563039,5027130.0,-0.3255636908120886,0.2702702702702703,
25563,NG006,Bayelsa,2020-02-03,150,78,60,6063743.116942725,2596612.3863616874,3156631,26.891002238196503,62.79725483326048,350.7367777777778,876.8419444444445,2.5,20200203,0.37835323397591747,0.5884318304151591,0.03321493560892341,0.5125803164505587,2537774.0,-0.10448904236851947,0.6216216216216216,
25564,NG009,Cross River,2020-02-03,382,137,97,20993389.28146053,4393111.352720591,4378709,28.141781844034647,134.4813126486969,191.04315008726005,752.3554982817869,3.938144329896907,20200203,0.3831984467942394,0.5834763463285051,0.03332520687725556,0.5092349804775577,3958265.0,-0.18777845359495773,0.4864864864864865,
25565,NG005,Bauchi,2020-02-03,458,203,163,33173031.80524609,6400056.687975973,6420038,24.397612604872105,126.45868909786972,233.62583697234356,656.4456032719837,2.8098159509202456,20200203,0.48096824368540303,0.4930077633721537,0.026023992942443307,0.5108444763587695,6690134.0,-0.4833208988736141,0.08108108108108109,
