,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
273222,NG010,Delta,2020-12-19,1826,939,674,51061118.9182362,13539354.222864484,36315267,12.482143435585884,47.07404798100403,331.46464950711936,898.0036350148367,2.70919881305638,20201219,0.37205747147343576,0.5865213978831537,0.041421130643410485,0.5024198117756394,5827726.0,0.04986988030496243,0.7297297297297297,10.0
273223,NG017,Imo,2020-12-19,495,270,190,17337481.443098206,4421547.4998306045,11321328,14.46011706054603,56.70006060363466,381.189494949495,993.098947368421,2.6052631578947367,20201219,0.36002907241370796,0.5951188700839131,0.044852057502378986,0.5015110336551765,5547527.0,0.5387774131767987,0.972972972972973,0.0
273224,NG023,Kogi,2020-12-19,98,49,39,4444598.414675481,1138200.1797708373,2156175,18.134482120742383,70.81398502418124,366.69642857142856,921.4423076923076,2.5128205128205128,20201219,0.45037839661721446,0.5217364067083422,0.02788519667444328,0.506811428561977,4836724.0,-0.30831429069378413,0.2972972972972973,0.0
273225,NG031,Oyo,2020-12-19,4042,1889,1047,83336096.39888282,19693701.828643885,53028142,11.687773624480434,49.45811802844242,218.654717136731,844.128334925183,3.860553963705826,20201219,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,-0.019245055859069864,0.6486486486486487,3.0
273226,NG029,Ondo,2020-12-19,1050,491,292,20270030.598606937,4450890.175629179,14546394,9.47142101009637,43.13429136898504,230.89514285714284,830.2736301369863,3.595890410958904,20201219,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,-0.23320407133660132,0.3783783783783784,0.0
273227,NG036,Yobe,2020-12-19,54,29,21,305536.285234159,136498.5411780892,1065259,4.038869584308862,9.040545039415024,328.7836419753086,845.4436507936508,2.571428571428572,20201219,0.4691388179850362,0.5048995038050456,0.025961678209918262,0.5201260409235117,3619142.0,-0.5433016922627469,0.02702702702702703,15.0
273228,NG025,Lagos,2020-12-19,18077,9250,6077,374917006.08339554,92934159.59293304,277342545,9.502486349487487,38.33513691954768,255.70480444764064,760.6344824749053,2.9746585486259667,20201219,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,1.1187153694407612,1.0,308.0
273229,NG022,Kebbi,2020-12-19,28,18,18,873207.5848888566,518697.6121986372,953004,17.90576409458475,30.143668782948435,567.2642857142857,882.411111111111,1.5555555555555556,20201219,0.4855904279683244,0.48801456343612665,0.026395008595548938,0.5032996532071795,4510474.0,-0.4166000362854463,0.13513513513513514,0.0
273230,NG024,Kwara,2020-12-19,1334,623,325,27118997.386664238,5813228.566489811,15452860,11.114377738793545,51.84911919517753,193.06421789105443,792.454358974359,4.104615384615385,20201219,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,-0.15738931235438808,0.5405405405405406,0.0
273231,NG037,Zamfara,2020-12-19,32,19,14,271014.76751962584,133607.8935805021,812678,5.930006866173959,12.028626371970985,423.26979166666666,967.4738095238096,2.2857142857142856,20201219,0.4822951286895683,0.49170011989092705,0.026004751419504635,0.5030233221454106,4568319.0,-0.4763162522559063,0.10810810810810811,0.0
273232,NG007,Benue,2020-12-19,102,52,42,5617437.839006811,1168890.1430910092,2275735,17.293206233498292,83.10747731768512,371.85212418300654,903.0694444444443,2.4285714285714284,20201219,0.4617573940726351,0.5075744703975699,0.030668135529795037,0.5046642022050832,5814928.0,-0.36118153353601457,0.24324324324324326,0.0
273233,NG011,Ebonyi,2020-12-19,50,26,22,1178892.4801238663,446030.4473255024,1150402,12.597748674036309,33.29681026791793,383.4673333333333,871.5166666666667,2.272727272727273,20201219,0.407884931714409,0.5547080871017148,0.03740698118387615,0.4891615626926456,2983133.0,-0.13893827298680297,0.5675675675675675,0.0
273234,NG015,Federal Capital Territory,2020-12-19,2031,1054,828,86521405.80435126,26878250.768120844,40229980,20.17073759062957,64.92984188248784,330.1327753159363,809.7822061191625,2.4528985507246377,20201219,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.06716322463290017,0.7567567567567568,207.0
273235,NG002,Adamawa,2020-12-19,70,45,39,4896071.628363201,1353967.1957208847,2389466,21.57221052962374,78.0071247434725,568.9204761904762,1021.1393162393164,1.794871794871795,20201219,0.4474419886826158,0.5186029019248742,0.03395510939250998,0.5068342598449392,4396599.0,-0.25839416341831756,0.35135135135135137,26.0
273236,NG004,Anambra,2020-12-19,526,291,231,16333349.985037904,4058099.112550553,14120636,10.915956206851964,43.93538161659153,447.4219264892269,1018.8049062049064,2.277056277056277,20201219,0.3550563739560004,0.6034760570706295,0.041467568973370096,0.5059823635153309,5936784.0,0.5172892070039768,0.9459459459459459,2.0
273237,NG030,Osun,2020-12-19,1469,674,422,32620658.876881577,7824881.097677733,21262437,11.521695963932206,48.0320798528324,241.2348196051736,839.7486966824644,3.481042654028436,20201219,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,0.0026606813370417975,0.6756756756756757,3.0
273238,NG001,Abia,2020-12-19,271,160,121,5893836.592899079,2078477.680441738,7606233,10.673604581279102,30.26661380646055,467.7880073800738,1047.6904958677685,2.239669421487603,20201219,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.40455051037529577,0.918918918918919,0.0
273239,NG026,Nasarawa,2020-12-19,112,74,62,4188891.789751926,2014266.4538926263,3103958,20.1872120635311,41.98155944437636,461.8985119047619,834.397311827957,1.8064516129032255,20201219,0.458082127493156,0.5146632772780603,0.02725459522878373,0.5071486116542824,2557000.0,-0.3814972133848704,0.1891891891891892,0.0
273240,NG013,Ekiti,2020-12-19,648,320,183,17465475.96125478,3615679.263385288,7856457,12.276934069057496,59.30351705484906,202.0693672839506,715.5243169398907,3.540983606557377,20201219,0.36629979561099096,0.5964268380769661,0.037273366312043005,0.5043048153321379,3510952.0,-0.12374139344950484,0.5945945945945946,1.0
273978,NG006,Bayelsa,2020-12-19,74,44,38,1906499.5217432869,704112.8884606207,1958451,11.513564867696022,31.174838969092978,441.0925675675675,858.9697368421052,1.947368421052632,20201219,0.37835323397591747,0.5884318304151591,0.03321493560892341,0.5125803164505587,2537774.0,-0.10448904236851947,0.6216216216216216,0.0
273979,NG014,Enugu,2020-12-19,408,234,177,16435453.730497092,4127761.165116481,10709414,14.490801561804489,57.697838867121554,437.47606209150325,1008.4193973634652,2.305084745762712,20201219,0.3548333037798759,0.5979631440077704,0.04720355221235371,0.48606967776766996,4415727.0,0.11263773985257676,0.7837837837837838,13.0
273980,NG034,Sokoto,2020-12-19,68,36,29,627535.6993839213,198186.67323476772,1486691,4.246465152877192,13.445951920609527,364.3850490196079,854.4201149425287,2.3448275862068964,20201219,0.476871893107996,0.4955998750778277,0.02752823181417628,0.505624481563039,5027130.0,-0.3255636908120886,0.2702702702702703,18.0
273981,NG021,Katsina,2020-12-19,67,37,30,2335940.778015039,523307.2038149092,1607169,10.83893403802852,48.38287687436701,399.7932835820896,892.8716666666667,2.2333333333333334,20201219,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.4045410794272394,0.16216216216216217,0.0
273982,NG035,Taraba,2020-12-19,87,33,22,6635577.035548695,635405.2793091455,707014,17.946478907191814,187.41620062552576,135.4432950191571,535.6166666666667,3.954545454545455,20201219,0.4572416308140842,0.515646300036468,0.027112069149447745,0.5130515216955309,3046503.0,-0.3693491920970492,0.21621621621621623,0.0
273983,NG020,Kano,2020-12-19,300,165,118,5996436.314170566,1852533.4528616865,6353567,9.755177290374668,31.576379506028893,352.97594444444445,897.3964689265537,2.542372881355932,20201219,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,0.1241609281772341,0.8378378378378378,13.0
273984,NG008,Borno,2020-12-19,147,72,54,2676579.3831228567,639323.3430685899,2684691,7.356613109401626,30.799061526091062,304.38673469387754,828.6083333333333,2.7222222222222223,20201219,0.4656333169168363,0.5077319274989265,0.026634755584237252,0.5216485478678367,6594992.0,-0.21159417396202837,0.40540540540540543,0.0
273985,NG005,Bauchi,2020-12-19,31,18,15,3067825.4831200647,822940.1122299248,792598,34.09008524508225,127.08389186815933,426.1279569892473,880.6644444444445,2.066666666666667,20201219,0.48096824368540303,0.4930077633721537,0.026023992942443307,0.5108444763587695,6690134.0,-0.4833208988736141,0.08108108108108109,0.0
273986,NG016,Gombe,2020-12-19,53,26,21,7977714.356663814,775733.5488207298,1125191,22.95326095663024,236.05342291090903,353.83364779874216,893.0087301587301,2.523809523809524,20201219,0.4747655452041227,0.4988770635927775,0.02635739120309983,0.5284934612057086,3392445.0,-0.25910296259332805,0.32432432432432434,0.0
273987,NG028,Ogun,2020-12-19,9093,4391,2540,174949836.2054002,43432842.96606643,110201526,10.62516433704,42.79873555302198,201.98967337512372,723.107125984252,3.57992125984252,20201219,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.11933543982440241,0.8108108108108109,12.0
273988,NG018,Jigawa,2020-12-19,10,9,5,405455.7742942661,200196.3503506276,183668,24.87924897978649,50.38770757454791,306.11333333333334,612.2266666666667,2.0,20201219,0.4759832686855246,0.4966159109599566,0.02740082035451879,0.505479893884154,5921830.0,-0.49549208851903037,0.05405405405405406,0.0
273989,NG009,Cross River,2020-12-19,150,76,59,4577744.272822051,904206.3840291948,3502267,9.522844048692024,48.21149858578077,389.14077777777777,989.3409604519774,2.542372881355932,20201219,0.3831984467942394,0.5834763463285051,0.03332520687725556,0.5092349804775577,3958265.0,-0.18777845359495773,0.4864864864864865,0.0
273990,NG033,Rivers,2020-12-19,1081,560,416,25048180.49088222,6463381.324480427,20850990,9.65422826797337,37.41398503604667,321.47687326549493,835.3762019230769,2.5985576923076925,20201219,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.1614581709475816,0.8648648648648649,16.0
273991,NG003,Akwa Ibom,2020-12-19,176,96,80,5406968.694528666,1498289.4233656933,3937652,11.637423566416606,41.99668230136523,372.8837121212121,820.3441666666666,2.2,20201219,0.3714473458477974,0.5933145115115984,0.03523814264060416,0.5077076983792477,5665764.0,0.18670347513092306,0.8918918918918919,0.0
273992,NG019,Kaduna,2020-12-19,349,199,156,11752691.946642736,3498907.2349715894,8478817,13.936667693090577,46.8127192748943,404.910076408787,905.856517094017,2.2371794871794872,20201219,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,-0.1703334579739599,0.5135135135135135,179.0
273993,NG012,Edo,2020-12-19,1384,758,557,30229393.257678896,8236677.825537876,30661985,9.18857149107591,33.72293380455145,369.24355732177264,917.4741172950328,2.4847396768402152,20201219,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.048192548470072316,0.7027027027027027,5.0
273994,NG032,Plateau,2020-12-19,159,78,62,3883043.605421948,1238507.698369372,2836371,12.412467824691824,38.91631346146116,297.31352201257863,762.4653225806452,2.564516129032258,20201219,0.44148344424442243,0.5246600953608579,0.033856460394719665,0.49981152163639675,4350632.0,-0.20435074060739566,0.43243243243243246,46.0
