,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
100620,NG037,Zamfara,2020-05-10,102,64,49,5391056.172269487,4661578.585555455,2578344,59.11368660029832,68.36422451390875,421.29803921568623,876.9877551020408,2.0816326530612246,20200510,0.4822951286895683,0.49170011989092705,0.026004751419504635,0.5030233221454106,4568319.0,-0.4763162522559063,0.10810810810810811,7.0
100621,NG020,Kano,2020-05-10,1733,1139,820,236512151.3059055,130204892.86632642,34319852,98.665328677419,179.2217529702039,330.0620503943066,697.5579674796749,2.1134146341463413,20200510,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,0.1241609281772341,0.8378378378378378,26.0
100622,NG012,Edo,2020-05-10,2522,2035,1353,931626677.7178714,699619038.3100822,150165231,321.30311599901904,427.8536433508206,992.368695479778,1849.781116038433,1.8640059127864008,20200510,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.048192548470072316,0.7027027027027027,12.0
100623,NG004,Anambra,2020-05-10,390,195,141,29068752.700653404,13117259.845640168,5891670,57.80629354022935,128.1027342018243,251.78076923076924,696.4148936170212,2.765957446808511,20200510,0.3550563739560004,0.6034760570706295,0.041467568973370096,0.5059823635153309,5936784.0,0.5172892070039768,0.9459459459459459,0.0
101361,NG013,Ekiti,2020-05-10,222,119,70,5837688.420963135,3341396.639613411,3166339,29.66068019563438,51.81959162919918,237.7131381381381,753.8902380952381,3.1714285714285717,20200510,0.36629979561099096,0.5964268380769661,0.037273366312043005,0.5043048153321379,3510952.0,-0.12374139344950484,0.5945945945945946,2.0
101362,NG002,Adamawa,2020-05-10,334,192,154,103919037.11035214,43323616.25586879,8824750,174.80550055157096,419.3006232819173,440.35678642714566,955.0595238095236,2.168831168831169,20200510,0.4474419886826158,0.5186029019248742,0.03395510939250998,0.5068342598449392,4396599.0,-0.25839416341831756,0.35135135135135137,0.0
101363,NG036,Yobe,2020-05-10,219,141,109,75348324.69775467,15823664.424638247,5039060,90.20522228532988,429.53466376632633,383.4901065449011,770.4984709480123,2.0091743119266057,20200510,0.4691388179850362,0.5048995038050456,0.025961678209918262,0.5201260409235117,3619142.0,-0.5433016922627469,0.02702702702702703,0.0
101364,NG021,Katsina,2020-05-10,250,139,119,15349958.175914008,9590967.638225894,4785636,50.08026047121102,80.15144380303276,319.04240000000004,670.2571428571429,2.100840336134454,20200510,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.4045410794272394,0.16216216216216217,0.0
101365,NG006,Bayelsa,2020-05-10,122,66,41,18862028.663241588,7453193.372011087,1104223,112.95608906199816,285.86149362178514,150.85013661202186,448.8711382113821,2.975609756097561,20200510,0.37835323397591747,0.5884318304151591,0.03321493560892341,0.5125803164505587,2537774.0,-0.10448904236851947,0.6216216216216216,1.0
101366,NG032,Plateau,2020-05-10,351,194,130,48953879.29981635,16414690.65240699,5420095,78.45858385302425,233.98869496284172,257.3644349477683,694.8839743589743,2.7,20200510,0.44148344424442243,0.5246600953608579,0.033856460394719665,0.49981152163639675,4350632.0,-0.20435074060739566,0.43243243243243246,0.0
101367,NG026,Nasarawa,2020-05-10,154,107,85,17607710.769053057,9405573.609296735,3355806,68.75708808570256,128.7167556839605,363.1824675324676,658.0011764705882,1.811764705882353,20200510,0.458082127493156,0.5146632772780603,0.02725459522878373,0.5071486116542824,2557000.0,-0.3814972133848704,0.1891891891891892,0.0
101368,NG029,Ondo,2020-05-10,480,264,138,22604614.478571877,11847047.85818334,6073964,53.34358153718939,101.78156701895294,210.90152777777777,733.5705314009662,3.4782608695652173,20200510,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,-0.23320407133660132,0.3783783783783784,0.0
101369,NG027,Niger,2020-05-10,4455,4279,3172,2234929194.1567826,1577792165.8042068,335698150,309.07774248691214,437.8059955672208,1255.8853348297791,1763.8616540563262,1.4044766708701135,20200510,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,-0.2021904684270313,0.4594594594594595,0.0
101370,NG008,Borno,2020-05-10,595,419,296,112635638.20340158,58909364.57933929,13387467,123.66412872502644,236.44777296912375,374.9990756302521,753.7988175675675,2.010135135135135,20200510,0.4656333169168363,0.5077319274989265,0.026634755584237252,0.5216485478678367,6594992.0,-0.21159417396202837,0.40540540540540543,26.0
101371,NG005,Bauchi,2020-05-10,278,178,128,22062392.723997645,11025525.115494104,5781474,53.52299754732219,107.10105680092734,346.61115107913673,752.79609375,2.171875,20200510,0.48096824368540303,0.4930077633721537,0.026023992942443307,0.5108444763587695,6690134.0,-0.4833208988736141,0.08108108108108109,20.0
101372,NG003,Akwa Ibom,2020-05-10,193,101,63,16888540.332064636,7962524.682179824,3219723,78.5346580156393,166.57226097275085,278.0417098445596,851.7785714285714,3.063492063492064,20200510,0.3714473458477974,0.5933145115115984,0.03523814264060416,0.5077076983792477,5665764.0,0.18670347513092306,0.8918918918918919,0.0
101373,NG028,Ogun,2020-05-10,10964,8611,7055,1243618947.7300875,640688901.6286112,178411385,56.42886274389768,109.53210322324354,271.2078696947586,421.4774037325773,1.5540751240255135,20200510,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.11933543982440241,0.8108108108108109,2.0
101374,NG010,Delta,2020-05-10,1482,807,547,167747322.9532102,72627474.67937854,28668699,82.50204850221614,190.55457780266423,322.410020242915,873.5130712979891,2.709323583180987,20200510,0.37205747147343576,0.5865213978831537,0.041421130643410485,0.5024198117756394,5827726.0,0.04986988030496243,0.7297297297297297,0.0
101375,NG025,Lagos,2020-05-10,47541,37455,28202,11247693204.538511,9232272260.726007,1467710390,203.41351754155684,247.81903894843825,514.541970790125,867.3796125570291,1.6857315084036593,20200510,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,1.1187153694407612,1.0,81.0
101376,NG009,Cross River,2020-05-10,175,105,55,12852963.609272107,6717955.821669755,2473597,75.89716760561225,145.20838766684503,235.58066666666667,749.5748484848484,3.1818181818181817,20200510,0.3831984467942394,0.5834763463285051,0.03332520687725556,0.5092349804775577,3958265.0,-0.18777845359495773,0.4864864864864865,0.0
101377,NG033,Rivers,2020-05-10,1075,705,445,108333473.34030086,65467463.21885534,19920301,91.41482173719989,151.2703359296049,308.8418759689922,746.0786891385767,2.415730337078652,20200510,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.1614581709475816,0.8648648648648649,0.0
101378,NG018,Jigawa,2020-05-10,126,85,65,18704018.11692885,9358210.651556244,3220117,89.46034630408647,178.8021236453042,425.9414021164021,825.6710256410257,1.9384615384615385,20200510,0.4759832686855246,0.4966159109599566,0.02740082035451879,0.505479893884154,5921830.0,-0.49549208851903037,0.05405405405405406,35.0
101379,NG035,Taraba,2020-05-10,104,62,49,11989168.941146662,7180177.71977686,1919774,91.0521549023202,152.0351877325534,307.6560897435897,652.9843537414965,2.122448979591837,20200510,0.4572416308140842,0.515646300036468,0.027112069149447745,0.5130515216955309,3046503.0,-0.3693491920970492,0.21621621621621623,2.0
101380,NG007,Benue,2020-05-10,93,53,35,13545994.70749615,8431329.277631357,2814255,149.68528929678104,240.48831089821425,504.3467741935484,1340.1214285714284,2.657142857142857,20200510,0.4617573940726351,0.5075744703975699,0.030668135529795037,0.5046642022050832,5814928.0,-0.36118153353601457,0.24324324324324326,0.0
