,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
8514,NG013,Ekiti,2020-01-12,206,108,72,8252784.418390204,1721621.5884256682,3022990,14.857861930299862,71.22281240740018,244.57847896440128,699.7662037037037,2.861111111111111,20200112,0.36629979561099096,0.5964268380769661,0.037273366312043005,0.5043048153321379,3510952.0,-0.12374139344950484,0.5945945945945946,
8515,NG011,Ebonyi,2020-01-12,71,37,23,2792880.736409542,522737.1957219193,739546,14.122340631849111,75.45285360693393,173.60234741784038,535.9028985507247,3.0869565217391304,20200112,0.407884931714409,0.5547080871017148,0.03740698118387615,0.4891615626926456,2983133.0,-0.13893827298680297,0.5675675675675675,
8516,NG030,Osun,2020-01-12,581,319,207,14934279.54085615,4935112.454660602,7885378,14.814187003757365,44.82961876090536,226.20131956397017,634.8935587761675,2.8067632850241546,20200112,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,0.0026606813370417975,0.6756756756756757,
8517,NG010,Delta,2020-01-12,1296,639,412,67773512.40119915,15422108.391283328,16088010,23.25935407258523,102.21482573506032,206.8931327160494,650.8094660194175,3.145631067961165,20200112,0.37205747147343576,0.5865213978831537,0.041421130643410485,0.5024198117756394,5827726.0,0.04986988030496243,0.7297297297297297,
8518,NG035,Taraba,2020-01-12,108,43,24,6836009.1697737705,877092.1400093805,653959,22.70832453081764,176.98746533198647,100.9195987654321,454.1381944444445,4.5,20200112,0.4572416308140842,0.515646300036468,0.027112069149447745,0.5130515216955309,3046503.0,-0.3693491920970492,0.21621621621621623,
8519,NG032,Plateau,2020-01-12,184,99,72,13171655.826981302,2417172.4079468064,2446155,20.860573624570755,113.67343729098889,221.5720108695652,566.2395833333334,2.555555555555556,20200112,0.44148344424442243,0.5246600953608579,0.033856460394719665,0.49981152163639675,4350632.0,-0.20435074060739566,0.43243243243243246,
8520,NG015,Federal Capital Territory,2020-01-12,5072,2467,1457,334772878.942863,76852682.847842,44391145,32.775595859849886,142.77160117875871,145.86995596740277,507.7916380690918,3.4811256005490736,20200112,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.06716322463290017,0.7567567567567568,
8521,NG016,Gombe,2020-01-12,40,22,13,2494978.4144559456,586619.1594482706,533031,28.039095884279583,119.25443938437724,222.09625,683.373076923077,3.076923076923077,20200112,0.4747655452041227,0.4988770635927775,0.02635739120309983,0.5284934612057086,3392445.0,-0.25910296259332805,0.32432432432432434,
8522,NG007,Benue,2020-01-12,89,52,38,6607799.774045302,2106286.9499141984,1386264,34.44173771742429,108.04990588589776,259.6,608.0105263157894,2.3421052631578947,20200112,0.4617573940726351,0.5075744703975699,0.030668135529795037,0.5046642022050832,5814928.0,-0.36118153353601457,0.24324324324324326,
8523,NG036,Yobe,2020-01-12,52,28,19,2266462.455116052,428026.59023582295,622951,13.9980732991639,74.1218146261377,199.66378205128208,546.4482456140352,2.736842105263158,20200112,0.4691388179850362,0.5048995038050456,0.025961678209918262,0.5201260409235117,3619142.0,-0.5433016922627469,0.02702702702702703,
8524,NG008,Borno,2020-01-12,354,152,98,9331302.013948182,1801668.853108871,3571976,11.42352166605234,59.165329158506296,168.17212806026365,607.4789115646258,3.612244897959184,20200112,0.4656333169168363,0.5077319274989265,0.026634755584237252,0.5216485478678367,6594992.0,-0.21159417396202837,0.40540540540540543,
8525,NG027,Niger,2020-01-12,229,121,89,13890622.189416489,3244828.2842602558,4539218,22.654413703328288,96.98014012085493,330.36521106259096,850.0408239700374,2.5730337078651684,20200112,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,-0.2021904684270313,0.4594594594594595,
8526,NG003,Akwa Ibom,2020-01-12,342,157,105,11496446.553826654,3246896.498275189,4540985,19.214551887661703,68.03391144422912,221.29556530214424,720.7912698412698,3.257142857142857,20200112,0.3714473458477974,0.5933145115115984,0.03523814264060416,0.5077076983792477,5665764.0,0.18670347513092306,0.8918918918918919,
8527,NG025,Lagos,2020-01-12,20035,9516,5917,787232869.6237583,178067195.34133232,196892808,18.69964939455837,82.6709188383526,163.79070626403794,554.5963833023492,3.3860064221733985,20200112,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,1.1187153694407612,1.0,
8528,NG028,Ogun,2020-01-12,3844,2120,1394,129186715.07351552,29964809.96493106,45643999,13.356721444099252,57.58457902902088,197.9014871661464,545.7197393591583,2.757532281205165,20200112,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.11933543982440241,0.8108108108108109,
8529,NG002,Adamawa,2020-01-12,141,74,53,11975256.968005564,3317988.101246893,2587632,38.900041930208864,140.39773018034072,305.8666666666667,813.7207547169812,2.660377358490566,20200112,0.4474419886826158,0.5186029019248742,0.03395510939250998,0.5068342598449392,4396599.0,-0.25839416341831756,0.35135135135135137,
8530,NG023,Kogi,2020-01-12,128,59,41,10565805.429505847,2662124.9747392363,2329083,40.34555535215858,160.12895406535964,303.266015625,946.7817073170733,3.1219512195121952,20200112,0.45037839661721446,0.5217364067083422,0.02788519667444328,0.506811428561977,4836724.0,-0.30831429069378413,0.2972972972972973,
8531,NG031,Oyo,2020-01-12,1993,995,629,80720870.32960741,18489046.295431025,27123125,18.26480244820865,79.74184965841557,226.8199113564141,718.6837572866984,3.16852146263911,20200112,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,-0.019245055859069864,0.6486486486486487,
8532,NG029,Ondo,2020-01-12,434,214,144,23760220.935495287,5881884.893912014,5584397,25.38079048008939,102.52720007299422,214.4545698924731,646.3422453703703,3.013888888888889,20200112,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,-0.23320407133660132,0.3783783783783784,
8533,NG033,Rivers,2020-01-12,2037,960,594,102306214.16355996,23781092.459360763,19779972,24.87691207774288,107.02042806077318,161.8390770741286,554.9936026936027,3.429292929292929,20200112,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.1614581709475816,0.8648648648648649,
8534,NG006,Bayelsa,2020-01-12,132,74,46,3593421.959085626,1163841.5136191114,1715586,15.721251932452404,48.54019319410547,216.61439393939392,621.5891304347826,2.869565217391304,20200112,0.37835323397591747,0.5884318304151591,0.03321493560892341,0.5125803164505587,2537774.0,-0.10448904236851947,0.6216216216216216,
8535,NG012,Edo,2020-01-12,1254,554,355,55819127.5512053,13695269.042189997,11990894,23.971396204948302,97.70252911588804,159.36860712387028,562.9527699530516,3.5323943661971837,20200112,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.048192548470072316,0.7027027027027027,
9273,NG014,Enugu,2020-01-12,562,292,200,29132620.84872543,7197563.337251904,8972621,22.361792560359703,90.51085674885368,266.0919632265717,747.7184166666667,2.81,20200112,0.3548333037798759,0.5979631440077704,0.04720355221235371,0.48606967776766996,4415727.0,0.11263773985257676,0.7837837837837838,
9274,NG005,Bauchi,2020-01-12,94,59,37,2536922.038755007,914297.0874618016,1455200,15.354537062034098,42.60460194146937,258.0141843971631,655.4954954954954,2.5405405405405403,20200112,0.48096824368540303,0.4930077633721537,0.026023992942443307,0.5108444763587695,6690134.0,-0.4833208988736141,0.08108108108108109,
