,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
114552,NG024,Kwara,2020-05-28,1016,532,386,63764888.9704986,21513261.83413036,16057565,34.63140195540807,102.64680073181331,263.411499343832,693.3318221070812,2.6321243523316062,20200528,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,-0.15738931235438808,0.5405405405405406,2.0
114553,NG016,Gombe,2020-05-28,310,178,124,52186603.589224845,18786553.93317217,5584533,94.14051141521102,261.5100975084982,300.24370967741936,750.6092741935483,2.5,20200528,0.4747655452041227,0.4988770635927775,0.02635739120309983,0.5284934612057086,3392445.0,-0.25910296259332805,0.32432432432432434,2.0
114554,NG019,Kaduna,2020-05-28,2645,1433,1031,254870394.03357643,111707908.04571684,41500908,67.32500097449618,153.60729447782975,261.50540642722115,670.8843840931135,2.565470417070805,20200528,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,-0.1703334579739599,0.5135135135135135,6.0
114555,NG003,Akwa Ibom,2020-05-28,284,112,91,41050970.09067382,8391088.46359673,3698858,57.29649058015427,280.3064860191333,217.06913145539903,677.4465201465202,3.120879120879121,20200528,0.3714473458477974,0.5933145115115984,0.03523814264060416,0.5077076983792477,5665764.0,0.18670347513092306,0.8918918918918919,10.0
114556,NG023,Kogi,2020-05-28,209,115,93,23825346.45617181,11891103.037974402,4127063,79.4493427067004,159.186924010097,329.11188197767143,739.6170250896058,2.247311827956989,20200528,0.45037839661721446,0.5217364067083422,0.02788519667444328,0.506811428561977,4836724.0,-0.30831429069378413,0.2972972972972973,0.0
114557,NG022,Kebbi,2020-05-28,208,118,87,41704750.12835839,13274740.55360368,3453601,94.81082028085063,297.8635667726225,276.73084935897435,661.60938697318,2.3908045977011496,20200528,0.4855904279683244,0.48801456343612665,0.026395008595548938,0.5032996532071795,4510474.0,-0.4166000362854463,0.13513513513513514,1.0
114558,NG013,Ekiti,2020-05-28,238,119,72,11909027.204118531,3047330.245277204,2948077,26.298933717344216,102.77675600291634,206.44796918767503,682.4252314814815,3.305555555555556,20200528,0.36629979561099096,0.5964268380769661,0.037273366312043005,0.5043048153321379,3510952.0,-0.12374139344950484,0.5945945945945946,0.0
114559,NG030,Osun,2020-05-28,1061,518,333,41582528.49222178,14162966.987043751,14894210,26.42780685392606,77.5921480644287,233.96497015394283,745.455955955956,3.186186186186186,20200528,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,0.0026606813370417975,0.6756756756756757,0.0
114560,NG009,Cross River,2020-05-28,283,131,84,21215421.08535462,9049716.803483862,2823359,66.94325380465479,156.93632730504612,166.27555948174322,560.1902777777777,3.369047619047619,20200528,0.3831984467942394,0.5834763463285051,0.03332520687725556,0.5092349804775577,3958265.0,-0.18777845359495773,0.4864864864864865,0.0
114561,NG018,Jigawa,2020-05-28,167,93,68,26344984.49375958,9528357.86419786,2869995,87.06833950206766,240.7355062406098,286.42664670658684,703.4301470588235,2.4558823529411766,20200528,0.4759832686855246,0.4966159109599566,0.02740082035451879,0.505479893884154,5921830.0,-0.49549208851903037,0.05405405405405406,0.0
114562,NG010,Delta,2020-05-28,1789,816,518,130789181.29199894,36648747.58849651,20431248,43.96230884762394,156.88924616052932,190.34141978759084,657.3760617760618,3.4536679536679538,20200528,0.37205747147343576,0.5865213978831537,0.041421130643410485,0.5024198117756394,5827726.0,0.04986988030496243,0.7297297297297297,6.0
114563,NG015,Federal Capital Territory,2020-05-28,12046,6371,4070,1083150329.934713,417683465.7166166,124198885,63.76817520151245,165.3657031655514,171.83973241463278,508.59494266994267,2.95970515970516,20200528,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.06716322463290017,0.7567567567567568,16.0
114564,NG011,Ebonyi,2020-05-28,70,30,21,5257562.174429457,1356456.8928328324,867460,40.13634460562317,155.5665560279591,206.5380952380952,688.4603174603175,3.333333333333333,20200528,0.407884931714409,0.5547080871017148,0.03740698118387615,0.4891615626926456,2983133.0,-0.13893827298680297,0.5675675675675675,4.0
114565,NG028,Ogun,2020-05-28,27131,24430,21577,6470214907.102667,3228505789.6599097,541925541,92.97402287927484,186.32827320100827,332.9067247797722,418.5981531260138,1.2574037169207952,20200528,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.11933543982440241,0.8108108108108109,4.0
114566,NG033,Rivers,2020-05-28,2890,1834,1480,1062760811.1302334,520276772.2173205,64548012,218.43580962572176,446.1952380237224,372.2492041522492,726.892027027027,1.9527027027027024,20200528,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.1614581709475816,0.8648648648648649,5.0
114567,NG017,Imo,2020-05-28,405,188,120,33564585.16725245,8645164.750152502,4670631,44.76546939908695,173.80055251939328,192.20703703703705,648.69875,3.375,20200528,0.36002907241370796,0.5951188700839131,0.044852057502378986,0.5015110336551765,5547527.0,0.5387774131767987,0.972972972972973,0.0
114568,NG034,Sokoto,2020-05-28,400,189,148,57161596.1716114,13118981.281701798,6518818,55.07943945912373,239.9903321847513,271.61741666666666,734.1011261261261,2.702702702702702,20200528,0.476871893107996,0.4955998750778277,0.02752823181417628,0.505624481563039,5027130.0,-0.3255636908120886,0.2702702702702703,0.0
114569,NG012,Edo,2020-05-28,1811,1268,916,556912792.392808,321263371.7144037,43877502,217.92991736284367,377.7833687569236,403.8054665930425,798.353384279476,1.9770742358078603,20200528,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.048192548470072316,0.7027027027027027,0.0
114570,NG001,Abia,2020-05-28,233,117,92,29000721.305928435,9928124.738836078,3728319,67.0548989744733,195.87187797399352,266.68948497854075,675.4201086956522,2.532608695652174,20200528,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.40455051037529577,0.918918918918919,0.0
114571,NG026,Nasarawa,2020-05-28,313,198,145,40313081.55035704,11181218.972918823,4451863,47.91508526806392,172.75439686693946,237.05340788072417,511.70839080459774,2.1586206896551725,20200528,0.458082127493156,0.5146632772780603,0.02725459522878373,0.5071486116542824,2557000.0,-0.3814972133848704,0.1891891891891892,0.0
114572,NG005,Bauchi,2020-05-28,392,207,151,44674701.72516058,22056427.422795903,6312116,90.76310333906568,183.8382296278828,268.37227891156465,696.7015452538632,2.596026490066225,20200528,0.48096824368540303,0.4930077633721537,0.026023992942443307,0.5108444763587695,6690134.0,-0.4833208988736141,0.08108108108108109,1.0
114573,NG021,Katsina,2020-05-28,312,187,143,45177790.41435529,24237605.63100461,6712469,105.31853082458498,196.308933513401,358.572061965812,782.3390442890443,2.1818181818181817,20200528,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.4045410794272394,0.16216216216216217,0.0
114574,NG031,Oyo,2020-05-28,3498,1619,1043,136747278.1852072,39416933.9640597,40981614,23.48278739366063,81.46770784386632,195.2621212121212,654.8675934803451,3.3537871524448706,20200528,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,-0.019245055859069864,0.6486486486486487,8.0
115312,NG008,Borno,2020-05-28,1116,571,414,253079251.6947856,82873349.27896363,17172062,124.38432813084694,379.8457882998098,256.4525388291517,691.3068438003221,2.6956521739130435,20200528,0.4656333169168363,0.5077319274989265,0.026634755584237252,0.5216485478678367,6594992.0,-0.21159417396202837,0.40540540540540543,1.0
115313,NG002,Adamawa,2020-05-28,404,229,175,102139125.07902645,29570276.22829008,7677283,104.99495882719944,362.6646281396161,316.71959570957097,731.1698095238096,2.3085714285714287,20200528,0.4474419886826158,0.5186029019248742,0.03395510939250998,0.5068342598449392,4396599.0,-0.25839416341831756,0.35135135135135137,0.0
