,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
16373,ZA2,Eastern Cape,ZA293,Nelson Mandela Bay,2020-11-05,8196,3968,2869,439716127.3104966,108414991.05156767,71767858,145.9408207255572,23.480638635800805,95.2342050445823,416.91563843383295,2.8567445102823283,20201105,0.2465186661259611,0.6842154879637478,0.0692658459102911,0.4877654529777138,1230491.0,0.5740514018691588,0.9423076923076923,1,1,1,0,1,0,0,0,0
16374,ZA4,Free State,ZA494,Mangaung,2020-11-05,6334,2979,2122,366091482.3720585,93950638.0994554,52558428,138.2970950426271,27.51094251051692,107.2001417857959,412.8057492931197,2.984919886899152,20201105,0.26262942751272955,0.6754982029249197,0.06187236956235082,0.4901411892511804,826621.0,0.27329104477611943,0.8269230769230769,1,1,1,0,1,0,0,0,0
16375,ZA5,KwaZulu-Natal,ZA522,Umgungundlovu,2020-11-05,4828,2353,1684,249895422.63287783,67598073.48617013,43424383,149.90466376691523,24.942693298722357,92.20772962947964,429.7741785431512,2.866983372921615,20201105,0.2748377359932372,0.663873035280183,0.06128922872657978,0.48236181888519014,1046905.0,0.0061256544502617805,0.5769230769230769,1,1,1,0,1,0,0,0,0
16376,ZA2,Eastern Cape,ZA214,Joe Gqabi,2020-11-05,530,286,219,35054896.915471554,10745812.399447178,5999357,188.65902515723272,30.48921580914712,99.46165794576896,456.5720700152207,2.420091324200913,20201105,0.3340471849013029,0.5799636495391386,0.08598916555955849,0.47733103958194023,339473.0,-0.1839776119402985,0.21153846153846154,1,1,1,0,1,0,0,0,0
16377,ZA5,KwaZulu-Natal,ZA529,iLembe,2020-11-05,2287,1223,896,179632014.2663948,38701702.275066726,20170892,146.9967351698003,26.839422861911327,124.5738380231066,375.2026041666667,2.552455357142857,20201105,0.32390440311621094,0.6202867780885334,0.05580881879525565,0.4827645772056803,636799.0,-0.14951617873651774,0.28846153846153844,1,1,1,0,1,0,0,0,0
16378,ZA6,North West,ZA639,Dr Ruth Segomotsi Mompati,2020-11-05,847,440,305,72205941.828614,20268969.17344253,8839449,173.93642266824085,41.2936181663074,147.1039087234933,483.03,2.777049180327869,20201105,0.3412335579082451,0.5850872971649528,0.07367914492680208,0.4911837461796937,473784.0,-0.16626678765880218,0.2692307692307692,1,1,1,0,1,0,0,0,0
16379,ZA5,KwaZulu-Natal,ZA595,eThekwini,2020-11-05,24679,11855,8434,1195776432.2496226,320673160.5219352,221040951,149.27735524129827,23.625452225756323,88.09829586865706,436.8052940479013,2.9261323215556083,20201105,0.2446364969883556,0.6990922562931536,0.05627124671849075,0.494610924976595,3587907.0,0.5666580406654343,0.9230769230769231,1,1,1,0,1,0,0,0,0
16380,ZA9,Limpopo,ZA936,Waterberg,2020-11-05,3507,1739,1212,241774047.54634708,67552460.93296997,34903127,165.87361942781106,34.632964676968214,123.95332357749136,479.9659928492849,2.893564356435644,20201105,0.2870915348782833,0.6477210572390478,0.06518740788266879,0.5138960603357211,718513.0,0.00236898395721925,0.5576923076923077,1,1,1,0,1,0,0,0,0
16381,ZA3,Nothern Cape,ZA345,John Taolo Gaetsewe,2020-11-05,1298,589,412,94262739.19154309,24421164.597282413,12158761,156.12173857216231,36.83157320785811,142.1654141626359,491.8592637540453,3.150485436893204,20201105,0.31986957060536586,0.628082594956317,0.05204783443831712,0.4959027820806741,258224.0,-0.13480926430517712,0.3076923076923077,1,1,1,0,1,0,0,0,0
16382,ZA1,Western Cape,ZA191,City of Cape Town,2020-11-05,53497,26843,18991,2594732828.0226383,697182779.2595689,412655654,128.56037223271088,22.811294547725574,84.89770053634754,362.1501886858687,2.816965931230583,20201105,0.23849582985172932,0.697186217784503,0.06431795236376775,0.4976008771049945,4436413.0,0.7687640750670242,0.9807692307692307,1,1,1,0,1,0,0,0,0
