,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
11603,ZA3,Nothern Cape,ZA345,John Taolo Gaetsewe,2020-08-07,1275,589,413,125041240.14109357,31840977.66733187,16232285,212.1867320261438,47.90572943136157,188.1283885358501,655.0558918482647,3.0871670702179177,20200807,0.31986957060536586,0.628082594956317,0.05204783443831712,0.4959027820806741,258224.0,-0.13480926430517712,0.3076923076923077,1,1,3,0,0,0,1,0,0
11604,ZA2,Eastern Cape,ZA215,O.R.Tambo,2020-08-07,1192,466,327,81841033.5509549,17728512.73809242,12612814,176.35366331096196,33.68803393475,155.5157816253593,642.8549439347605,3.645259938837921,20200807,0.38804558548824664,0.5482866433400703,0.06366777117168307,0.4623163104135049,1358678.0,-0.23807536101083035,0.1346153846153846,1,1,3,0,0,0,1,0,0
11605,ZA5,KwaZulu-Natal,ZA525,Amajuba,2020-08-07,1387,643,443,89878590.49326678,20723744.03898852,14846076,178.39552992069216,29.068030566879543,126.0676454433686,558.5431151241535,3.130925507900677,20200807,0.3311353387795859,0.6144200377537888,0.05444462346662529,0.48045773982507545,502731.0,-0.16864155251141552,0.25,1,1,3,0,0,0,1,0,0
11606,ZA5,KwaZulu-Natal,ZA528,Uthungulu,2020-08-07,2599,1249,837,181854227.20291376,41793679.64100456,32083946,205.7454533795049,31.026748562145997,135.0047526528955,638.8679012345679,3.105137395459976,20200807,0.3398562749304085,0.6096443299200878,0.05049939514950375,0.4759701217345943,889476.0,-0.2202014106583072,0.15384615384615385,1,1,3,0,0,0,1,0,0
11607,ZA4,Free State,ZA494,Mangaung,2020-08-07,7150,3175,2109,497718555.1241063,125839453.28731972,52610870,122.6360606060606,37.07587061149177,146.6419971532049,415.7647384226332,3.3902323376007586,20200807,0.26262942751272955,0.6754982029249197,0.06187236956235082,0.4901411892511804,826621.0,0.27329104477611943,0.8269230769230769,1,1,3,0,0,0,1,0,0
11608,ZA7,Gauteng,ZA748,West Rand,2020-08-07,7510,4211,2990,445819509.2062376,125133637.30451778,53733093,119.24787616511318,26.004828562174698,92.64862874854278,299.5155685618729,2.511705685618729,20200807,0.23154887232085752,0.7207832829912092,0.047667844687933295,0.5288128906961219,856804.0,0.23715802469135805,0.8076923076923077,1,1,3,0,0,0,1,0,0
11609,ZA6,North West,ZA637,Bojanala,2020-08-07,7000,3382,2451,509396239.32973,133050118.76933783,59843671,142.48493095238095,33.7305226140442,129.1408194832838,406.93370733034135,2.8559771521827826,20200807,0.25082919250139085,0.6903465537718604,0.05882425372674875,0.5380589003726469,1786678.0,0.07430676328502415,0.6538461538461539,1,1,3,0,0,0,1,0,0
11610,ZA5,KwaZulu-Natal,ZA521,Ugu,2020-08-07,2118,1048,733,193506504.39591315,42543351.76549767,18241188,143.5409820585458,36.06441092537459,164.0373360738983,414.76098226466576,2.889495225102319,20200807,0.32122674606698143,0.6016982741355622,0.07707497979745637,0.47391596021954596,714019.0,-0.09480895915678524,0.40384615384615385,1,1,3,0,0,0,1,0,0
11611,ZA1,Western Cape,ZA101,West Coast,2020-08-07,3448,1807,1247,368535573.20576674,75663132.686995,31827134,153.84345514307813,37.70239852937424,183.6386435483052,425.3827051590484,2.765036086607859,20200807,0.24466466325617858,0.6852166396976793,0.0701186970461421,0.5060695297345649,497485.0,-0.12079976303317536,0.34615384615384615,1,1,3,0,0,0,1,0,0
11612,ZA3,Nothern Cape,ZA309,Frances Baard,2020-08-07,2202,998,682,170246776.46033132,38214330.99445572,21195117,160.4232288828338,34.817132566828526,155.1120857239281,517.9647360703813,3.228739002932551,20200807,0.2860169290028057,0.6497360787483951,0.06424699224879928,0.49189928194398214,420580.0,0.29907801418439717,0.8846153846153846,1,1,3,0,0,0,1,0,0
