,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
18811,ZA8,Mpumalanga,ZA831,Nkangala,2020-12-21,6258,2961,2132,459766063.7330116,124439246.7496475,57711136,153.69962714392244,36.26780633862301,133.9987744709416,451.1502188868043,2.9352720450281424,20201221,0.27290691475673784,0.6711806877078121,0.055912397535449986,0.5109201270525474,1573837.0,0.07867808219178082,0.6730769230769231,1,1,1,0,1,0,0,0,0
18812,ZA5,KwaZulu-Natal,ZA525,Amajuba,2020-12-21,1083,494,355,83777862.72554125,15704202.77066044,11697444,180.01606648199447,27.487716052794703,146.63986040807117,549.1757746478874,3.0507042253521126,20201221,0.3311353387795859,0.6144200377537888,0.05444462346662529,0.48045773982507545,502731.0,-0.16864155251141552,0.25,1,1,1,0,1,0,0,0,0
18813,ZA3,Nothern Cape,ZA308,Z F Mgcawu,2020-12-21,910,415,281,166649402.56383738,20958397.401078098,9494939,173.8999816849817,46.34499779534426,368.5093877463738,563.1636417556347,3.238434163701068,20201221,0.27601757542529287,0.6641943181028425,0.059788106471864645,0.5142626583989065,258998.0,-0.04016603773584906,0.46153846153846156,1,1,1,0,1,0,0,0,0
18814,ZA2,Eastern Cape,ZA214,Joe Gqabi,2020-12-21,581,283,204,58527639.19244438,10440814.102431256,6703216,192.28961560527827,31.802064248804317,178.2715144306161,547.648366013072,2.8480392156862746,20201221,0.3340471849013029,0.5799636495391386,0.08598916555955849,0.47733103958194023,339473.0,-0.1839776119402985,0.21153846153846154,1,1,1,0,1,0,0,0,0
18815,ZA1,Western Cape,ZA102,Cape Winelands,2020-12-21,5472,2891,2068,620999015.7832835,117169274.57949038,40335607,122.85455348440546,35.205808432805355,186.5913437212137,325.0774258542876,2.646034816247582,20201221,0.24989252608235304,0.6902123420738123,0.059895131843834624,0.5011121214086944,909523.0,-0.012388831437435367,0.5192307692307693,1,1,1,0,1,0,0,0,0
18816,ZA9,Limpopo,ZA936,Waterberg,2020-12-21,3587,1725,1246,354516232.98598206,76461052.85044089,34606091,160.79402936530062,38.13057429325863,176.79468247029544,462.8958132691279,2.878812199036918,20201221,0.2870915348782833,0.6477210572390478,0.06518740788266879,0.5138960603357211,718513.0,0.00236898395721925,0.5576923076923077,1,1,1,0,1,0,0,0,0
18818,ZA6,North West,ZA638,Ngaka Modiri Molema,2020-12-21,1769,782,533,144209142.8780008,39579114.46297738,17822448,167.91452798191068,46.14131621305471,168.11896255464802,557.2998123827391,3.318949343339588,20201221,0.3236353449196357,0.6078801705223251,0.06848448455803925,0.4964769205863341,870971.0,-0.18344824707846413,0.23076923076923078,1,1,1,0,1,0,0,0,0
18819,ZA6,North West,ZA637,Bojanala,2020-12-21,5713,2889,2117,441443049.1932959,121397516.53838766,51982319,151.64921815741874,35.63198846769457,129.57014349651502,409.2451503700205,2.698630136986301,20201221,0.25082919250139085,0.6903465537718604,0.05882425372674875,0.5380589003726469,1786678.0,0.07430676328502415,0.6538461538461539,1,1,1,0,1,0,0,0,0
18820,ZA4,Free State,ZA419,Thabo Mofutsanyane,2020-12-21,2478,1184,818,342324288.40795,82429260.48381238,23507354,158.1070352434759,62.61511963578026,260.03722643012816,478.9599429502852,3.0293398533007334,20201221,0.31143326559338835,0.6251823622683981,0.06338437213821363,0.47028720831466336,662829.0,0.10770218579234972,0.7115384615384616,1,1,1,0,1,0,0,0,0
18821,ZA2,Eastern Cape,ZA210,Cacadu,2020-12-21,3995,1945,1444,820858051.5431857,98031319.37911788,34376873,143.4162411347518,42.1840981988929,353.2254474688395,396.77831255771,2.7666204986149583,20201221,0.2618455236218228,0.6571170870354837,0.08103738934269357,0.4975242081945451,491156.0,-0.01848062015503876,0.5,1,1,1,0,1,0,0,0,0
