,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
13087,ZA8,Mpumalanga,ZA830,Gert Sibande,2020-09-04,5479,2667,1710,378946799.11421865,99599247.33714512,44829817,136.36861045202895,36.19187313673858,137.69978032755762,436.93778752436646,3.204093567251462,20200904,0.30688245639051287,0.6412288994160756,0.05188864419341153,0.49968312815881616,1136106.0,-0.11248741610738255,0.36538461538461536,1,1,2,0,0,1,0,0,0
13088,ZA3,Nothern Cape,ZA307,Pixley ka Seme,2020-09-04,922,447,284,123311816.98063728,28655144.323486,10083735,182.28009761388287,62.69535630992032,269.7972208951074,591.7684859154929,3.2464788732394365,20200904,0.3060749448635213,0.6232332132979509,0.0706918418385278,0.5011842246002923,196331.0,0.1854655172413793,0.75,1,1,2,0,0,1,0,0,0
13089,ZA8,Mpumalanga,ZA832,Ehlanzeni,2020-09-04,6880,3100,2067,652265647.0311257,141538372.29432464,62365817,151.07998304263566,42.54855691333146,196.0808334548556,502.8690291888405,3.328495403967102,20200904,0.32438893780700045,0.6235217992770762,0.05208926291592337,0.47979089412028486,1837538.0,0.1315940928270042,0.7307692307692307,1,1,2,0,0,1,0,0,0
13090,ZA2,Eastern Cape,ZA214,Joe Gqabi,2020-09-04,649,307,189,50489038.25859466,14092483.866902243,6342606,162.8815100154083,46.3315529204362,165.9917137442293,559.3126984126985,3.433862433862434,20200904,0.3340471849013029,0.5799636495391386,0.08598916555955849,0.47733103958194023,339473.0,-0.1839776119402985,0.21153846153846154,1,1,2,0,0,1,0,0,0
13091,ZA9,Limpopo,ZA935,Capricorn,2020-09-04,3686,1724,1146,246949596.43546203,65117646.629691474,34808273,157.3895505516368,35.30735577834276,133.89822439758422,506.2285194880744,3.216404886561955,20200904,0.3265897738288558,0.6007690312860821,0.07264119488506209,0.472231826966417,1295656.0,0.07397387387387387,0.6346153846153846,1,1,2,0,0,1,0,0,0
13092,ZA7,Gauteng,ZA797,Ekurhuleni,2020-09-04,44932,23867,16046,2398388484.661857,729216041.2011586,274495681,101.8189267485682,28.23842957246372,92.87607579226167,285.1133003032947,2.800199426648386,20200904,0.23296733680905687,0.7203157619169479,0.04671690127399521,0.5205474946472306,3739653.0,0.7435109289617486,0.9615384615384616,1,1,2,0,0,1,0,0,0
13093,ZA2,Eastern Cape,ZA210,Cacadu,2020-09-04,3334,1637,998,249979827.73621228,63212652.68403286,24341602,121.68367326534693,39.35723583443087,155.6415466891118,406.5063794255177,3.340681362725451,20200904,0.2618455236218228,0.6571170870354837,0.08103738934269357,0.4975242081945451,491156.0,-0.01848062015503876,0.5,1,1,2,0,0,1,0,0,0
13095,ZA4,Free State,ZA418,Lejweleputswa,2020-09-04,3645,1785,1050,253924588.041931,73545021.54611549,24728970,113.07256515775036,43.522626401171614,150.26802286665574,392.52333333333337,3.4714285714285715,20200904,0.27941650281351393,0.6617931601395349,0.058790337046951115,0.500105365269169,574193.0,0.29495049504950493,0.8653846153846154,1,1,2,0,0,1,0,0,0
13096,ZA5,KwaZulu-Natal,ZA524,Umzinyathi,2020-09-04,595,280,193,39602397.84979891,12998623.768747175,3936591,110.26865546218488,41.84958729860612,127.50149827661544,339.9474093264249,3.082901554404145,20200904,0.3952311253914291,0.5454951881678106,0.05927368644076033,0.451447242842509,514461.0,-0.28225945945945946,0.07692307692307693,1,1,2,0,0,1,0,0,0
13097,ZA9,Limpopo,ZA936,Waterberg,2020-09-04,4054,1958,1293,340332820.9000744,80647285.57467471,33074385,135.97428465712878,38.75630316182549,163.55221243632965,426.3261794276876,3.1353441608662025,20200904,0.2870915348782833,0.6477210572390478,0.06518740788266879,0.5138960603357211,718513.0,0.00236898395721925,0.5576923076923077,1,1,2,0,0,1,0,0,0
13098,ZA5,KwaZulu-Natal,ZA528,Uthungulu,2020-09-04,2319,1118,749,134590824.08974785,39721018.16201307,20824800,149.66796032772749,32.95259868118939,111.65669002516944,463.3911882510013,3.096128170894526,20200904,0.3398562749304085,0.6096443299200878,0.05049939514950375,0.4759701217345943,889476.0,-0.2202014106583072,0.15384615384615385,1,1,2,0,0,1,0,0,0
13099,ZA3,Nothern Cape,ZA308,Z F Mgcawu,2020-09-04,1051,545,338,156997807.03640035,36819271.375359565,11324222,179.57852838566444,67.68767618880804,288.6210489256065,558.3935897435897,3.1094674556213016,20200904,0.27601757542529287,0.6641943181028425,0.059788106471864645,0.5142626583989065,258998.0,-0.04016603773584906,0.46153846153846156,1,1,2,0,0,1,0,0,0
13100,ZA1,Western Cape,ZA102,Cape Winelands,2020-09-04,8726,4550,3091,602484467.9463463,159503537.97485888,60310826,115.1937237374895,32.064349258334175,121.1150087843083,325.1958697293217,2.823034616628923,20200904,0.24989252608235304,0.6902123420738123,0.059895131843834624,0.5011121214086944,909523.0,-0.012388831437435367,0.5192307692307693,1,1,2,0,0,1,0,0,0
13101,ZA1,Western Cape,ZA101,West Coast,2020-09-04,3320,1763,1200,365685499.0806828,77842683.1108384,32732646,164.3205120481928,40.30766734294553,189.35536212305695,454.62008333333335,2.7666666666666666,20200904,0.24466466325617858,0.6852166396976793,0.0701186970461421,0.5060695297345649,497485.0,-0.12079976303317536,0.34615384615384615,1,1,2,0,0,1,0,0,0
13102,ZA2,Eastern Cape,ZA292,Buffalo City,2020-09-04,4602,2129,1333,306147130.30346555,83899463.67355415,37312047,135.12982398956976,39.10930965559582,142.70893275071478,466.517216804201,3.452363090772693,20200904,0.254980022080858,0.6758306608485358,0.06918931707060617,0.48177934914042375,760840.0,0.09585175879396986,0.6923076923076923,1,1,2,0,0,1,0,0,0
13103,ZA3,Nothern Cape,ZA309,Frances Baard,2020-09-04,1895,929,577,159066298.30943978,37984324.1430318,18396684,161.8002110817942,40.90531157553729,171.2984669416222,531.3889081455806,3.2842287694974,20200904,0.2860169290028057,0.6497360787483951,0.06424699224879928,0.49189928194398214,420580.0,0.29907801418439717,0.8846153846153846,1,1,2,0,0,1,0,0,0
13104,ZA9,Limpopo,ZA947,Sekhukhune,2020-09-04,2158,1030,664,157201438.763503,42444550.43742839,19845646,153.2719029966018,39.71960980313635,147.10910455708148,498.1336847389558,3.25,20200904,0.3536917516859454,0.5707075150199985,0.07560073329405607,0.46486328935523974,1125333.0,-0.06015677966101695,0.4423076923076923,1,1,2,0,0,1,0,0,0
13105,ZA4,Free State,ZA420,Fezile Dabi,2020-09-04,3553,1885,1281,272105651.98267204,77029784.07668863,30804115,144.49814710573224,37.36462823537581,131.98954987274786,400.7821363518085,2.7736143637782984,20200904,0.2705098118551487,0.6604572122193,0.06903297592555128,0.5050070807202104,494300.0,0.2276555023923445,0.7884615384615384,1,1,2,0,0,1,0,0,0
13106,ZA5,KwaZulu-Natal,ZA526,Zululand,2020-09-04,720,342,238,70648591.58929937,17200754.51179054,5292241,122.5055787037037,44.90778713602096,184.44957809130852,370.60511204481793,3.0252100840336134,20200904,0.392497537624586,0.5542130860581069,0.053289376317307055,0.4651401640222711,783796.0,-0.2762355212355212,0.09615384615384616,1,1,2,0,0,1,0,0,0
13107,ZA2,Eastern Cape,ZA293,Nelson Mandela Bay,2020-09-04,10361,4771,3001,591152107.1847486,161178104.9271664,68647861,110.42669787343564,33.37268617832306,122.40082960179924,381.2499222481395,3.4525158280573143,20200904,0.2465186661259611,0.6842154879637478,0.0692658459102911,0.4877654529777138,1230491.0,0.5740514018691588,0.9423076923076923,1,1,2,0,0,1,0,0,0
13108,ZA1,Western Cape,ZA105,Central Karoo,2020-09-04,257,137,108,90908421.52195027,17759557.69848071,3589452,232.77898832684824,102.17849574733964,523.0358728287812,553.9277777777777,2.3796296296296298,20200904,0.29415328297801036,0.633639246216906,0.07220747080508365,0.4979247763656518,77582.0,-0.12604477611940298,0.3269230769230769,1,1,2,0,0,1,0,0,0
13109,ZA5,KwaZulu-Natal,ZA525,Amajuba,2020-09-04,1210,579,393,84507570.01325381,21627464.449021373,12240688,168.6045179063361,34.19512307826709,133.61468074355088,519.1131467345208,3.078880407124682,20200904,0.3311353387795859,0.6144200377537888,0.05444462346662529,0.48045773982507545,502731.0,-0.16864155251141552,0.25,1,1,2,0,0,1,0,0,0
13110,ZA6,North West,ZA638,Ngaka Modiri Molema,2020-09-04,1846,930,587,121613336.56742994,37860547.32530318,18056028,163.01939328277356,40.077433441706376,128.73428268290309,512.6640545144804,3.1448040885860307,20200904,0.3236353449196357,0.6078801705223251,0.06848448455803925,0.4964769205863341,870971.0,-0.18344824707846413,0.23076923076923078,1,1,2,0,0,1,0,0,0
