,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
7310,ZA8,Mpumalanga,ZA830,Gert Sibande,2020-05-18,5334,2424,1509,238542544.5310718,66824229.838322975,32658338,102.04455068116484,27.516667571226225,98.22628581484388,360.70618511155294,3.534791252485089,20200518,0.30688245639051287,0.6412288994160756,0.05188864419341153,0.49968312815881616,1136106.0,-0.11248741610738255,0.36538461538461536,1,1,4,0,0,0,0,1,0
7311,ZA1,Western Cape,ZA103,Overberg,2020-05-18,2513,1291,755,97454606.06159613,28882309.31719116,15838578,105.04428969359331,23.770377450318584,80.20594007617709,349.6374834437086,3.328476821192053,20200518,0.22836513904770692,0.6721314716747349,0.09950338927755827,0.511077351980676,303457.0,0.051486772486772484,0.5961538461538461,1,1,4,0,0,0,0,1,0
7312,ZA9,Limpopo,ZA933,Mopani,2020-05-18,2828,1384,765,133660191.08643122,33018941.810464747,18054714,106.40449080622348,26.819632992396908,108.56548011770673,393.3488888888889,3.696732026143791,20200518,0.3329418650827259,0.6026296126910996,0.06442852222617454,0.46142626187343905,1062666.0,-0.037928345626975765,0.4807692307692308,1,1,4,0,0,0,0,1,0
7313,ZA4,Free State,ZA416,Xhariep,2020-05-18,397,193,139,21068978.271163914,6025538.545131303,2657964,111.5853904282116,26.93594294719604,94.18457660126334,318.70071942446043,2.856115107913669,20200518,0.29515218562959183,0.6325513667867511,0.07229644758365718,0.5005153225730198,105759.0,0.18671264367816093,0.7692307692307693,1,1,4,0,0,0,0,1,0
7314,ZA2,Eastern Cape,ZA293,Nelson Mandela Bay,2020-05-18,8426,4149,2646,432331850.9149213,167086238.15646383,55197748,109.18139884484532,39.23755669302081,101.5262878477619,347.6804484756866,3.18442932728647,20200518,0.2465186661259611,0.6842154879637478,0.0692658459102911,0.4877654529777138,1230491.0,0.5740514018691588,0.9423076923076923,1,1,4,0,0,0,0,1,0
7315,ZA9,Limpopo,ZA935,Capricorn,2020-05-18,3231,1566,989,158401627.79939547,43723373.6830543,22788258,117.55007737542556,27.470621672475147,99.5209386431191,384.0286147623863,3.2669362992922144,20200518,0.3265897738288558,0.6007690312860821,0.07264119488506209,0.472231826966417,1295656.0,0.07397387387387387,0.6346153846153846,1,1,4,0,0,0,0,1,0
7316,ZA6,North West,ZA637,Bojanala,2020-05-18,5291,2601,1675,251652159.45557985,70256638.08076517,34392113,108.33526428526427,26.06295580109369,93.3548670746348,342.21007960199006,3.158805970149254,20200518,0.25082919250139085,0.6903465537718604,0.05882425372674875,0.5380589003726469,1786678.0,0.07430676328502415,0.6538461538461539,1,1,4,0,0,0,0,1,0
7317,ZA5,KwaZulu-Natal,ZA524,Umzinyathi,2020-05-18,539,241,165,27805896.840145838,6551824.335915327,2861732,88.48893011750154,24.673423629922944,104.71383800478628,289.0638383838384,3.2666666666666666,20200518,0.3952311253914291,0.5454951881678106,0.05927368644076033,0.451447242842509,514461.0,-0.28225945945945946,0.07692307692307693,1,1,4,0,0,0,0,1,0
7318,ZA4,Free State,ZA418,Lejweleputswa,2020-05-18,3253,1508,889,155529511.27900824,44496701.42046988,16145228,82.71968439389282,31.1012018135726,108.70816406246033,302.6851893513311,3.6591676040494936,20200518,0.27941650281351393,0.6617931601395349,0.058790337046951115,0.500105365269169,574193.0,0.29495049504950493,0.8653846153846154,1,1,4,0,0,0,0,1,0
7319,ZA5,KwaZulu-Natal,ZA529,iLembe,2020-05-18,1939,1064,663,65075158.45449193,20015964.031951897,9611646,82.61686436307374,18.759190700322087,60.989183701208255,241.62006033182504,2.9245852187028656,20200518,0.32390440311621094,0.6202867780885334,0.05580881879525565,0.4827645772056803,636799.0,-0.14951617873651774,0.28846153846153844,1,1,4,0,0,0,0,1,0
7320,ZA3,Nothern Cape,ZA308,Z F Mgcawu,2020-05-18,1129,503,282,59709960.755143054,11005110.11129788,6662880,98.35961027457928,24.249143228937243,131.5675514286087,393.7872340425532,4.00354609929078,20200518,0.27601757542529287,0.6641943181028425,0.059788106471864645,0.5142626583989065,258998.0,-0.04016603773584906,0.46153846153846156,1,1,4,0,0,0,0,1,0
7321,ZA5,KwaZulu-Natal,ZA522,Umgungundlovu,2020-05-18,4573,2211,1411,196448171.792437,53860820.81216908,29452767,107.34298053794008,23.719037875931196,86.51115146669821,347.8947200566974,3.240963855421686,20200518,0.2748377359932372,0.663873035280183,0.06128922872657978,0.48236181888519014,1046905.0,0.0061256544502617805,0.5769230769230769,1,1,4,0,0,0,0,1,0
7322,ZA8,Mpumalanga,ZA831,Nkangala,2020-05-18,7094,3358,2142,408060222.9966424,106263880.45956495,44680765,104.97313457381824,30.826010314157525,118.37388761347152,347.6561235605353,3.3118580765639587,20200518,0.27290691475673784,0.6711806877078121,0.055912397535449986,0.5109201270525474,1573837.0,0.07867808219178082,0.6730769230769231,1,1,4,0,0,0,0,1,0
7323,ZA5,KwaZulu-Natal,ZA525,Amajuba,2020-05-18,1160,549,351,57069490.186407685,14320149.128890803,8945593,128.52863505747126,25.350792413775785,101.02945059118228,424.7669990503324,3.304843304843305,20200518,0.3311353387795859,0.6144200377537888,0.05444462346662529,0.48045773982507545,502731.0,-0.16864155251141552,0.25,1,1,4,0,0,0,0,1,0
7324,ZA7,Gauteng,ZA798,City of Johannesburg,2020-05-18,47143,25391,18046,1672775069.9073713,510821115.0364527,271820479,96.09785793578403,17.588913070497888,57.59804053714024,251.04407163175588,2.6123794746758287,20200518,0.2220629170143196,0.7299897648810346,0.047947318104645836,0.5097433964893054,5540727.0,0.8818060606060606,1.0,1,1,4,0,0,0,0,1,0
7325,ZA9,Limpopo,ZA934,Vhembe,2020-05-18,1937,893,531,115190934.07951978,29087372.206756342,14770737,127.09290139390812,34.03776863872558,134.79534471548652,463.6138418079096,3.647834274952919,20200518,0.3433867460978093,0.5887604530714541,0.06785280083073665,0.4597374214109392,1325089.0,-0.0767829596412556,0.4230769230769231,1,1,4,0,0,0,0,1,0
7326,ZA7,Gauteng,ZA799,City of Tshwane,2020-05-18,34253,17875,12139,1460924736.2991643,469470682.6287766,198592021,96.62998910071136,24.03126763205519,74.78182265122534,272.6638946096603,2.821731608863992,20200518,0.22283079372412132,0.7204843127840075,0.056684893491871245,0.5057337597223363,3627986.0,0.48224212034383956,0.9038461538461539,1,1,4,0,0,0,0,1,0
7327,ZA1,Western Cape,ZA101,West Coast,2020-05-18,2624,1425,899,137532487.60132495,39605354.54655001,17661260,112.17771849593495,27.37444535436273,95.0597617265869,327.4241750092696,2.9187986651835374,20200518,0.24466466325617858,0.6852166396976793,0.0701186970461421,0.5060695297345649,497485.0,-0.12079976303317536,0.34615384615384615,1,1,4,0,0,0,0,1,0
7328,ZA2,Eastern Cape,ZA213,Chris Hani,2020-05-18,1124,515,304,89366175.53987195,23103273.714658268,8101424,120.12787663107947,47.222726094285086,182.66304947664835,444.1570175438597,3.697368421052632,20200518,0.334940582305372,0.572656560540376,0.09240285715425203,0.478383232498069,752217.0,-0.29251697892271666,0.057692307692307696,1,1,4,0,0,0,0,1,0
7329,ZA9,Limpopo,ZA936,Waterberg,2020-05-18,3633,1728,1015,218513049.57182905,54492698.29148012,23718459,108.81025323424169,33.35979596611461,133.7711469279439,389.46566502463054,3.579310344827586,20200518,0.2870915348782833,0.6477210572390478,0.06518740788266879,0.5138960603357211,718513.0,0.00236898395721925,0.5576923076923077,1,1,4,0,0,0,0,1,0
7330,ZA5,KwaZulu-Natal,ZA595,eThekwini,2020-05-18,20996,10727,6916,826723186.1717987,263909073.72021225,140909244,111.85403886454564,23.71103177845268,74.27732386376778,339.57307692307694,3.035858877964141,20200518,0.2446364969883556,0.6990922562931536,0.05627124671849075,0.494610924976595,3587907.0,0.5666580406654343,0.9230769230769231,1,1,4,0,0,0,0,1,0
7331,ZA9,Limpopo,ZA947,Sekhukhune,2020-05-18,2423,1105,628,145624787.30018935,32409753.402276076,13955320,95.99202091071676,32.06765463644948,144.08765557966055,370.3641188959661,3.8582802547770703,20200518,0.3536917516859454,0.5707075150199985,0.07560073329405607,0.46486328935523974,1125333.0,-0.06015677966101695,0.4423076923076923,1,1,4,0,0,0,0,1,0
