,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
10490,ZA3,Nothern Cape,ZA345,John Taolo Gaetsewe,2020-07-17,1734,748,403,162258573.81808227,34256101.49392944,10715805,102.9969723183391,52.818249694010056,250.1806537570006,443.1681141439206,4.302729528535981,20200717,0.31986957060536586,0.628082594956317,0.05204783443831712,0.4959027820806741,258224.0,-0.13480926430517712,0.3076923076923077,1,1,3,0,0,0,1,0,0
10491,ZA5,KwaZulu-Natal,ZA524,Umzinyathi,2020-07-17,800,384,180,49139517.859941706,10826349.508689908,4256473,88.67652083333334,37.37323167662624,169.63267110333192,394.1178703703703,4.444444444444445,20200717,0.3952311253914291,0.5454951881678106,0.05927368644076033,0.451447242842509,514461.0,-0.28225945945945946,0.07692307692307693,1,1,3,0,0,0,1,0,0
10492,ZA9,Limpopo,ZA936,Waterberg,2020-07-17,5442,2357,1222,432236357.569976,82563982.05186163,30979505,94.87781759157173,41.98271682768176,219.78659642518704,422.5246181123841,4.453355155482815,20200717,0.2870915348782833,0.6477210572390478,0.06518740788266879,0.5138960603357211,718513.0,0.00236898395721925,0.5576923076923077,1,1,3,0,0,0,1,0,0
10493,ZA7,Gauteng,ZA748,West Rand,2020-07-17,8363,4502,2648,456042287.7116369,115020948.8554535,38570864,76.86807764358882,26.990447176201872,107.01342145997776,242.76727089627397,3.158232628398792,20200717,0.23154887232085752,0.7207832829912092,0.047667844687933295,0.5288128906961219,856804.0,0.23715802469135805,0.8076923076923077,1,1,3,0,0,0,1,0,0
10494,ZA9,Limpopo,ZA934,Vhembe,2020-07-17,2995,1240,694,204917466.66166267,42736883.263202734,20178516,112.29001669449082,38.264363264789694,183.472349524224,484.59452449567726,4.315561959654179,20200717,0.3433867460978093,0.5887604530714541,0.06785280083073665,0.4597374214109392,1325089.0,-0.0767829596412556,0.4230769230769231,1,1,3,0,0,0,1,0,0
10495,ZA6,North West,ZA638,Ngaka Modiri Molema,2020-07-17,2605,1116,611,160090359.26611662,37947098.12779791,17329984,110.87641714651312,38.59121703046954,162.80775352355158,472.72187670485545,4.263502454991817,20200717,0.3236353449196357,0.6078801705223251,0.06848448455803925,0.4964769205863341,870971.0,-0.18344824707846413,0.23076923076923078,1,1,3,0,0,0,1,0,0
10496,ZA1,Western Cape,ZA101,West Coast,2020-07-17,3881,1843,1063,243715727.89064237,55276297.662519135,25202764,108.23140084170748,32.311475993438634,142.46277742840837,395.1515208529319,3.65098777046096,20200717,0.24466466325617858,0.6852166396976793,0.0701186970461421,0.5060695297345649,497485.0,-0.12079976303317536,0.34615384615384615,1,1,3,0,0,0,1,0,0
10497,ZA5,KwaZulu-Natal,ZA521,Ugu,2020-07-17,2393,1094,606,165204819.41902086,28239688.48883376,14011323,97.58547847889676,28.955988291613117,169.3952402735156,385.3499174917491,3.948844884488449,20200717,0.32122674606698143,0.6016982741355622,0.07707497979745637,0.47391596021954596,714019.0,-0.09480895915678524,0.40384615384615385,1,1,3,0,0,0,1,0,0
10498,ZA3,Nothern Cape,ZA309,Frances Baard,2020-07-17,2852,1226,667,190389225.91881284,42002595.78461751,19348877,113.07197872837774,39.12923990967106,177.36488800347203,483.48018490754623,4.275862068965517,20200717,0.2860169290028057,0.6497360787483951,0.06424699224879928,0.49189928194398214,420580.0,0.29907801418439717,0.8846153846153846,1,1,3,0,0,0,1,0,0
10499,ZA9,Limpopo,ZA933,Mopani,2020-07-17,3995,1757,866,303615473.4631502,55578796.35987437,21192420,88.41226533166459,39.87882558574034,217.84977913106263,407.8602771362587,4.613163972286374,20200717,0.3329418650827259,0.6026296126910996,0.06442852222617454,0.46142626187343905,1062666.0,-0.037928345626975765,0.4807692307692308,1,1,3,0,0,0,1,0,0
