,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
15260,ZA5,KwaZulu-Natal,ZA526,Zululand,2020-10-15,1158,519,359,97336884.30924807,18945629.61338495,11546126,166.17913068508923,32.79183415196643,168.47447312508336,536.0318477251625,3.225626740947076,20201015,0.392497537624586,0.5542130860581069,0.053289376317307055,0.4651401640222711,783796.0,-0.2762355212355212,0.09615384615384616,1,1,1,0,1,0,0,0,0
15261,ZA2,Eastern Cape,ZA293,Nelson Mandela Bay,2020-10-15,11192,5173,3424,636405321.0633737,160848122.7175255,78598188,117.04519299499644,29.189950286835817,115.49180288999176,382.5846378504673,3.2686915887850465,20201015,0.2465186661259611,0.6842154879637478,0.0692658459102911,0.4877654529777138,1230491.0,0.5740514018691588,0.9423076923076923,1,1,1,0,1,0,0,0,0
15262,ZA2,Eastern Cape,ZA214,Joe Gqabi,2020-10-15,759,350,249,60661735.539449446,14583819.600889044,6362339,139.70880544576195,36.39343523204267,151.379337089693,425.8593708165997,3.048192771084337,20201015,0.3340471849013029,0.5799636495391386,0.08598916555955849,0.47733103958194023,339473.0,-0.1839776119402985,0.21153846153846154,1,1,1,0,1,0,0,0,0
15263,ZA7,Gauteng,ZA798,City of Johannesburg,2020-10-15,74730,38296,27076,3632203986.456697,950139775.6654036,495921202,110.60288193050538,21.804900472644587,83.3559950330106,305.264934505343,2.7600088639385434,20201015,0.2220629170143196,0.7299897648810346,0.047947318104645836,0.5097433964893054,5540727.0,0.8818060606060606,1.0,1,1,1,0,1,0,0,0,0
15264,ZA5,KwaZulu-Natal,ZA543,Sisonke,2020-10-15,775,341,249,73960951.2308012,13799999.329472449,6574943,141.39662365591397,34.43743789650082,184.56708612566368,440.0898929049532,3.112449799196787,20201015,0.37293146983899067,0.5707096800166399,0.05635885014436937,0.4671305273563743,447117.0,-0.2112274881516588,0.17307692307692307,1,1,1,0,1,0,0,0,0
15265,ZA5,KwaZulu-Natal,ZA528,Uthungulu,2020-10-15,3166,1397,947,175159787.09224287,36936436.63209096,26127811,137.54375131606653,24.235731433031777,114.93056572074396,459.8347588877156,3.343189017951425,20201015,0.3398562749304085,0.6096443299200878,0.05049939514950375,0.4759701217345943,889476.0,-0.2202014106583072,0.15384615384615385,1,1,1,0,1,0,0,0,0
15266,ZA7,Gauteng,ZA742,Sedibeng,2020-10-15,9592,5047,3422,500820843.5592724,142752629.2046,65417089,113.66605678343063,25.92120730680197,90.93969744585984,318.61040814338594,2.803039158386908,20201015,0.24393339879416723,0.6953819961266214,0.06068460507921129,0.5059130831550246,994997.0,0.2808379746835443,0.8461538461538461,1,1,1,0,1,0,0,0,0
15267,ZA1,Western Cape,ZA103,Overberg,2020-10-15,2896,1408,954,270699227.90001184,48450178.37786526,20808122,119.75208333333332,31.557175160131692,176.31520123475488,363.524143955276,3.035639412997904,20201015,0.22836513904770692,0.6721314716747349,0.09950338927755827,0.511077351980676,303457.0,0.051486772486772484,0.5961538461538461,1,1,1,0,1,0,0,0,0
15268,ZA1,Western Cape,ZA101,West Coast,2020-10-15,3430,1799,1142,244252046.4639305,57695312.95992427,26829812,130.36837706511176,31.39247408092316,132.8994617493005,391.5617629889084,3.003502626970228,20201015,0.24466466325617858,0.6852166396976793,0.0701186970461421,0.5060695297345649,497485.0,-0.12079976303317536,0.34615384615384615,1,1,1,0,1,0,0,0,0
15269,ZA9,Limpopo,ZA933,Mopani,2020-10-15,3730,1723,1057,265016708.88096213,57817177.36081742,31672972,141.5235567470956,33.98857940254353,155.79351784312004,499.4161463260801,3.5288552507095554,20201015,0.3329418650827259,0.6026296126910996,0.06442852222617454,0.46142626187343905,1062666.0,-0.037928345626975765,0.4807692307692308,1,1,1,0,1,0,0,0,0
