,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
11444,ZA3,Nothern Cape,ZA307,Pixley ka Seme,2020-08-04,1039,493,274,88042098.83799973,21074864.72207111,9272173,148.7355309592557,47.79311612625495,199.65994132133244,564.000790754258,3.791970802919708,20200804,0.3060749448635213,0.6232332132979509,0.0706918418385278,0.5011842246002923,196331.0,0.1854655172413793,0.75,1,1,3,0,0,0,1,0,0
11445,ZA1,Western Cape,ZA101,West Coast,2020-08-04,3142,1593,1082,198511108.6153605,52984149.25419586,27377141,145.2214141735625,30.427748606063336,114.00100206347638,421.70580714725816,2.9038817005545288,20200804,0.24466466325617858,0.6852166396976793,0.0701186970461421,0.5060695297345649,497485.0,-0.12079976303317536,0.34615384615384615,1,1,3,0,0,0,1,0,0
11446,ZA3,Nothern Cape,ZA308,Z F Mgcawu,2020-08-04,1339,592,375,145911699.82340348,28082648.4691427,11408488,142.00258899676376,46.53266336120837,241.7742050150512,507.0439111111111,3.570666666666667,20200804,0.27601757542529287,0.6641943181028425,0.059788106471864645,0.5142626583989065,258998.0,-0.04016603773584906,0.46153846153846156,1,1,3,0,0,0,1,0,0
11447,ZA6,North West,ZA639,Dr Ruth Segomotsi Mompati,2020-08-04,1150,529,328,94274072.65516104,21632400.524237197,10839627,157.09604347826087,40.98094666067316,178.59510037440995,550.7940548780488,3.506097560975609,20200804,0.3412335579082451,0.5850872971649528,0.07367914492680208,0.4911837461796937,473784.0,-0.16626678765880218,0.2692307692307692,1,1,3,0,0,0,1,0,0
11448,ZA8,Mpumalanga,ZA831,Nkangala,2020-08-04,8575,3871,2661,518085226.7697703,132387750.9760397,66710610,129.66104956268222,30.913917572942896,120.97829200995176,417.8291995490417,3.2224727546035323,20200804,0.27290691475673784,0.6711806877078121,0.055912397535449986,0.5109201270525474,1573837.0,0.07867808219178082,0.6730769230769231,1,1,3,0,0,0,1,0,0
11449,ZA7,Gauteng,ZA799,City of Tshwane,2020-08-04,47361,23276,16204,2245100402.0801773,614676493.3713657,304809704,107.26466361211403,23.570863090991683,86.09236691761772,313.51281987986505,2.922796840286349,20200804,0.22283079372412132,0.7204843127840075,0.056684893491871245,0.5057337597223363,3627986.0,0.48224212034383956,0.9038461538461539,1,1,3,0,0,0,1,0,0
11450,ZA1,Western Cape,ZA103,Overberg,2020-08-04,2402,1256,847,152347279.78593627,39363403.96375673,16870703,117.06010963086318,28.87755047400156,111.76412145773544,331.9697560015742,2.835891381345927,20200804,0.22836513904770692,0.6721314716747349,0.09950338927755827,0.511077351980676,303457.0,0.051486772486772484,0.5961538461538461,1,1,3,0,0,0,1,0,0
11451,ZA9,Limpopo,ZA933,Mopani,2020-08-04,3431,1501,975,242307541.92874676,43622340.97498268,33642777,163.42551734188282,27.80068309723948,154.42351406806478,575.0902051282051,3.518974358974359,20200804,0.3329418650827259,0.6026296126910996,0.06442852222617454,0.46142626187343905,1062666.0,-0.037928345626975765,0.4807692307692308,1,1,3,0,0,0,1,0,0
11453,ZA2,Eastern Cape,ZA215,O.R.Tambo,2020-08-04,1366,522,372,100069834.47379442,20533865.041894007,16559015,202.0377623230844,34.29879624280159,167.15191493003843,741.891353046595,3.672043010752688,20200804,0.38804558548824664,0.5482866433400703,0.06366777117168307,0.4623163104135049,1358678.0,-0.23807536101083035,0.1346153846153846,1,1,3,0,0,0,1,0,0
11454,ZA5,KwaZulu-Natal,ZA523,Uthukela,2020-08-04,1327,615,386,90897832.60226932,18362559.10731451,12034816,151.15317759356947,29.55949545347288,146.32459745041888,519.6379965457686,3.437823834196891,20200804,0.36014331224838336,0.5864396074090654,0.05341708034255123,0.46782833191779016,652282.0,-0.19841226215644822,0.19230769230769232,1,1,3,0,0,0,1,0,0
11455,ZA4,Free State,ZA420,Fezile Dabi,2020-08-04,3601,1825,1235,231701719.8367057,57237967.17624026,28120391,130.15084235860408,28.79839992351563,116.57714485698348,379.4924561403509,2.9157894736842107,20200804,0.2705098118551487,0.6604572122193,0.06903297592555128,0.5050070807202104,494300.0,0.2276555023923445,0.7884615384615384,1,1,3,0,0,0,1,0,0
11456,ZA2,Eastern Cape,ZA293,Nelson Mandela Bay,2020-08-04,9622,4383,2976,485126259.4437442,104486058.61522985,67928384,117.66158109887064,21.816070838012543,101.29149268017387,380.4232974910394,3.233198924731183,20200804,0.2465186661259611,0.6842154879637478,0.0692658459102911,0.4877654529777138,1230491.0,0.5740514018691588,0.9423076923076923,1,1,3,0,0,0,1,0,0
11457,ZA2,Eastern Cape,ZA213,Chris Hani,2020-08-04,1312,569,375,76143513.93869011,19720465.027899347,16891248,214.57378048780487,32.676610308961244,126.16902943259714,750.7221333333333,3.498666666666667,20200804,0.334940582305372,0.572656560540376,0.09240285715425203,0.478383232498069,752217.0,-0.29251697892271666,0.057692307692307696,1,1,3,0,0,0,1,0,0
11458,ZA9,Limpopo,ZA936,Waterberg,2020-08-04,4371,2067,1299,299878836.00532126,78542822.88449273,39230985,149.58813772592083,37.57062932827021,143.4457812589457,503.3485373364126,3.3648960739030023,20200804,0.2870915348782833,0.6477210572390478,0.06518740788266879,0.5138960603357211,718513.0,0.00236898395721925,0.5576923076923077,1,1,3,0,0,0,1,0,0
11459,ZA5,KwaZulu-Natal,ZA543,Sisonke,2020-08-04,762,335,226,62830519.06125996,14254474.311940929,5489032,120.0575678040245,39.19168007932383,172.74811742471522,404.79587020648967,3.371681415929204,20200804,0.37293146983899067,0.5707096800166399,0.05635885014436937,0.4671305273563743,447117.0,-0.2112274881516588,0.17307692307692307,1,1,3,0,0,0,1,0,0
11460,ZA4,Free State,ZA494,Mangaung,2020-08-04,7279,3205,2085,347293343.4187243,85914340.22808175,46369647,106.17220085176535,25.60417075194585,103.50027762886454,370.6606474820144,3.4911270983213427,20200804,0.26262942751272955,0.6754982029249197,0.06187236956235082,0.4901411892511804,826621.0,0.27329104477611943,0.8269230769230769,1,1,3,0,0,0,1,0,0
11461,ZA7,Gauteng,ZA748,West Rand,2020-08-04,7445,4178,2916,367750319.6287639,96674877.00721686,47204373,105.67354600402956,20.600474480580235,78.36401047784143,269.80094307270235,2.5531550068587108,20200804,0.23154887232085752,0.7207832829912092,0.047667844687933295,0.5288128906961219,856804.0,0.23715802469135805,0.8076923076923077,1,1,3,0,0,0,1,0,0
11462,ZA4,Free State,ZA418,Lejweleputswa,2020-08-04,3803,1749,1091,200025635.24336588,55028506.67577235,26435279,115.85274344815495,31.3410896426808,113.92315989844212,403.8386648334861,3.485792850595784,20200804,0.27941650281351393,0.6617931601395349,0.058790337046951115,0.500105365269169,574193.0,0.29495049504950493,0.8653846153846154,1,1,3,0,0,0,1,0,0
11463,ZA7,Gauteng,ZA797,Ekurhuleni,2020-08-04,43412,22255,15778,2058647110.7293744,562848257.828776,272485951,104.612377146104,22.166161301544737,81.07390097539955,287.8332181941099,2.7514260362530107,20200804,0.23296733680905687,0.7203157619169479,0.04671690127399521,0.5205474946472306,3739653.0,0.7435109289617486,0.9615384615384616,1,1,3,0,0,0,1,0,0
11464,ZA5,KwaZulu-Natal,ZA521,Ugu,2020-08-04,1986,940,633,119467124.0165158,29298116.07610318,14580182,122.35802282645184,28.759882016613005,117.27240013160798,383.8910479199578,3.137440758293839,20200804,0.32122674606698143,0.6016982741355622,0.07707497979745637,0.47391596021954596,714019.0,-0.09480895915678524,0.40384615384615385,1,1,3,0,0,0,1,0,0
11465,ZA6,North West,ZA640,Dr Kenneth Kaunda,2020-08-04,6345,2872,1833,382720895.7796014,87208546.56860505,38214845,100.38047018649856,29.562945201647125,129.73908309040445,347.47085833787963,3.4615384615384617,20200804,0.27505895171327793,0.6602340041700301,0.06470704411669191,0.5065976875287468,754431.0,-0.10069384057971015,0.38461538461538464,1,1,3,0,0,0,1,0,0
11466,ZA5,KwaZulu-Natal,ZA522,Umgungundlovu,2020-08-04,5882,2689,1792,314584381.42901224,77930528.92979255,42298669,119.85342003853565,27.022201826334395,109.08129026104328,393.4027994791667,3.282366071428572,20200804,0.2748377359932372,0.663873035280183,0.06128922872657978,0.48236181888519014,1046905.0,0.0061256544502617805,0.5769230769230769,1,1,3,0,0,0,1,0,0
