,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
12292,ZA1,Western Cape,ZA104,Eden,2020-08-20,4742,2371,1708,324121930.43485963,73590025.63913888,48436546,170.23951216083228,26.7720854614565,117.91570863265513,472.6438914910226,2.7763466042154565,20200820,0.24710205256745305,0.6628052101466374,0.09009273728590954,0.4993180863678119,673839.0,0.0004522691705790296,0.5384615384615384,1,1,2,0,0,1,0,0,0
12293,ZA4,Free State,ZA419,Thabo Mofutsanyane,2020-08-20,1924,998,733,140825606.64829662,43585611.406446576,25709899,222.7122227997228,36.9479445075264,119.37922933233,584.5816052751251,2.6248294679399726,20200820,0.31143326559338835,0.6251823622683981,0.06338437213821363,0.47028720831466336,662829.0,0.10770218579234972,0.7115384615384616,1,1,2,0,0,1,0,0,0
12294,ZA5,KwaZulu-Natal,ZA523,Uthukela,2020-08-20,916,464,338,71836864.63474369,15866322.440144395,10191624,185.43711790393016,29.168271275309134,132.063190013854,502.5455621301775,2.710059171597633,20200820,0.36014331224838336,0.5864396074090654,0.05341708034255123,0.46782833191779016,652282.0,-0.19841226215644822,0.19230769230769232,1,1,2,0,0,1,0,0,0
12295,ZA3,Nothern Cape,ZA307,Pixley ka Seme,2020-08-20,776,413,263,79012216.02049088,21736673.80434016,6693970,143.77083333333334,51.35567649078657,186.67648239530877,424.20595690747786,2.950570342205323,20200820,0.3060749448635213,0.6232332132979509,0.0706918418385278,0.5011842246002923,196331.0,0.1854655172413793,0.75,1,1,2,0,0,1,0,0,0
12296,ZA1,Western Cape,ZA191,City of Cape Town,2020-08-20,41657,21564,16311,1765136523.6757958,520885719.6039229,409818164,163.96530555088782,19.843257961479445,67.24327056453266,418.75438252304167,2.5539206670345167,20200820,0.23849582985172932,0.697186217784503,0.06431795236376775,0.4976008771049945,4436413.0,0.7687640750670242,0.9807692307692307,1,1,2,0,0,1,0,0,0
12297,ZA6,North West,ZA638,Ngaka Modiri Molema,2020-08-20,1782,875,594,91902293.1474685,25373103.617670923,19849051,185.6439487467265,26.54228223177373,96.13710010502942,556.9318462401795,3.0,20200820,0.3236353449196357,0.6078801705223251,0.06848448455803925,0.4964769205863341,870971.0,-0.18344824707846413,0.23076923076923078,1,1,2,0,0,1,0,0,0
12298,ZA3,Nothern Cape,ZA306,Namakwa,2020-08-20,300,155,116,51204945.50950747,9914742.5452773,5057296,280.96088888888886,53.10978789728598,274.2868796525033,726.6229885057471,2.586206896551724,20200820,0.2479438366342976,0.6592106724059887,0.09284549095971371,0.5132337492633683,117087.0,0.06505633802816901,0.6153846153846154,1,1,2,0,0,1,0,0,0
12299,ZA2,Eastern Cape,ZA210,Cacadu,2020-08-20,1898,1013,746,199820053.5559581,43075576.287607536,20711624,181.87235686687745,35.87925227096639,166.4375669048172,462.7261840929402,2.544235924932976,20200820,0.2618455236218228,0.6571170870354837,0.08103738934269357,0.4975242081945451,491156.0,-0.01848062015503876,0.5,1,1,2,0,0,1,0,0,0
12300,ZA2,Eastern Cape,ZA215,O.R.Tambo,2020-08-20,959,389,285,95450402.15691914,12591258.804613035,11591289,201.44749739311783,27.452089456811336,208.10571995711524,677.8531578947368,3.364912280701754,20200820,0.38804558548824664,0.5482866433400703,0.06366777117168307,0.4623163104135049,1358678.0,-0.23807536101083035,0.1346153846153846,1,1,2,0,0,1,0,0,0
12301,ZA4,Free State,ZA418,Lejweleputswa,2020-08-20,2615,1315,951,140357709.73909903,44141826.3803005,29535020,188.24104525175272,28.84170271867584,91.70792580471674,517.6133894146512,2.749737118822292,20200820,0.27941650281351393,0.6617931601395349,0.058790337046951115,0.500105365269169,574193.0,0.29495049504950493,0.8653846153846154,1,1,2,0,0,1,0,0,0
12302,ZA8,Mpumalanga,ZA831,Nkangala,2020-08-20,6172,3047,2369,429680012.74252456,124975640.08053568,74834324,202.08015770144735,32.78018677816225,112.70189185241678,526.4832137329394,2.605318699873364,20200820,0.27290691475673784,0.6711806877078121,0.055912397535449986,0.5109201270525474,1573837.0,0.07867808219178082,0.6730769230769231,1,1,2,0,0,1,0,0,0
12303,ZA5,KwaZulu-Natal,ZA595,eThekwini,2020-08-20,20664,10302,7614,893706088.3948698,257002508.5126049,214862690,173.29872402890695,20.97372670376449,72.93449141787292,470.32372384204535,2.713947990543735,20200820,0.2446364969883556,0.6990922562931536,0.05627124671849075,0.494610924976595,3587907.0,0.5666580406654343,0.9230769230769231,1,1,2,0,0,1,0,0,0
