,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
11498,ZA9,Limpopo,ZA934,Vhembe,2020-08-05,2752,1188,773,180261666.1633902,40395428.198824055,30450554,184.4146923449612,32.47161110069977,144.9022075273403,656.5449331608452,3.560155239327296,20200805,0.3433867460978093,0.5887604530714541,0.06785280083073665,0.4597374214109392,1325089.0,-0.0767829596412556,0.4230769230769231,1,1,3,0,0,0,1,0,0
11499,ZA7,Gauteng,ZA798,City of Johannesburg,2020-08-05,66053,33569,23971,2909681764.723386,757347435.560731,426730356,107.67372564455816,19.63180004890321,75.42415532007008,296.6990363355722,2.7555379416795294,20200805,0.2220629170143196,0.7299897648810346,0.047947318104645836,0.5097433964893054,5540727.0,0.8818060606060606,1.0,1,1,3,0,0,0,1,0,0
11500,ZA3,Nothern Cape,ZA307,Pixley ka Seme,2020-08-05,1059,491,308,131103419.51554295,24478330.97063061,9388661,147.75985206169344,49.38353798441817,264.4931431518321,508.0444264069264,3.438311688311688,20200805,0.3060749448635213,0.6232332132979509,0.0706918418385278,0.5011842246002923,196331.0,0.1854655172413793,0.75,1,1,3,0,0,0,1,0,0
11501,ZA5,KwaZulu-Natal,ZA543,Sisonke,2020-08-05,733,355,230,59783442.64274664,14710636.243714975,5135715,116.77387448840382,39.74245904924744,161.51177839554674,372.1532608695652,3.1869565217391305,20200805,0.37293146983899067,0.5707096800166399,0.05635885014436937,0.4671305273563743,447117.0,-0.2112274881516588,0.17307692307692307,1,1,3,0,0,0,1,0,0
11502,ZA3,Nothern Cape,ZA308,Z F Mgcawu,2020-08-05,1387,602,395,132299008.32585324,24360215.238516465,13712410,164.7730112953617,38.32085059725328,208.11846211456304,578.5827004219409,3.511392405063291,20200805,0.27601757542529287,0.6641943181028425,0.059788106471864645,0.5142626583989065,258998.0,-0.04016603773584906,0.46153846153846156,1,1,3,0,0,0,1,0,0
11503,ZA4,Free State,ZA416,Xhariep,2020-08-05,493,247,171,38862366.04403809,11272528.240852104,5881347,198.8284989858012,40.96154568741104,141.21610948507387,573.230701754386,2.8830409356725144,20200805,0.29515218562959183,0.6325513667867511,0.07229644758365718,0.5005153225730198,105759.0,0.18671264367816093,0.7692307692307693,1,1,3,0,0,0,1,0,0
11504,ZA6,North West,ZA637,Bojanala,2020-08-05,7448,3497,2372,444424469.5246779,113982690.20621364,59508003,133.16327201933404,29.859005104491427,116.42182229679334,418.1281829679595,3.139966273187184,20200805,0.25082919250139085,0.6903465537718604,0.05882425372674875,0.5380589003726469,1786678.0,0.07430676328502415,0.6538461538461539,1,1,3,0,0,0,1,0,0
11505,ZA5,KwaZulu-Natal,ZA529,iLembe,2020-08-05,2586,1328,915,143306691.7196853,37475318.25627043,19980568,128.77396236143335,25.44927123975113,97.31874304857804,363.94477231329694,2.8262295081967213,20200805,0.32390440311621094,0.6202867780885334,0.05580881879525565,0.4827645772056803,636799.0,-0.14951617873651774,0.28846153846153844,1,1,3,0,0,0,1,0,0
11506,ZA1,Western Cape,ZA103,Overberg,2020-08-05,2684,1383,913,212774450.4901731,40034117.78648915,17433948,108.2584947839046,27.24649233204887,144.81042056815164,318.25388828039434,2.9397590361445785,20200805,0.22836513904770692,0.6721314716747349,0.09950338927755827,0.511077351980676,303457.0,0.051486772486772484,0.5961538461538461,1,1,3,0,0,0,1,0,0
11507,ZA2,Eastern Cape,ZA214,Joe Gqabi,2020-08-05,644,288,192,52733117.111084975,9623583.630869929,5022846,129.99083850931677,31.1448835120278,170.66062421721784,436.0109375,3.3541666666666665,20200805,0.3340471849013029,0.5799636495391386,0.08598916555955849,0.47733103958194023,339473.0,-0.1839776119402985,0.21153846153846154,1,1,3,0,0,0,1,0,0
11508,ZA5,KwaZulu-Natal,ZA525,Amajuba,2020-08-05,1538,698,461,78674625.78879529,20635004.037757587,16140518,174.90808409189424,27.81344264807729,106.04370070544432,583.5328271872739,3.336225596529284,20200805,0.3311353387795859,0.6144200377537888,0.05444462346662529,0.48045773982507545,502731.0,-0.16864155251141552,0.25,1,1,3,0,0,0,1,0,0
11509,ZA8,Mpumalanga,ZA830,Gert Sibande,2020-08-05,6313,2880,1834,407729144.5425053,92694328.20687,53499168,141.2407413274196,31.40544451010989,138.14130024770165,486.179280261723,3.442202835332606,20200805,0.30688245639051287,0.6412288994160756,0.05188864419341153,0.49968312815881616,1136106.0,-0.11248741610738255,0.36538461538461536,1,1,3,0,0,0,1,0,0
