,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
10914,ZA8,Mpumalanga,ZA830,Gert Sibande,2020-07-25,4548,2277,1504,232476885.89065847,65531629.47063778,37499759,137.42215992377604,27.074113519564765,96.04683494248744,415.5558399822695,3.023936170212766,20200725,0.30688245639051287,0.6412288994160756,0.05188864419341153,0.49968312815881616,1136106.0,-0.11248741610738255,0.36538461538461536,1,1,3,0,0,0,1,0,0
10915,ZA1,Western Cape,ZA101,West Coast,2020-07-25,2844,1524,1129,250001336.19340512,65596156.890040606,24954530,146.24079934364744,36.10235802741518,137.59400206503338,368.3869205786832,2.519043401240036,20200725,0.24466466325617858,0.6852166396976793,0.0701186970461421,0.5060695297345649,497485.0,-0.12079976303317536,0.34615384615384615,1,1,3,0,0,0,1,0,0
10916,ZA1,Western Cape,ZA104,Eden,2020-07-25,6046,2882,1918,420085753.9000851,94640549.48522004,43537925,120.01853842761054,30.660537574362653,136.09446597644168,378.3274678484533,3.1522419186652764,20200725,0.24710205256745305,0.6628052101466374,0.09009273728590954,0.4993180863678119,673839.0,0.0004522691705790296,0.5384615384615384,1,1,3,0,0,0,1,0,0
10917,ZA1,Western Cape,ZA105,Central Karoo,2020-07-25,220,123,87,77503482.00784771,17909921.428244125,2440865,184.9140151515152,127.91619805454052,553.5451841121965,467.5986590038314,2.528735632183908,20200725,0.29415328297801036,0.633639246216906,0.07220747080508365,0.4979247763656518,77582.0,-0.12604477611940298,0.3269230769230769,1,1,3,0,0,0,1,0,0
10918,ZA7,Gauteng,ZA748,West Rand,2020-07-25,6695,3927,2879,335407286.3194784,93364953.37494284,44727224,111.34484441125215,20.1508483472634,72.39056109254015,258.9280074099803,2.325460229246266,20200725,0.23154887232085752,0.7207832829912092,0.047667844687933295,0.5288128906961219,856804.0,0.23715802469135805,0.8076923076923077,1,1,3,0,0,0,1,0,0
10919,ZA6,North West,ZA639,Dr Ruth Segomotsi Mompati,2020-07-25,886,426,285,98872413.98840892,20309596.770059623,8310841,156.33636192626037,44.27999424165423,215.56656055916108,486.01409356725145,3.1087719298245613,20200725,0.3412335579082451,0.5850872971649528,0.07367914492680208,0.4911837461796937,473784.0,-0.16626678765880218,0.2692307692307692,1,1,3,0,0,0,1,0,0
10920,ZA3,Nothern Cape,ZA307,Pixley ka Seme,2020-07-25,799,395,280,101583271.99731871,25020301.900240235,7018790,146.4078014184397,55.52462436389396,225.43185297265472,417.7851190476191,2.8535714285714286,20200725,0.3060749448635213,0.6232332132979509,0.0706918418385278,0.5011842246002923,196331.0,0.1854655172413793,0.75,1,1,3,0,0,0,1,0,0
10921,ZA5,KwaZulu-Natal,ZA543,Sisonke,2020-07-25,601,290,189,32818870.227734268,10448872.534324776,4487587,124.4477814753189,34.35253113327682,107.89788635602956,395.7307760141093,3.17989417989418,20200725,0.37293146983899067,0.5707096800166399,0.05635885014436937,0.4671305273563743,447117.0,-0.2112274881516588,0.17307692307692307,1,1,3,0,0,0,1,0,0
10922,ZA2,Eastern Cape,ZA244,Alfred Nzo,2020-07-25,365,196,141,32278417.10503272,9630755.667064026,4709305,215.0367579908676,42.44166050347542,142.247365390696,556.6554373522459,2.588652482269504,20200725,0.40782127157510134,0.5221222097470932,0.07005651867780548,0.4576553946475353,788235.0,-0.27396673320026615,0.11538461538461539,1,1,3,0,0,0,1,0,0
10923,ZA7,Gauteng,ZA797,Ekurhuleni,2020-07-25,35606,19145,13571,1419158590.6041665,431156297.67737776,248824751,116.47135829167368,19.74122045010884,64.97857677529773,305.58390563210764,2.6236828531427308,20200725,0.23296733680905687,0.7203157619169479,0.04671690127399521,0.5205474946472306,3739653.0,0.7435109289617486,0.9615384615384616,1,1,3,0,0,0,1,0,0
10924,ZA9,Limpopo,ZA935,Capricorn,2020-07-25,3399,1611,1105,233239827.0414973,53100718.20025808,31352557,153.7342208492694,29.859960702943944,131.15702208688214,472.889245852187,3.0760180995475115,20200725,0.3265897738288558,0.6007690312860821,0.07264119488506209,0.472231826966417,1295656.0,0.07397387387387387,0.6346153846153846,1,1,3,0,0,0,1,0,0
10925,ZA9,Limpopo,ZA947,Sekhukhune,2020-07-25,2107,1014,683,126597060.15704252,30910923.95200233,18017799,142.5233270052207,28.121753542039905,115.1738890241918,439.6729868228404,3.0849194729136165,20200725,0.3536917516859454,0.5707075150199985,0.07560073329405607,0.46486328935523974,1125333.0,-0.06015677966101695,0.4423076923076923,1,1,3,0,0,0,1,0,0
10926,ZA7,Gauteng,ZA799,City of Tshwane,2020-07-25,40099,20539,14362,1804599396.3509133,536666703.38441503,280250719,116.4828378928818,23.218857353854176,78.07590018251918,325.2224841015643,2.792020609942905,20200725,0.22283079372412132,0.7204843127840075,0.056684893491871245,0.5057337597223363,3627986.0,0.48224212034383956,0.9038461538461539,1,1,3,0,0,0,1,0,0
10927,ZA5,KwaZulu-Natal,ZA528,Uthungulu,2020-07-25,2175,1062,704,100893479.1187717,28169475.40283845,19420621,148.8170191570881,24.863210959889177,89.05156450142574,459.76848958333335,3.089488636363636,20200725,0.3398562749304085,0.6096443299200878,0.05049939514950375,0.4759701217345943,889476.0,-0.2202014106583072,0.15384615384615385,1,1,3,0,0,0,1,0,0
10928,ZA9,Limpopo,ZA936,Waterberg,2020-07-25,3940,1846,1302,350085280.22176087,75410279.89800557,30840276,130.45802030456852,35.9890749056642,167.075966172148,394.7807987711213,3.026113671274961,20200725,0.2870915348782833,0.6477210572390478,0.06518740788266879,0.5138960603357211,718513.0,0.00236898395721925,0.5576923076923077,1,1,3,0,0,0,1,0,0
