,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
5404,ZA4,Free State,ZA494,Mangaung,2020-04-12,389,221,147,10282120.000936396,4209989.391522633,3494051,149.70227077977722,17.79568794229215,43.46267458305568,396.1509070294785,2.6462585034013606,20200412,0.26262942751272955,0.6754982029249197,0.06187236956235082,0.4901411892511804,826621.0,0.27329104477611943,0.8269230769230769,1,1,5,0,0,0,0,0,1
5405,ZA7,Gauteng,ZA742,Sedibeng,2020-04-12,639,372,241,14687440.271082696,5032918.323843826,5975899,155.86591027647364,12.976391947385736,37.86868162720866,413.2710235131397,2.6514522821576763,20200412,0.24393339879416723,0.6953819961266214,0.06068460507921129,0.5059130831550246,994997.0,0.2808379746835443,0.8461538461538461,1,1,5,0,0,0,0,0,1
5406,ZA6,North West,ZA640,Dr Kenneth Kaunda,2020-04-12,480,253,154,10471672.228488812,4249749.92760383,4224921,146.69864583333336,17.147221943024125,42.25191855412125,457.2425324675325,3.116883116883117,20200412,0.27505895171327793,0.6602340041700301,0.06470704411669191,0.5065976875287468,754431.0,-0.10069384057971015,0.38461538461538464,1,1,5,0,0,0,0,0,1
5407,ZA5,KwaZulu-Natal,ZA521,Ugu,2020-04-12,136,79,55,1734276.7835962467,861853.904566773,1580373,193.6731617647059,9.73693069481922,19.593266048958704,478.9009090909091,2.4727272727272727,20200412,0.32122674606698143,0.6016982741355622,0.07707497979745637,0.47391596021954596,714019.0,-0.09480895915678524,0.40384615384615385,1,1,5,0,0,0,0,0,1
5408,ZA1,Western Cape,ZA103,Overberg,2020-04-12,308,174,97,6625083.391349437,1753105.8176399695,2584711,139.86531385281384,11.230200536341794,42.43954603664494,444.1084192439863,3.1752577319587627,20200412,0.22836513904770692,0.6721314716747349,0.09950338927755827,0.511077351980676,303457.0,0.051486772486772484,0.5961538461538461,1,1,5,0,0,0,0,0,1
5409,ZA1,Western Cape,ZA101,West Coast,2020-04-12,361,216,112,5051288.114062198,2207278.41384263,3248919,149.99626038781165,12.2458858893672,28.024329622938414,483.4700892857143,3.2232142857142856,20200412,0.24466466325617858,0.6852166396976793,0.0701186970461421,0.5060695297345649,497485.0,-0.12079976303317536,0.34615384615384615,1,1,5,0,0,0,0,0,1
5410,ZA2,Eastern Cape,ZA293,Nelson Mandela Bay,2020-04-12,1237,783,419,25980556.418426707,9413792.399166187,11212333,151.0688897871194,13.960523643304644,38.52880505180698,445.99574383452665,2.952267303102625,20200412,0.2465186661259611,0.6842154879637478,0.0692658459102911,0.4877654529777138,1230491.0,0.5740514018691588,0.9423076923076923,1,1,5,0,0,0,0,0,1
5411,ZA2,Eastern Cape,ZA210,Cacadu,2020-04-12,207,132,75,13540991.211303132,2846678.862091718,1625593,130.88510466988728,23.584589846063302,112.18642470723584,361.2428888888889,2.76,20200412,0.2618455236218228,0.6571170870354837,0.08103738934269357,0.4975242081945451,491156.0,-0.01848062015503876,0.5,1,1,5,0,0,0,0,0,1
5412,ZA9,Limpopo,ZA934,Vhembe,2020-04-12,306,166,105,8427413.801313102,2159074.416846894,5101058,277.83540305010894,12.777015662145534,49.87192534475509,809.691746031746,2.914285714285714,20200412,0.3433867460978093,0.5887604530714541,0.06785280083073665,0.4597374214109392,1325089.0,-0.0767829596412556,0.4230769230769231,1,1,5,0,0,0,0,0,1
5413,ZA2,Eastern Cape,ZA244,Alfred Nzo,2020-04-12,43,24,14,1949824.1200301168,953646.375280684,330084,127.93953488372092,42.32631322721218,86.54032415115888,392.95714285714286,3.071428571428572,20200412,0.40782127157510134,0.5221222097470932,0.07005651867780548,0.4576553946475353,788235.0,-0.27396673320026615,0.11538461538461539,1,1,5,0,0,0,0,0,1
