,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
7999,ZA4,Free State,ZA419,Thabo Mofutsanyane,2020-05-31,790,444,283,53326317.25435889,14830361.653622894,9791596,206.5737552742616,32.5624010672173,117.08635098928372,576.654652532391,2.791519434628975,20200531,0.31143326559338835,0.6251823622683981,0.06338437213821363,0.47028720831466336,662829.0,0.10770218579234972,0.7115384615384616,1,1,4,0,0,0,0,1,0
8000,ZA7,Gauteng,ZA748,West Rand,2020-05-31,2408,1603,949,70882285.06879427,24198988.779956125,24527582,169.76454872646732,15.844630673487044,46.41118017039332,430.76188970846505,2.5374077976817704,20200531,0.23154887232085752,0.7207832829912092,0.047667844687933295,0.5288128906961219,856804.0,0.23715802469135805,0.8076923076923077,1,1,4,0,0,0,0,1,0
8001,ZA5,KwaZulu-Natal,ZA521,Ugu,2020-05-31,439,275,187,14008856.789701786,5258659.701102135,6156128,233.7178435839028,17.473687957455912,46.54919810320358,548.6745098039215,2.3475935828877006,20200531,0.32122674606698143,0.6016982741355622,0.07707497979745637,0.47391596021954596,714019.0,-0.09480895915678524,0.40384615384615385,1,1,4,0,0,0,0,1,0
8002,ZA9,Limpopo,ZA935,Capricorn,2020-05-31,1140,664,434,61314968.62482976,19751124.902379937,13816559,201.99647660818712,28.27829499682101,87.78653261844514,530.5898233486944,2.6267281105990783,20200531,0.3265897738288558,0.6007690312860821,0.07264119488506209,0.472231826966417,1295656.0,0.07397387387387387,0.6346153846153846,1,1,4,0,0,0,0,1,0
8003,ZA7,Gauteng,ZA742,Sedibeng,2020-05-31,2401,1530,988,89407702.03112894,32124125.2498095,25925556,179.96359850062476,20.203447374550173,56.23013199016488,437.3406882591093,2.4301619433198383,20200531,0.24393339879416723,0.6953819961266214,0.06068460507921129,0.5059130831550246,994997.0,0.2808379746835443,0.8461538461538461,1,1,4,0,0,0,0,1,0
8004,ZA3,Nothern Cape,ZA307,Pixley ka Seme,2020-05-31,259,162,101,38586348.52312742,10900361.860855997,3442290,221.511583011583,67.06109747820251,237.3905483752572,568.0346534653465,2.5643564356435644,20200531,0.3060749448635213,0.6232332132979509,0.0706918418385278,0.5011842246002923,196331.0,0.1854655172413793,0.75,1,1,4,0,0,0,0,1,0
8005,ZA5,KwaZulu-Natal,ZA528,Uthungulu,2020-05-31,644,382,256,23578853.02149155,8255805.703825498,7493804,193.93902691511389,20.03874934791341,57.23132817794167,487.87786458333335,2.515625,20200531,0.3398562749304085,0.6096443299200878,0.05049939514950375,0.4759701217345943,889476.0,-0.2202014106583072,0.15384615384615385,1,1,4,0,0,0,0,1,0
8006,ZA9,Limpopo,ZA933,Mopani,2020-05-31,915,534,334,45078647.15464436,16253918.786794828,10495496,191.1747905282332,30.238673338561387,83.86399020038164,523.7273453093812,2.7395209580838324,20200531,0.3329418650827259,0.6026296126910996,0.06442852222617454,0.46142626187343905,1062666.0,-0.037928345626975765,0.4807692307692308,1,1,4,0,0,0,0,1,0
8007,ZA2,Eastern Cape,ZA212,Amathole,2020-05-31,249,139,101,33097474.55076156,9942786.034297206,3489725,233.58266398929047,61.16990903259374,203.6219526896191,575.862211221122,2.4653465346534653,20200531,0.32816698449842097,0.5696178168124134,0.1022151986891656,0.47434426623917664,789726.0,-0.3192883211678832,0.019230769230769232,1,1,4,0,0,0,0,1,0
8008,ZA2,Eastern Cape,ZA214,Joe Gqabi,2020-05-31,194,102,73,16336827.282498391,5317278.101199298,2498965,214.6877147766323,45.26032100273528,139.0579978890607,570.5399543378995,2.6575342465753424,20200531,0.3340471849013029,0.5799636495391386,0.08598916555955849,0.47733103958194023,339473.0,-0.1839776119402985,0.21153846153846154,1,1,4,0,0,0,0,1,0
8009,ZA2,Eastern Cape,ZA293,Nelson Mandela Bay,2020-05-31,3724,2219,1289,161479330.08552694,82368594.8835305,35960327,160.93952291442892,39.7063398027101,77.84220625052744,464.964145332299,2.889061287820016,20200531,0.2465186661259611,0.6842154879637478,0.0692658459102911,0.4877654529777138,1230491.0,0.5740514018691588,0.9423076923076923,1,1,4,0,0,0,0,1,0
8010,ZA5,KwaZulu-Natal,ZA523,Uthukela,2020-05-31,558,311,156,26533037.01173657,5957192.199860326,4532140,135.36857825567503,23.728382177013824,105.68503103628244,484.20299145299145,3.576923076923077,20200531,0.36014331224838336,0.5864396074090654,0.05341708034255123,0.46782833191779016,652282.0,-0.19841226215644822,0.19230769230769232,1,1,4,0,0,0,0,1,0
8011,ZA5,KwaZulu-Natal,ZA526,Zululand,2020-05-31,231,125,81,10424612.007745786,3584193.2100402005,2535042,182.9034632034632,27.495239606563416,79.96979743042748,521.6135802469136,2.851851851851852,20200531,0.392497537624586,0.5542130860581069,0.053289376317307055,0.4651401640222711,783796.0,-0.2762355212355212,0.09615384615384616,1,1,4,0,0,0,0,1,0
8012,ZA9,Limpopo,ZA936,Waterberg,2020-05-31,1142,731,450,65177594.06066579,25555717.737532623,16142136,235.5828371278459,35.287970664558735,89.9988429525264,597.8568888888889,2.537777777777778,20200531,0.2870915348782833,0.6477210572390478,0.06518740788266879,0.5138960603357211,718513.0,0.00236898395721925,0.5576923076923077,1,1,4,0,0,0,0,1,0
8013,ZA6,North West,ZA640,Dr Kenneth Kaunda,2020-05-31,1596,1013,560,51652687.22909257,18128008.828719288,16194125,169.11158103592317,20.114682962125396,57.31337829607743,481.96800595238096,2.85,20200531,0.27505895171327793,0.6602340041700301,0.06470704411669191,0.5065976875287468,754431.0,-0.10069384057971015,0.38461538461538464,1,1,4,0,0,0,0,1,0
8014,ZA3,Nothern Cape,ZA308,Z F Mgcawu,2020-05-31,298,162,120,13159075.98392645,4709005.204943719,4368102,244.30100671140937,24.383668153730756,68.1389227739504,606.6808333333333,2.4833333333333334,20200531,0.27601757542529287,0.6641943181028425,0.059788106471864645,0.5142626583989065,258998.0,-0.04016603773584906,0.46153846153846156,1,1,4,0,0,0,0,1,0
