,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
1696,ZA3,Nothern Cape,ZA345,John Taolo Gaetsewe,2020-02-02,1467,704,395,112100141.0444788,32601655.791618027,9368216,106.43281072483526,51.2853917168326,176.3437931412179,395.2833755274261,3.713924050632911,20200202,0.31986957060536586,0.628082594956317,0.05204783443831712,0.4959027820806741,258224.0,-0.13480926430517712,0.3076923076923077,0,0,0,1,0,0,0,0,0
1697,ZA2,Eastern Cape,ZA293,Nelson Mandela Bay,2020-02-02,15452,7220,3930,898820781.9542811,228120655.6280605,68520054,73.90634869272587,36.06809256019599,142.11230048107493,290.58547073791345,3.9318066157760816,20200202,0.2465186661259611,0.6842154879637478,0.0692658459102911,0.4877654529777138,1230491.0,0.5740514018691588,0.9423076923076923,0,0,0,1,0,0,0,0,0
1698,ZA1,Western Cape,ZA102,Cape Winelands,2020-02-02,17106,9053,5490,1553302187.771422,310743938.3541401,71315263,69.48367336996765,35.17073432707407,175.80641754469724,216.5004948391014,3.115846994535519,20200202,0.24989252608235304,0.6902123420738123,0.059895131843834624,0.5011121214086944,909523.0,-0.012388831437435367,0.5192307692307693,0,0,0,1,0,0,0,0,0
1699,ZA5,KwaZulu-Natal,ZA522,Umgungundlovu,2020-02-02,7749,3738,2279,615665543.8294516,154158436.0235685,50493798,108.60282617111883,42.03142219631748,167.86170820041812,369.2686704695042,3.4001755155770077,20200202,0.2748377359932372,0.663873035280183,0.06128922872657978,0.48236181888519014,1046905.0,0.0061256544502617805,0.5769230769230769,0,0,0,1,0,0,0,0,0
1700,ZA5,KwaZulu-Natal,ZA525,Amajuba,2020-02-02,1865,937,523,132190951.02848823,31605756.97113164,12840813,114.75257372654156,37.55049118683651,157.05477790355403,409.20372848948375,3.565965583173996,20200202,0.3311353387795859,0.6144200377537888,0.05444462346662529,0.48045773982507545,502731.0,-0.16864155251141552,0.25,0,0,0,1,0,0,0,0,0
1701,ZA1,Western Cape,ZA104,Eden,2020-02-02,9422,4457,2572,1109799903.6961615,255177265.6132318,63572481,112.45397473997028,61.64844547665501,268.1172975523181,411.9523133748056,3.6632970451010887,20200202,0.24710205256745305,0.6628052101466374,0.09009273728590954,0.4993180863678119,673839.0,0.0004522691705790296,0.5384615384615384,0,0,0,1,0,0,0,0,0
1702,ZA5,KwaZulu-Natal,ZA529,iLembe,2020-02-02,3459,1813,1203,319347689.41158366,67588893.90526278,19202885,92.5261877228486,34.91088245047033,164.9488399899531,266.04163203103354,2.8753117206982544,20200202,0.32390440311621094,0.6202867780885334,0.05580881879525565,0.4827645772056803,636799.0,-0.14951617873651774,0.28846153846153844,0,0,0,1,0,0,0,0,0
1703,ZA3,Nothern Cape,ZA306,Namakwa,2020-02-02,371,211,116,37841108.62914494,11030060.353849037,5592655,251.24236298292905,59.0841530389735,202.7015067627091,803.5423850574713,3.1982758620689653,20200202,0.2479438366342976,0.6592106724059887,0.09284549095971371,0.5132337492633683,117087.0,0.06505633802816901,0.6153846153846154,0,0,0,1,0,0,0,0,0
1704,ZA7,Gauteng,ZA797,Ekurhuleni,2020-02-02,62636,33031,19723,4072538103.360796,1133448620.0997586,253237989,67.38350389552335,35.70918827821062,128.30491592137446,213.9954951072352,3.175784616944684,20200202,0.23296733680905687,0.7203157619169479,0.04671690127399521,0.5205474946472306,3739653.0,0.7435109289617486,0.9615384615384616,0,0,0,1,0,0,0,0,0
1705,ZA2,Eastern Cape,ZA213,Chris Hani,2020-02-02,1243,591,346,91267917.42745216,24250571.027316462,8626800,115.67176186645214,43.55088506265832,163.90536030322107,415.5491329479768,3.592485549132948,20200202,0.334940582305372,0.572656560540376,0.09240285715425203,0.478383232498069,752217.0,-0.29251697892271666,0.057692307692307696,0,0,0,1,0,0,0,0,0
