,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
13299,ZA6,North West,ZA640,Dr Kenneth Kaunda,2020-09-08,3947,2035,1552,193059704.39942557,64077879.52504666,53209802,224.6845790051516,25.6547347915712,77.29493472658396,571.41110395189,2.543170103092784,20200908,0.27505895171327793,0.6602340041700301,0.06470704411669191,0.5065976875287468,754431.0,-0.10069384057971015,0.38461538461538464,1,1,2,0,0,1,0,0,0
13300,ZA5,KwaZulu-Natal,ZA543,Sisonke,2020-09-08,396,197,156,16848909.362276137,6364687.626959994,8163933,343.59987373737374,25.351497044758588,67.11171088677116,872.215064102564,2.5384615384615383,20200908,0.37293146983899067,0.5707096800166399,0.05635885014436937,0.4671305273563743,447117.0,-0.2112274881516588,0.17307692307692307,1,1,2,0,0,1,0,0,0
13301,ZA2,Eastern Cape,ZA210,Cacadu,2020-09-08,1769,995,736,133612133.62227252,42913807.10215824,24933902,234.9152251742981,36.23016777515086,112.80262332370306,564.6264039855072,2.4035326086956523,20200908,0.2618455236218228,0.6571170870354837,0.08103738934269357,0.4975242081945451,491156.0,-0.01848062015503876,0.5,1,1,2,0,0,1,0,0,0
13302,ZA4,Free State,ZA418,Lejweleputswa,2020-09-08,2213,1152,908,101809115.6479278,34640665.01351813,32167556,242.262057538786,23.70562920632584,69.67098190614703,590.4470631424376,2.437224669603524,20200908,0.27941650281351393,0.6617931601395349,0.058790337046951115,0.500105365269169,574193.0,0.29495049504950493,0.8653846153846154,1,1,2,0,0,1,0,0,0
13303,ZA1,Western Cape,ZA191,City of Cape Town,2020-09-08,38794,20365,16202,1543645534.1358483,543306900.7536142,486728038,209.10795397913768,20.836640950008896,59.2011397319978,500.68719705386167,2.3943957536106653,20200908,0.23849582985172932,0.697186217784503,0.06431795236376775,0.4976008771049945,4436413.0,0.7687640750670242,0.9807692307692307,1,1,2,0,0,1,0,0,0
13304,ZA4,Free State,ZA416,Xhariep,2020-09-08,308,180,143,33957478.953102864,9340672.11303429,4490089,242.970183982684,40.587584385833104,147.5538404368091,523.3203962703963,2.1538461538461537,20200908,0.29515218562959183,0.6325513667867511,0.07229644758365718,0.5005153225730198,105759.0,0.18671264367816093,0.7692307692307693,1,1,2,0,0,1,0,0,0
13305,ZA3,Nothern Cape,ZA307,Pixley ka Seme,2020-09-08,594,307,224,45767506.39730147,13440706.58540597,7885332,221.24949494949493,37.28423158699059,126.95808042777244,586.70625,2.6517857142857144,20200908,0.3060749448635213,0.6232332132979509,0.0706918418385278,0.5011842246002923,196331.0,0.1854655172413793,0.75,1,1,2,0,0,1,0,0,0
13306,ZA1,Western Cape,ZA102,Cape Winelands,2020-09-08,4857,2803,2319,248867480.0025384,77349500.54549746,67202768,230.6045158190927,20.72563664205178,66.68351994751107,482.9866896650855,2.094437257438551,20200908,0.24989252608235304,0.6902123420738123,0.059895131843834624,0.5011121214086944,909523.0,-0.012388831437435367,0.5192307692307693,1,1,2,0,0,1,0,0,0
13307,ZA6,North West,ZA637,Bojanala,2020-09-08,4399,2385,1875,224424999.05535963,77519682.0971525,63683271,241.27934757899524,25.689865219502277,74.37398892314206,566.07352,2.3461333333333334,20200908,0.25082919250139085,0.6903465537718604,0.05882425372674875,0.5380589003726469,1786678.0,0.07430676328502415,0.6538461538461539,1,1,2,0,0,1,0,0,0
13308,ZA9,Limpopo,ZA935,Capricorn,2020-09-08,2770,1379,1051,148452803.70757788,39821173.22694725,44510082,267.8103610108303,23.543035094498205,87.76812143744299,705.8370123691723,2.6355851569933395,20200908,0.3265897738288558,0.6007690312860821,0.07264119488506209,0.472231826966417,1295656.0,0.07397387387387387,0.6346153846153846,1,1,2,0,0,1,0,0,0
13309,ZA7,Gauteng,ZA748,West Rand,2020-09-08,4524,2836,2322,197794499.84400445,72567228.48570698,57591174,212.16907603890365,19.41911510832161,52.93014822827571,413.37334194659775,1.9483204134366925,20200908,0.23154887232085752,0.7207832829912092,0.047667844687933295,0.5288128906961219,856804.0,0.23715802469135805,0.8076923076923077,1,1,2,0,0,1,0,0,0
13310,ZA9,Limpopo,ZA934,Vhembe,2020-09-08,1399,676,526,93330162.82873815,27385906.1810939,23908442,284.8277579223255,32.351355844574314,110.2522329821246,757.555196451204,2.659695817490494,20200908,0.3433867460978093,0.5887604530714541,0.06785280083073665,0.4597374214109392,1325089.0,-0.0767829596412556,0.4230769230769231,1,1,2,0,0,1,0,0,0
