,admin1Pcod_1,admin1Name_1,admin2Pcod_1,admin2Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,minutes/trip,trip_miles/person,miles/person,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
3604,ZA5,KwaZulu-Natal,ZA522,Umgungundlovu,2020-03-09,9303,3903,2324,688100783.226097,138095152.16878745,37680092,67.5052707012075,36.92269765288964,183.978487113874,270.2244119334481,4.003012048192771,20200309,0.2748377359932372,0.663873035280183,0.06128922872657978,0.48236181888519014,1046905.0,0.0061256544502617805,0.5769230769230769,1,0,0,1,0,0,0,0,0
3605,ZA5,KwaZulu-Natal,ZA524,Umzinyathi,2020-03-09,978,420,234,88692483.83575863,14067887.553208623,4445306,75.75504430811179,37.35632504785468,235.51689924579404,316.61723646723647,4.17948717948718,20200309,0.3952311253914291,0.5454951881678106,0.05927368644076033,0.451447242842509,514461.0,-0.28225945945945946,0.07692307692307693,1,0,0,1,0,0,0,0,0
3606,ZA1,Western Cape,ZA102,Cape Winelands,2020-03-09,22978,10142,5998,2317755537.9168863,265863488.61424825,70863320,51.39939652421156,27.5424996486516,240.1111240263586,196.9081916194287,3.830943647882628,20200309,0.24989252608235304,0.6902123420738123,0.059895131843834624,0.5011121214086944,909523.0,-0.012388831437435367,0.5192307692307693,1,0,0,1,0,0,0,0,0
3607,ZA5,KwaZulu-Natal,ZA543,Sisonke,2020-03-09,1022,403,260,100633693.57929184,16762778.495050866,5053632,82.41409001956949,40.06118330261577,240.50337753311965,323.9507692307692,3.930769230769231,20200309,0.37293146983899067,0.5707096800166399,0.05635885014436937,0.4671305273563743,447117.0,-0.2112274881516588,0.17307692307692307,1,0,0,1,0,0,0,0,0
3608,ZA4,Free State,ZA418,Lejweleputswa,2020-03-09,5880,2529,1256,394848642.8460607,82105715.9230077,19270882,54.62268140589569,40.619527541862375,195.34042353387736,255.71764861995752,4.681528662420382,20200309,0.27941650281351393,0.6617931601395349,0.058790337046951115,0.500105365269169,574193.0,0.29495049504950493,0.8653846153846154,1,0,0,1,0,0,0,0,0
3609,ZA7,Gauteng,ZA797,Ekurhuleni,2020-03-09,78239,38076,23726,5984511947.744767,1337161746.676757,262698497,55.960688190459145,35.01954770069512,156.73115248793457,184.53630124476663,3.297606001854505,20200309,0.23296733680905687,0.7203157619169479,0.04671690127399521,0.5205474946472306,3739653.0,0.7435109289617486,0.9615384615384616,1,0,0,1,0,0,0,0,0
3610,ZA6,North West,ZA638,Ngaka Modiri Molema,2020-03-09,3226,1392,709,227836187.1269454,45392015.01251726,16718146,86.37190535234552,39.78179194130157,199.6767887586437,392.99826046074287,4.550070521861777,20200309,0.3236353449196357,0.6078801705223251,0.06848448455803925,0.4964769205863341,870971.0,-0.18344824707846413,0.23076923076923078,1,0,0,1,0,0,0,0,0
3612,ZA8,Mpumalanga,ZA832,Ehlanzeni,2020-03-09,10630,4092,2300,1067340102.6618564,174426619.06166172,42986564,67.39818751959862,47.12333749750957,288.35408352770264,311.4968405797101,4.621739130434783,20200309,0.32438893780700045,0.6235217992770762,0.05208926291592337,0.47979089412028486,1837538.0,0.1315940928270042,0.7307692307692307,1,0,0,1,0,0,0,0,0
3613,ZA6,North West,ZA639,Dr Ruth Segomotsi Mompati,2020-03-09,1403,611,327,163490732.45305297,26636757.44859524,5540203,65.81376811594203,50.61563832773794,310.66798576179974,282.3752803261977,4.290519877675841,20200309,0.3412335579082451,0.5850872971649528,0.07367914492680208,0.4911837461796937,473784.0,-0.16626678765880218,0.2692307692307692,1,0,0,1,0,0,0,0,0
3614,ZA2,Eastern Cape,ZA214,Joe Gqabi,2020-03-09,1110,472,241,102940349.1085308,18018008.703746013,3952406,59.34543543543544,46.45589854767353,265.41148321533257,273.3337482710927,4.605809128630705,20200309,0.3340471849013029,0.5799636495391386,0.08598916555955849,0.47733103958194023,339473.0,-0.1839776119402985,0.21153846153846154,1,0,0,1,0,0,0,0,0
3615,ZA4,Free State,ZA416,Xhariep,2020-03-09,669,355,200,92018353.26154444,19939256.05176995,2572357,64.08462879920279,61.94839652606885,285.8877693692102,214.3630833333333,3.345,20200309,0.29515218562959183,0.6325513667867511,0.07229644758365718,0.5005153225730198,105759.0,0.18671264367816093,0.7692307692307693,1,0,0,1,0,0,0,0,0
3616,ZA1,Western Cape,ZA101,West Coast,2020-03-09,5206,2427,1396,552676151.8447018,89768292.80234241,22242565,71.20810923293635,39.95661255279483,246.0007445507766,265.5511580706781,3.729226361031519,20200309,0.24466466325617858,0.6852166396976793,0.0701186970461421,0.5060695297345649,497485.0,-0.12079976303317536,0.34615384615384615,1,0,0,1,0,0,0,0,0
