,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
194274,NG015,Federal Capital Territory,2020-09-08,12366,6126,4301,610787556.9039191,153372010.94962698,160924265,22.157858474681973,88.24129096422149,216.8907555663378,623.5924397426954,2.8751453150430133,20200908,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.06716322463290017,0.7567567567567568,25.0
194275,NG036,Yobe,2020-09-08,211,130,96,15000513.392547015,6874754.87459517,6216185,44.49765242465233,97.09257178019826,491.00987361769353,1079.1987847222222,2.1979166666666665,20200908,0.4691388179850362,0.5048995038050456,0.025961678209918262,0.5201260409235117,3619142.0,-0.5433016922627469,0.02702702702702703,0.0
194276,NG035,Taraba,2020-09-08,119,72,57,5446093.587168735,2130842.9053160395,4152914,23.228849062222665,59.36922219816027,581.6406162464987,1214.3023391812865,2.087719298245614,20200908,0.4572416308140842,0.515646300036468,0.027112069149447745,0.5130515216955309,3046503.0,-0.3693491920970492,0.21621621621621623,0.0
194277,NG028,Ogun,2020-09-08,10414,5392,3511,203396256.12483767,70328624.66552575,156021909,12.44664806517508,35.99674570347494,249.6989773381986,740.6337653090287,2.9661065223583023,20200908,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.11933543982440241,0.8108108108108109,16.0
194278,NG027,Niger,2020-09-08,488,291,232,29705646.35674889,11536144.766931308,12051180,30.897534601942183,79.56134867617963,411.58401639344265,865.7456896551724,2.103448275862069,20200908,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,-0.2021904684270313,0.4594594594594595,0.0
194279,NG006,Bayelsa,2020-09-08,150,89,83,4518102.257637818,1293211.3519995792,4462167,9.68149734466064,33.82432031901929,495.7963333333333,896.0174698795181,1.8072289156626504,20200908,0.37835323397591747,0.5884318304151591,0.03321493560892341,0.5125803164505587,2537774.0,-0.10448904236851947,0.6216216216216216,0.0
194280,NG008,Borno,2020-09-08,688,366,287,28410028.261107583,9302866.443957636,14349671,20.141230709082382,61.50931404913161,347.61799903100774,833.3142276422765,2.397212543554007,20200908,0.4656333169168363,0.5077319274989265,0.026634755584237252,0.5216485478678367,6594992.0,-0.21159417396202837,0.40540540540540543,0.0
194281,NG016,Gombe,2020-09-08,240,148,110,13202685.443130676,6431831.378726343,4823264,36.33231574607893,74.5797126775691,334.9488888888889,730.7975757575757,2.1818181818181817,20200908,0.4747655452041227,0.4988770635927775,0.02635739120309983,0.5284934612057086,3392445.0,-0.25910296259332805,0.32432432432432434,2.0
194282,NG034,Sokoto,2020-09-08,306,179,127,12206347.986858929,4024239.089310736,7620357,19.689340478528308,59.72183465715207,415.0521241830065,1000.0468503937008,2.409448818897638,20200908,0.476871893107996,0.4955998750778277,0.02752823181417628,0.505624481563039,5027130.0,-0.3255636908120886,0.2702702702702703,0.0
194283,NG025,Lagos,2020-09-08,36209,17983,12803,952936498.8053712,274152899.5495161,542895113,13.305531051191508,46.24910477147265,249.8895822401429,706.7290387669557,2.828165273763961,20200908,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,1.1187153694407612,1.0,33.0
194284,NG029,Ondo,2020-09-08,993,523,377,23636285.019703984,8755325.498999475,20455501,14.430522662438287,38.95731194364696,343.32831487076203,904.3103890362512,2.6339522546419096,20200908,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,-0.23320407133660132,0.3783783783783784,5.0
194285,NG037,Zamfara,2020-09-08,110,65,53,3287924.8046959764,657493.221883315,3247047,7.708440512633988,38.54758029963476,491.9768181818182,1021.083962264151,2.0754716981132075,20200908,0.4822951286895683,0.49170011989092705,0.026004751419504635,0.5030233221454106,4568319.0,-0.4763162522559063,0.10810810810810811,0.0
194286,NG031,Oyo,2020-09-08,5587,2543,1656,102341668.14235426,29203606.406534847,84617088,10.957898387957972,38.40106542824411,252.42255235367816,851.6212560386473,3.373792270531401,20200908,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,-0.019245055859069864,0.6486486486486487,7.0
194287,NG020,Kano,2020-09-08,2086,1134,847,93350674.53777944,30827166.688126896,42319098,22.615245948406653,68.48337654509959,338.1199904122723,832.7252656434474,2.462809917355372,20200908,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,0.1241609281772341,0.8378378378378378,0.0
194288,NG026,Nasarawa,2020-09-08,371,229,194,24243645.188812967,8850878.56584803,9057648,28.34887096293224,77.65104492346195,406.9024258760108,778.1484536082475,1.9123711340206184,20200908,0.458082127493156,0.5146632772780603,0.02725459522878373,0.5071486116542824,2557000.0,-0.3814972133848704,0.1891891891891892,3.0
194289,NG013,Ekiti,2020-09-08,637,316,226,8666448.215652013,3166059.565721752,11804010,8.704859323216551,23.82779318682658,308.8437990580848,870.5022123893806,2.81858407079646,20200908,0.36629979561099096,0.5964268380769661,0.037273366312043005,0.5043048153321379,3510952.0,-0.12374139344950484,0.5945945945945946,6.0
194290,NG019,Kaduna,2020-09-08,2096,1106,878,112207224.317077,30161149.4053127,44840141,21.34540929980354,79.41040632294317,356.55328403307885,851.1795937737281,2.387243735763098,20200908,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,-0.1703334579739599,0.5135135135135135,0.0
195028,NG009,Cross River,2020-09-08,255,139,104,2390171.4038257264,872383.0402606014,5312043,5.21224701744577,14.280612065834363,347.19235294117647,851.2889423076923,2.451923076923077,20200908,0.3831984467942394,0.5834763463285051,0.03332520687725556,0.5092349804775577,3958265.0,-0.18777845359495773,0.4864864864864865,0.0
195029,NG021,Katsina,2020-09-08,279,170,141,25564711.656314444,9177657.99370898,8235910,40.44490985459183,112.66081816374307,491.9898446833931,973.5118203309692,1.9787234042553192,20200908,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.4045410794272394,0.16216216216216217,0.0
195030,NG005,Bauchi,2020-09-08,287,170,126,17893846.83051144,5604039.990365849,5327916,27.6364207155502,88.24381697450106,309.402787456446,704.7507936507936,2.2777777777777777,20200908,0.48096824368540303,0.4930077633721537,0.026023992942443307,0.5108444763587695,6690134.0,-0.4833208988736141,0.08108108108108109,0.0
195031,NG023,Kogi,2020-09-08,268,137,108,10735789.197686188,3243235.0932081067,5507342,18.65974867196928,61.767686420138496,342.49639303482587,849.8984567901235,2.4814814814814814,20200908,0.45037839661721446,0.5217364067083422,0.02788519667444328,0.506811428561977,4836724.0,-0.30831429069378413,0.2972972972972973,0.0
195032,NG030,Osun,2020-09-08,1837,913,633,42008747.94098695,10094072.110327696,32929325,9.908634473497536,41.23700757107221,298.7599800399201,867.0175092153765,2.902053712480253,20200908,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,0.0026606813370417975,0.6756756756756757,0.0
195033,NG002,Adamawa,2020-09-08,374,206,166,23023904.36258923,5435439.549470252,8633056,20.345937067399326,86.18307773337605,384.7172905525847,866.7726907630523,2.253012048192771,20200908,0.4474419886826158,0.5186029019248742,0.03395510939250998,0.5068342598449392,4396599.0,-0.25839416341831756,0.35135135135135137,0.0
195034,NG011,Ebonyi,2020-09-08,131,71,57,3180131.2350960327,1483767.2452025411,3268402,16.17491617814399,34.667402403908895,415.8272264631043,955.6730994152048,2.298245614035088,20200908,0.407884931714409,0.5547080871017148,0.03740698118387615,0.4891615626926456,2983133.0,-0.13893827298680297,0.5675675675675675,0.0
195035,NG022,Kebbi,2020-09-08,136,82,71,5830956.981877569,1101130.3722080467,4431114,9.63677031250216,51.03082664385735,543.0286764705883,1040.1676056338029,1.9154929577464788,20200908,0.4855904279683244,0.48801456343612665,0.026395008595548938,0.5032996532071795,4510474.0,-0.4166000362854463,0.13513513513513514,0.0
195036,NG033,Rivers,2020-09-08,2339,1190,920,71625543.1634207,24785372.970410928,46338065,16.740126905077425,48.37614038054494,330.1843024084366,839.4576992753623,2.542391304347826,20200908,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.1614581709475816,0.8648648648648649,2.0
195037,NG032,Plateau,2020-09-08,405,221,182,18136745.961143795,6225766.619353816,10958684,21.255560587138884,61.92116187462401,450.97465020576135,1003.5424908424908,2.2252747252747254,20200908,0.44148344424442243,0.5246600953608579,0.033856460394719665,0.49981152163639675,4350632.0,-0.20435074060739566,0.43243243243243246,183.0
195038,NG018,Jigawa,2020-09-08,151,76,58,5334268.652609878,1394883.9694310175,2343747,14.943805433070626,57.147601248042015,258.69172185430466,673.4905172413794,2.603448275862069,20200908,0.4759832686855246,0.4966159109599566,0.02740082035451879,0.505479893884154,5921830.0,-0.49549208851903037,0.05405405405405406,0.0
