,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
101394,NG013,Ekiti,2020-05-11,307,138,78,16792072.250020016,3757898.782604866,3033867,29.936539062236047,133.77064043756909,164.70504885993486,648.2621794871794,3.935897435897436,20200511,0.36629979561099096,0.5964268380769661,0.037273366312043005,0.5043048153321379,3510952.0,-0.12374139344950484,0.5945945945945946,0.0
101395,NG004,Anambra,2020-05-11,585,252,176,52519308.06231958,15063013.916583762,6847123,53.18024384110912,185.4203696941099,195.07472934472932,648.4017992424243,3.323863636363636,20200511,0.3550563739560004,0.6034760570706295,0.041467568973370096,0.5059823635153309,5936784.0,0.5172892070039768,0.9459459459459459,0.0
101396,NG032,Plateau,2020-05-11,221,151,99,44841136.93427665,24323963.110084128,5032511,152.66878745100914,281.444350688172,379.5257164404223,847.2240740740741,2.2323232323232323,20200511,0.44148344424442243,0.5246600953608579,0.033856460394719665,0.49981152163639675,4350632.0,-0.20435074060739566,0.43243243243243246,0.0
101397,NG019,Kaduna,2020-05-11,1975,1180,834,206318756.27769545,111857026.21471988,36144930,83.33900927957221,153.71766375203302,305.0205063291139,722.3207434052758,2.36810551558753,20200511,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,-0.1703334579739599,0.5135135135135135,13.0
101398,NG010,Delta,2020-05-11,1716,933,647,203838616.65133837,87005037.79939637,28934614,83.5586152520328,195.76421059142345,281.0277195027195,745.3532715095312,2.652241112828439,20200511,0.37205747147343576,0.5865213978831537,0.041421130643410485,0.5024198117756394,5827726.0,0.04986988030496243,0.7297297297297297,0.0
101399,NG027,Niger,2020-05-11,5986,5810,4623,3427422004.641561,2276964031.9804,489373155,306.04366325615143,460.6751670613455,1362.5491563648511,1764.269792342635,1.2948301968418776,20200511,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,-0.2021904684270313,0.4594594594594595,0.0
101400,NG002,Adamawa,2020-05-11,411,223,169,92669532.95109864,35598151.82746232,8201292,130.88559788447273,340.7229477745625,332.57469586374697,808.8059171597633,2.4319526627218937,20200511,0.4474419886826158,0.5186029019248742,0.03395510939250998,0.5068342598449392,4396599.0,-0.25839416341831756,0.35135135135135137,4.0
101401,NG033,Rivers,2020-05-11,1349,823,474,154198576.74451083,75662277.44906905,19559707,99.18641254413498,202.1404081709636,241.6568692858908,687.7534106891702,2.845991561181435,20200511,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.1614581709475816,0.8648648648648649,1.0
101402,NG035,Taraba,2020-05-11,167,85,59,26742516.9006266,15847033.900419006,2818198,166.89644657845434,281.64456966049835,281.25728542914175,796.1011299435029,2.830508474576271,20200511,0.4572416308140842,0.515646300036468,0.027112069149447745,0.5130515216955309,3046503.0,-0.3693491920970492,0.21621621621621623,0.0
101403,NG037,Zamfara,2020-05-11,140,82,61,15824426.923912223,9067610.054751068,3672778,92.36642082727718,161.19414793744107,437.2354761904762,1003.4912568306012,2.295081967213114,20200511,0.4822951286895683,0.49170011989092705,0.026004751419504635,0.5030233221454106,4568319.0,-0.4763162522559063,0.10810810810810811,1.0
101404,NG028,Ogun,2020-05-11,15360,12466,10554,2212198533.357343,1107987041.8148828,259014183,65.23320344476318,130.24411977808737,281.0483756510417,409.0300407428463,1.455372370665151,20200511,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.11933543982440241,0.8108108108108109,9.0
101405,NG034,Sokoto,2020-05-11,301,177,132,47934534.46118082,21020684.270710677,5741932,98.951876113152,225.6449911173144,317.9364341085272,724.9914141414141,2.2803030303030303,20200511,0.476871893107996,0.4955998750778277,0.02752823181417628,0.505624481563039,5027130.0,-0.3255636908120886,0.2702702702702703,0.0
101406,NG016,Gombe,2020-05-11,267,149,116,35538007.74359825,18625152.81557653,5429227,99.76839147083903,190.3646055291315,338.9030586766541,780.0613505747127,2.3017241379310347,20200511,0.4747655452041227,0.4988770635927775,0.02635739120309983,0.5284934612057086,3392445.0,-0.25910296259332805,0.32432432432432434,6.0
101407,NG008,Borno,2020-05-11,1091,587,406,177956297.59993777,72139687.17860442,16062462,110.40769317684172,272.3569379453575,245.37827681026585,659.3785714285714,2.687192118226601,20200511,0.4656333169168363,0.5077319274989265,0.026634755584237252,0.5216485478678367,6594992.0,-0.21159417396202837,0.40540540540540543,1.0
101408,NG024,Kwara,2020-05-11,1061,586,393,84529843.4978026,35082202.87343213,16222235,55.46837207576729,133.6498972871879,254.8261859880616,687.965860899067,2.699745547073791,20200511,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,-0.15738931235438808,0.5405405405405406,0.0
102146,NG001,Abia,2020-05-11,231,108,78,11829939.58832108,3171289.0108064883,3984164,25.26343119966645,94.24081623193211,287.4577200577201,851.3170940170941,2.9615384615384617,20200511,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.40455051037529577,0.918918918918919,0.0
102147,NG036,Yobe,2020-05-11,261,142,116,46192671.65679621,20772881.74823859,8167204,111.27301981127732,247.43789189664795,521.53282247765,1173.4488505747129,2.25,20200511,0.4691388179850362,0.5048995038050456,0.025961678209918262,0.5201260409235117,3619142.0,-0.5433016922627469,0.02702702702702703,0.0
102148,NG014,Enugu,2020-05-11,502,223,132,41073836.02511124,13261196.28400092,6497203,62.4251920112345,193.34923076275857,215.71059096945552,820.3539141414142,3.803030303030303,20200511,0.3548333037798759,0.5979631440077704,0.04720355221235371,0.48606967776766996,4415727.0,0.11263773985257676,0.7837837837837838,0.0
102149,NG005,Bauchi,2020-05-11,352,220,160,53962718.11955788,23165244.703328565,10285586,89.96384824860534,209.5679905894804,487.0069128787879,1071.415208333333,2.2,20200511,0.48096824368540303,0.4930077633721537,0.026023992942443307,0.5108444763587695,6690134.0,-0.4833208988736141,0.08108108108108109,1.0
102150,NG006,Bayelsa,2020-05-11,134,69,36,4311269.459909052,1725531.4295709007,931432,29.78320893431838,74.41385123222484,115.8497512437811,431.21851851851847,3.7222222222222223,20200511,0.37835323397591747,0.5884318304151591,0.03321493560892341,0.5125803164505587,2537774.0,-0.10448904236851947,0.6216216216216216,0.0
102151,NG029,Ondo,2020-05-11,455,235,149,22899510.95021994,10071728.445334308,6171375,42.0018920266312,95.49729141469832,226.05769230769232,690.3104026845638,3.053691275167785,20200511,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,-0.23320407133660132,0.3783783783783784,1.0
102152,NG018,Jigawa,2020-05-11,142,83,65,23947757.0056749,9767209.664832575,2948181,93.37019560413889,228.9299434157873,346.0306338028169,755.9438461538462,2.1846153846153844,20200511,0.4759832686855246,0.4966159109599566,0.02740082035451879,0.505479893884154,5921830.0,-0.49549208851903037,0.05405405405405406,0.0
102153,NG017,Imo,2020-05-11,361,160,113,30522794.447064176,8462845.954333365,4557273,46.53600602092939,167.84057677864908,210.40041551246537,672.1641592920354,3.194690265486725,20200511,0.36002907241370796,0.5951188700839131,0.044852057502378986,0.5015110336551765,5547527.0,0.5387774131767987,0.972972972972973,0.0
102154,NG003,Akwa Ibom,2020-05-11,302,117,84,44761684.56101395,12924829.518531049,2881000,95.60853246897528,331.11453931224645,158.99558498896246,571.6269841269841,3.595238095238096,20200511,0.3714473458477974,0.5933145115115984,0.03523814264060416,0.5077076983792477,5665764.0,0.18670347513092306,0.8918918918918919,0.0
102155,NG023,Kogi,2020-05-11,249,141,98,20998691.748116866,7449570.844463854,3200530,47.23417058449987,133.14267476481268,214.2255689424364,544.3078231292517,2.5408163265306123,20200511,0.45037839661721446,0.5217364067083422,0.02788519667444328,0.506811428561977,4836724.0,-0.30831429069378413,0.2972972972972973,0.0
102156,NG021,Katsina,2020-05-11,289,178,130,35487211.54772594,13850211.194551997,5966676,66.2009403284434,169.62100729683806,344.09896193771624,764.9584615384615,2.223076923076923,20200511,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.4045410794272394,0.16216216216216217,49.0
102157,NG031,Oyo,2020-05-11,3456,1695,977,126137521.00792412,39890374.82744812,37469905,25.370245409749817,80.22335907324009,180.6997733410494,639.2000170590242,3.5373592630501536,20200511,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,-0.019245055859069864,0.6486486486486487,1.0
102158,NG020,Kano,2020-05-11,2439,1363,1007,344973529.9958806,166881520.94877836,45632002,102.97454779972396,212.86654778933664,311.82179855131886,755.2466401853691,2.422045680238332,20200511,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,0.1241609281772341,0.8378378378378378,64.0
