,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
22475,ZA4,Free State,ZA2,Eastern Cape,2020-03-05,2020-03-05,59,57,55,56387227.5534684,14023974.179350425,656769,158.43806464961017,637.0436147610274,185.5279661016949,199.0209090909091,1.0727272727272728,20200305,20200305,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.2248492570676798,0.7777777777777778,-0.04666754827373582,0.2222222222222222,,,1,0,0,1,0,0,0,0,0
22476,ZA1,Western Cape,ZA1,Western Cape,2020-03-05,2020-03-10,1,1,1,651218.9314684799,310540.283751619,460694,192.9607863524635,404.648683854092,7678.233333333334,7678.233333333334,1.0,20200305,20200310,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,,,1,0,0,1,0,0,0,0,0
22477,ZA9,Limpopo,ZA9,Limpopo,2020-03-05,2020-03-05,24209,9459,4878,1860479301.0517232,286927196.72061485,63624869,36.54946582853721,236.9922594152093,43.80249012075399,217.38714295476288,4.962894628946289,20200305,20200305,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,,,1,0,0,1,0,0,0,0,0
22478,ZA7,Gauteng,ZA7,Gauteng,2020-03-05,2020-03-13,1,1,1,1535.6906910777027,627.6051189044283,686967,0.3899757409878983,0.9542339556227274,11449.45,11449.45,1.0,20200305,20200313,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,,4.0,1,0,0,1,0,0,0,0,0
22479,ZA1,Western Cape,ZA3,Nothern Cape,2020-03-05,2020-03-05,45,43,43,67377571.58683643,23904529.819711134,963890,345.4322370685304,973.6391159760202,356.9962962962963,373.6007751937985,1.0465116279069768,20200305,20200305,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.48495156727992644,0.8888888888888888,0.09958456723393624,0.6666666666666666,,,1,0,0,1,0,0,0,0,0
22480,ZA7,Gauteng,ZA7,Gauteng,2020-03-05,2020-03-05,363365,140429,77890,23049928091.18658,4049272812.6990266,846784387,32.30326711158065,183.8819013866404,38.83993537260514,181.19236251979288,4.665104634741302,20200305,20200305,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,,,1,0,0,1,0,0,0,0,0
22481,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-03-05,2020-03-06,969,969,969,47524753.15182219,9846313.449306494,34750994,6.31394791242319,30.47524512562719,597.7123151014791,597.7123151014791,1.0,20200305,20200306,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,,,1,0,0,1,0,0,0,0,0
22482,ZA7,Gauteng,ZA3,Nothern Cape,2020-03-05,2020-03-06,2,2,2,5094830.676765684,1834753.364482284,73257,570.0314427749081,1582.890505934618,610.475,610.475,1.0,20200305,20200306,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.6706237180439658,1.0,0.09958456723393624,0.6666666666666666,,,1,0,0,1,0,0,0,0,0
22483,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-03-05,2020-03-05,41050,15925,8434,3088762508.454652,423058196.13674456,104649717,31.16862410709804,227.56320161447064,42.488719853836784,206.80127460279817,4.867204173583116,20200305,20200305,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,,,1,0,0,1,0,0,0,0,0
22484,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2020-03-05,2020-03-06,2024,2024,2024,93051657.43535604,21912195.23464284,75182546,6.727078496782237,28.56700559301737,619.0921113306982,619.0921113306982,1.0,20200305,20200306,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,,,1,0,0,1,0,0,0,0,0
22485,ZA8,Mpumalanga,ZA5,KwaZulu-Natal,2020-03-05,2020-03-06,2,2,2,3477388.8480293136,1087417.783285604,82652,337.84504223012726,1080.374627186392,688.7666666666667,688.7666666666667,1.0,20200305,20200306,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.0523010419666447,0.4444444444444444,0.07735186107982292,0.5555555555555556,,,1,0,0,1,0,0,0,0,0
22486,ZA5,KwaZulu-Natal,ZA7,Gauteng,2020-03-05,2020-03-10,1,1,1,885125.9093357737,481946.66750404186,450104,299.46777538179646,549.991741564124,7501.733333333334,7501.733333333334,1.0,20200305,20200310,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.07735186107982292,0.5555555555555556,0.6706237180439658,1.0,,,1,0,0,1,0,0,0,0,0
22487,ZA4,Free State,ZA8,Mpumalanga,2020-03-05,2020-03-05,26,26,24,14958904.435898896,3956958.915827367,211702,102.44751163174162,387.2930118291183,135.7064102564103,147.01527777777775,1.0833333333333333,20200305,20200305,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.2248492570676798,0.7777777777777778,0.0523010419666447,0.4444444444444444,,,1,0,0,1,0,0,0,0,0
22488,ZA5,KwaZulu-Natal,ZA8,Mpumalanga,2020-03-05,2020-03-05,44,43,43,34072503.346789844,9436486.24834002,550581,136.36187699214523,492.3644657466362,208.5534090909091,213.40348837209305,1.0232558139534884,20200305,20200305,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.07735186107982292,0.5555555555555556,0.0523010419666447,0.4444444444444444,,,1,0,0,1,0,0,0,0,0
