,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
91465,ZA3,Nothern Cape,ZA1,Western Cape,2020-11-04,2020-11-04,14,14,14,17590932.7744555,6320673.640458447,306895,280.5346082653396,780.749919330729,365.3511904761905,365.3511904761905,1.0,20201104,20201104,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.09958456723393624,0.6666666666666666,0.48495156727992644,0.8888888888888888,72.0,281.0,1,1,1,0,1,0,0,0,0
91466,ZA9,Limpopo,ZA9,Limpopo,2020-11-04,2020-11-10,1,1,1,303103.16095970105,142539.32057498893,502491,88.56982756638041,188.339572496434,8374.85,8374.85,1.0,20201104,20201110,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,58.0,23.0,1,1,1,0,1,0,0,0,0
91467,ZA2,Eastern Cape,ZA4,Free State,2020-11-04,2020-11-04,22,22,19,9093419.360703597,3177617.3064270257,210084,103.91999232466036,297.38888577233945,159.15454545454546,184.28421052631575,1.1578947368421053,20201104,20201104,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04666754827373582,0.2222222222222222,0.2248492570676798,0.7777777777777778,625.0,167.0,1,1,1,0,1,0,0,0,0
91468,ZA6,North West,ZA7,Gauteng,2020-11-04,2020-11-04,535,528,514,100057035.84361205,38799830.76226019,5929289,46.90485816994631,120.95828726435576,184.7130529595016,192.2596952010376,1.0408560311284047,20201104,20201104,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,67.0,270.0,1,1,1,0,1,0,0,0,0
91469,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-11-04,2020-11-04,15929,7708,5491,824583720.6980753,195024193.53456157,89204890,22.06927984915226,93.31134030771442,93.3359386444012,270.7609117950586,2.90092879256966,20201104,20201104,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,62.0,62.0,1,1,1,0,1,0,0,0,0
91470,ZA1,Western Cape,ZA5,KwaZulu-Natal,2020-11-04,2020-11-04,18,18,18,37182365.06803422,24234442.76163949,430124,836.5880328892977,1283.5583618071232,398.2629629629629,398.2629629629629,1.0,20201104,20201104,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.48495156727992644,0.8888888888888888,0.07735186107982292,0.5555555555555556,281.0,110.0,1,1,1,0,1,0,0,0,0
91471,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-11-04,2020-11-04,16606,8209,5869,843522079.4091727,190437526.6007091,102305404,20.16227516623132,89.30658036479684,102.67915612830704,290.5248026353155,2.829442835235985,20201104,20201104,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,625.0,625.0,1,1,1,0,1,0,0,0,0
91472,ZA7,Gauteng,ZA8,Mpumalanga,2020-11-04,2020-11-04,443,439,429,154987521.39872664,61333540.480769865,5647959,88.83658548408567,224.4866688891284,212.4890519187359,219.42342657342655,1.0326340326340326,20201104,20201104,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,270.0,62.0,1,1,1,0,1,0,0,0,0
91473,ZA8,Mpumalanga,ZA7,Gauteng,2020-11-04,2020-11-07,1,1,1,177006.8288549409,88220.91418856125,262689,54.81793462961383,109.98694427974436,4378.15,4378.15,1.0,20201104,20201107,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,62.0,211.0,1,1,1,0,1,0,0,0,0
91474,ZA6,North West,ZA6,North West,2020-11-04,2020-11-17,1,1,1,147429.76688416794,147429.76688416794,1131485,91.60861002008764,91.60861002008764,18858.08333333333,18858.08333333333,1.0,20201104,20201117,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,67.0,37.0,1,1,1,0,1,0,0,0,0
