,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
35145,ZA7,Gauteng,ZA6,North West,2020-05-09,2020-05-09,220,213,201,35401904.546272844,14883885.768917758,2057614,46.012029081376696,109.44141112134254,155.87984848484848,170.61475953565505,1.0945273631840795,20200509,20200509,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,59.0,-1.0,1,1,4,0,0,0,0,1,0
35146,ZA6,North West,ZA7,Gauteng,2020-05-09,2020-05-10,32,32,32,3555178.5498640416,1665201.0074461312,762078,32.33462297848788,69.03392294205048,396.915625,396.915625,1.0,20200509,20200510,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,-1.0,42.0,1,1,4,0,0,0,0,1,0
35147,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-05-09,2020-05-17,2,2,2,2329734.774275275,255636.5419607685,1415832,79.42259142879598,723.8150371441019,11798.6,11798.6,1.0,20200509,20200517,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,89.0,124.0,1,1,4,0,0,0,0,1,0
35148,ZA4,Free State,ZA7,Gauteng,2020-05-09,2020-05-10,12,12,12,1012058.8792824844,421616.9446810783,318803,21.83171863199531,52.40535270284478,442.7819444444445,442.7819444444445,1.0,20200509,20200510,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,1.0,42.0,1,1,4,0,0,0,0,1,0
35149,ZA3,Nothern Cape,ZA6,North West,2020-05-09,2020-05-09,8,8,8,3373821.409226194,1485878.521197081,88604,115.41026352950962,262.0494289308403,184.59166666666667,184.59166666666667,1.0,20200509,20200509,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.09958456723393624,0.6666666666666666,-0.04677388157695324,0.1111111111111111,1.0,-1.0,1,1,4,0,0,0,0,1,0
35150,ZA7,Gauteng,ZA8,Mpumalanga,2020-05-09,2020-05-09,142,138,137,28866774.067817047,11986150.66292234,1432544,54.3638593266888,130.9268745880674,168.13896713615023,174.27542579075424,1.0364963503649636,20200509,20200509,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,59.0,1.0,1,1,4,0,0,0,0,1,0
35151,ZA4,Free State,ZA6,North West,2020-05-09,2020-05-10,4,4,4,474228.90832301136,159293.57186888542,100619,24.7451091669782,73.66804553951972,419.2458333333333,419.2458333333333,1.0,20200509,20200510,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2248492570676798,0.7777777777777778,-0.04677388157695324,0.1111111111111111,1.0,4.0,1,1,4,0,0,0,0,1,0
35152,ZA3,Nothern Cape,ZA4,Free State,2020-05-09,2020-05-09,14,14,14,2844283.174495787,1402713.792983625,112634,62.257567279570566,126.23968765693114,134.08809523809524,134.08809523809524,1.0,20200509,20200509,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.09958456723393624,0.6666666666666666,0.2248492570676798,0.7777777777777778,1.0,1.0,1,1,4,0,0,0,0,1,0
35153,ZA9,Limpopo,ZA9,Limpopo,2020-05-09,2020-05-09,9239,4594,2848,387826569.7625041,88994191.06981504,40631666,19.41658237614047,84.61525914137736,73.29737345311541,237.7789442883895,3.2440308988764044,20200509,20200509,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,8.0,8.0,1,1,4,0,0,0,0,1,0
35154,ZA6,North West,ZA6,North West,2020-05-09,2020-05-14,2,2,2,1000630.1149997982,246553.18161130956,796826,76.60052220386366,310.8813637730026,6640.216666666666,6640.216666666666,1.0,20200509,20200514,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,-1.0,6.0,1,1,4,0,0,0,0,1,0
