,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
75443,ZA6,North West,ZA7,Gauteng,2020-09-16,2020-09-20,1,1,1,305673.5574403327,160456.4146898238,359495,99.70299369794388,189.93674282212672,5991.583333333333,5991.583333333333,1.0,20200916,20200920,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,206.0,254.0,1,1,2,0,0,1,0,0,0
75444,ZA7,Gauteng,ZA7,Gauteng,2020-09-16,2020-09-17,7016,7016,7016,140993212.6209649,57955005.59180319,290372396,5.132778067374587,12.487046839176294,689.7861934625618,689.7861934625618,1.0,20200916,20200917,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,417.0,443.0,1,1,2,0,0,1,0,0,0
75445,ZA7,Gauteng,ZA8,Mpumalanga,2020-09-16,2020-09-17,17,17,17,5813136.689897657,2026526.0118546756,772699,74.07205200506525,212.47739268472333,757.5480392156862,757.5480392156862,1.0,20200916,20200917,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,417.0,118.0,1,1,2,0,0,1,0,0,0
75446,ZA7,Gauteng,ZA1,Western Cape,2020-09-16,2020-09-16,62,62,62,145149989.0272459,75816519.6527933,3197116,759.8419549667974,1454.710027985415,859.4397849462366,859.4397849462366,1.0,20200916,20200916,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.6706237180439658,1.0,0.48495156727992644,0.8888888888888888,417.0,229.0,1,1,2,0,0,1,0,0,0
75447,ZA7,Gauteng,ZA3,Nothern Cape,2020-09-16,2020-09-17,5,5,5,10482422.014296263,4639934.202247418,460585,576.6242894306523,1302.695012911629,1535.2833333333333,1535.2833333333333,1.0,20200916,20200917,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.6706237180439658,1.0,0.09958456723393624,0.6666666666666666,417.0,276.0,1,1,2,0,0,1,0,0,0
75448,ZA7,Gauteng,ZA8,Mpumalanga,2020-09-16,2020-09-16,156,156,153,46316409.86893158,22691945.727744646,3461498,92.15765601982724,188.10250209418976,369.8181623931624,377.06949891067535,1.0196078431372548,20200916,20200916,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,417.0,126.0,1,1,2,0,0,1,0,0,0
75449,ZA6,North West,ZA5,KwaZulu-Natal,2020-09-16,2020-09-16,4,4,4,4388358.945814654,2552687.256133276,184358,396.5415809381455,681.6999575315555,768.1583333333333,768.1583333333333,1.0,20200916,20200916,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04677388157695324,0.1111111111111111,0.07735186107982292,0.5555555555555556,206.0,236.0,1,1,2,0,0,1,0,0,0
75450,ZA3,Nothern Cape,ZA7,Gauteng,2020-09-16,2020-09-18,1,1,1,435602.8214773484,435602.8214773484,194964,270.6710445233265,270.6710445233265,3249.4,3249.4,1.0,20200916,20200918,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.09958456723393624,0.6666666666666666,0.6706237180439658,1.0,111.0,449.0,1,1,2,0,0,1,0,0,0
75451,ZA7,Gauteng,ZA7,Gauteng,2020-09-16,2020-09-16,39248,23126,18052,1434041943.171054,444107141.9978838,404917159,15.286693125655884,49.36141989511084,171.94810733455634,373.8433036044021,2.174163527586971,20200916,20200916,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,417.0,417.0,1,1,2,0,0,1,0,0,0
75452,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2020-09-16,2020-09-18,6,6,6,6277424.271665282,3448053.7646202813,1139395,357.0868797700886,650.1017673107056,3164.986111111111,3164.986111111111,1.0,20200916,20200918,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,236.0,213.0,1,1,2,0,0,1,0,0,0
