,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
67548,ZA6,North West,ZA7,Gauteng,2020-08-24,2020-08-24,618,613,576,127478514.54018268,51877084.77899003,7712392,55.96341322728869,137.519924591107,207.9933117583603,223.15949074074075,1.0729166666666667,20200824,20200824,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,70.0,507.0,1,1,2,0,0,1,0,0,0
67550,ZA3,Nothern Cape,ZA7,Gauteng,2020-08-24,2020-08-24,18,18,18,26690307.41858203,11180227.798294926,602132,385.9484153617501,921.366007881404,557.5296296296297,557.5296296296297,1.0,20200824,20200824,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.09958456723393624,0.6666666666666666,0.6706237180439658,1.0,193.0,507.0,1,1,2,0,0,1,0,0,0
67551,ZA9,Limpopo,ZA7,Gauteng,2020-08-24,2020-08-25,6,6,6,5044575.993746407,2057088.1923477696,259964,213.0358904360793,522.4256999276731,722.1222222222223,722.1222222222223,1.0,20200824,20200825,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,80.0,367.0,1,1,2,0,0,1,0,0,0
67552,ZA4,Free State,ZA3,Nothern Cape,2020-08-24,2020-08-24,54,54,50,27281201.72180749,9479419.515236707,808513,117.80476411800966,339.0350567909346,249.54104938271607,269.50433333333336,1.08,20200824,20200824,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2248492570676798,0.7777777777777778,0.09958456723393624,0.6666666666666666,387.0,193.0,1,1,2,0,0,1,0,0,0
67553,ZA6,North West,ZA4,Free State,2020-08-24,2020-08-24,107,106,102,23251438.34231421,7357101.787052001,944521,44.81854028266591,141.64484278428077,147.12165109034268,154.33349673202613,1.0490196078431373,20200824,20200824,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,70.0,387.0,1,1,2,0,0,1,0,0,0
67554,ZA7,Gauteng,ZA3,Nothern Cape,2020-08-24,2020-08-24,17,17,17,22359853.8544785,9856270.940750916,541762,360.2589897334462,817.280532224109,531.1392156862745,531.1392156862745,1.0,20200824,20200824,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.6706237180439658,1.0,0.09958456723393624,0.6666666666666666,507.0,193.0,1,1,2,0,0,1,0,0,0
67555,ZA5,KwaZulu-Natal,ZA7,Gauteng,2020-08-24,2020-08-24,130,130,130,139646547.68830785,67078521.92529831,3308415,320.62047032492893,667.4795525300889,424.1557692307692,424.1557692307692,1.0,20200824,20200824,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.07735186107982292,0.5555555555555556,0.6706237180439658,1.0,261.0,507.0,1,1,2,0,0,1,0,0,0
67556,ZA7,Gauteng,ZA9,Limpopo,2020-08-24,2020-08-28,4,4,4,2326348.2364256694,1163065.9691957484,1348354,180.67392198245813,361.38144430675936,5618.141666666666,5618.141666666666,1.0,20200824,20200828,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.6706237180439658,1.0,-0.020299216875639643,0.3333333333333333,507.0,93.0,1,1,2,0,0,1,0,0,0
67557,ZA5,KwaZulu-Natal,ZA6,North West,2020-08-24,2020-08-24,8,8,8,8222040.726651154,4410275.002968544,209913,342.5522295861345,638.617406117893,437.31875,437.31875,1.0,20200824,20200824,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.07735186107982292,0.5555555555555556,-0.04677388157695324,0.1111111111111111,261.0,70.0,1,1,2,0,0,1,0,0,0
67558,ZA4,Free State,ZA4,Free State,2020-08-24,2020-08-25,854,854,854,22251529.741801787,7261865.118246365,33680774,5.283739796711302,16.190233682397977,657.3140905542546,657.3140905542546,1.0,20200824,20200825,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,387.0,236.0,1,1,2,0,0,1,0,0,0
67559,ZA1,Western Cape,ZA2,Eastern Cape,2020-08-24,2020-08-24,37,37,37,43864162.28720727,16543477.596012194,710305,277.8281188536681,736.6466707268618,319.9572072072072,319.9572072072072,1.0,20200824,20200824,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.48495156727992644,0.8888888888888888,-0.04666754827373582,0.2222222222222222,79.0,37.0,1,1,2,0,0,1,0,0,0
67560,ZA6,North West,ZA6,North West,2020-08-24,2020-08-25,910,910,910,26892888.447738044,7293306.47974449,35116134,4.980055541396821,18.363149623600677,643.1526373626373,643.1526373626373,1.0,20200824,20200825,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,70.0,74.0,1,1,2,0,0,1,0,0,0
67561,ZA1,Western Cape,ZA1,Western Cape,2020-08-24,2020-08-29,2,2,2,456496.9643435965,260731.1964781523,955404,81.00542720454803,141.82703149345213,7961.7,7961.7,1.0,20200824,20200829,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,79.0,169.0,1,1,2,0,0,1,0,0,0
67562,ZA9,Limpopo,ZA7,Gauteng,2020-08-24,2020-08-24,176,176,176,83759459.56504507,40703711.1527705,3172628,143.70519049705155,295.714291199357,300.4382575757576,300.4382575757576,1.0,20200824,20200824,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,80.0,507.0,1,1,2,0,0,1,0,0,0
67563,ZA5,KwaZulu-Natal,ZA4,Free State,2020-08-24,2020-08-27,1,1,1,400687.9658554732,117838.90955527316,261608,73.22170372230744,248.97595905876756,4360.133333333333,4360.133333333333,1.0,20200824,20200827,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.07735186107982292,0.5555555555555556,0.2248492570676798,0.7777777777777778,261.0,439.0,1,1,2,0,0,1,0,0,0
67564,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-08-24,2020-08-25,1390,1390,1390,50126812.47564003,18141535.987188816,55553811,8.109804205306485,22.408170669817057,666.1128417266187,666.1128417266187,1.0,20200824,20200825,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,37.0,71.0,1,1,2,0,0,1,0,0,0
67565,ZA1,Western Cape,ZA7,Gauteng,2020-08-24,2020-08-24,76,76,75,172055050.72219294,95959397.3085716,1713838,795.0187348267086,1425.4673599693865,375.8416666666666,380.85288888888886,1.0133333333333334,20200824,20200824,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,79.0,507.0,1,1,2,0,0,1,0,0,0
67566,ZA4,Free State,ZA9,Limpopo,2020-08-24,2020-08-24,5,5,5,4430439.980695286,2614423.508952865,130325,324.9054905542711,550.5895545881161,434.4166666666667,434.4166666666667,1.0,20200824,20200824,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.2248492570676798,0.7777777777777778,-0.020299216875639643,0.3333333333333333,387.0,80.0,1,1,2,0,0,1,0,0,0
67567,ZA4,Free State,ZA6,North West,2020-08-24,2020-08-24,115,114,111,23105602.88451896,8356263.083554606,1459169,46.77784824213645,129.34374785329666,211.47376811594205,219.09444444444443,1.036036036036036,20200824,20200824,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2248492570676798,0.7777777777777778,-0.04677388157695324,0.1111111111111111,387.0,70.0,1,1,2,0,0,1,0,0,0
67568,ZA1,Western Cape,ZA1,Western Cape,2020-08-24,2020-08-24,64232,31392,22415,3189343038.6758146,712545652.5237037,422819464,19.75263625394525,88.41248656684508,109.71153111636984,314.38728827422113,2.865581084095472,20200824,20200824,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,79.0,79.0,1,1,2,0,0,1,0,0,0
67569,ZA7,Gauteng,ZA6,North West,2020-08-24,2020-08-24,644,637,617,151975923.20703268,57386243.49888794,8574112,57.79280152500155,153.0526103638953,221.89730848861285,231.60756347920045,1.0437601296596437,20200824,20200824,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,507.0,70.0,1,1,2,0,0,1,0,0,0
67570,ZA4,Free State,ZA6,North West,2020-08-24,2020-08-25,5,5,5,873453.0052425968,398971.9772995372,150312,49.58193864077999,108.54770704617492,501.04,501.04,1.0,20200824,20200825,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2248492570676798,0.7777777777777778,-0.04677388157695324,0.1111111111111111,387.0,74.0,1,1,2,0,0,1,0,0,0
67571,ZA7,Gauteng,ZA8,Mpumalanga,2020-08-24,2020-08-24,448,446,440,141529097.06977957,62334876.79386214,6765843,88.02976525311236,199.86841768755068,251.70546875,256.2819318181818,1.018181818181818,20200824,20200824,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,507.0,63.0,1,1,2,0,0,1,0,0,0
