,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
30767,ZA6,North West,ZA4,Free State,2020-04-15,2020-04-15,10,9,9,1609737.3764815,571564.1498664711,98172,20200415,20200415,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,1.0,-1.0,1,1,5,0,0,0,0,0,1
30768,ZA9,Limpopo,ZA7,Gauteng,2020-04-15,2020-04-15,20,20,19,8315130.161313832,4283879.109960769,248498,20200415,20200415,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,1.0,21.0,1,1,5,0,0,0,0,0,1
30769,ZA8,Mpumalanga,ZA4,Free State,2020-04-15,2020-04-15,2,2,2,704241.24188716,400550.6161551201,37250,20200415,20200415,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.0523010419666447,0.4444444444444444,0.2248492570676798,0.7777777777777778,0.0,-1.0,1,1,5,0,0,0,0,0,1
30770,ZA3,Nothern Cape,ZA6,North West,2020-04-15,2020-04-15,6,6,6,759246.1896998972,250307.04949566745,24230,20200415,20200415,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.09958456723393624,0.6666666666666666,-0.04677388157695324,0.1111111111111111,0.0,1.0,1,1,5,0,0,0,0,0,1
30771,ZA5,KwaZulu-Natal,ZA1,Western Cape,2020-04-15,2020-04-15,1,1,1,1711834.8990799272,850848.7326103826,1801,20200415,20200415,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.07735186107982292,0.5555555555555556,0.48495156727992644,0.8888888888888888,30.0,14.0,1,1,5,0,0,0,0,0,1
30772,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2020-04-15,2020-04-15,6314,3354,2104,192104185.2456613,49501994.85992355,32566795,20200415,20200415,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,30.0,30.0,1,1,5,0,0,0,0,0,1
30773,ZA2,Eastern Cape,ZA5,KwaZulu-Natal,2020-04-15,2020-04-15,8,8,8,2250420.115716997,752934.2489600313,71646,20200415,20200415,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04666754827373582,0.2222222222222222,0.07735186107982292,0.5555555555555556,25.0,30.0,1,1,5,0,0,0,0,0,1
30774,ZA3,Nothern Cape,ZA3,Nothern Cape,2020-04-15,2020-04-16,109,109,109,2230589.2416303703,975751.7607915872,4091579,20200415,20200416,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,0.09958456723393624,0.6666666666666666,0.0,0.0,1,1,5,0,0,0,0,0,1
30775,ZA4,Free State,ZA6,North West,2020-04-15,2020-04-15,7,6,5,2083952.9474369583,824897.9855812126,57828,20200415,20200415,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2248492570676798,0.7777777777777778,-0.04677388157695324,0.1111111111111111,-1.0,1.0,1,1,5,0,0,0,0,0,1
30776,ZA3,Nothern Cape,ZA7,Gauteng,2020-04-15,2020-04-20,1,1,1,1234785.423221821,461676.8091612459,384218,20200415,20200420,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.09958456723393624,0.6666666666666666,0.6706237180439658,1.0,0.0,22.0,1,1,5,0,0,0,0,0,1
