,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
95605,ZA6,North West,ZA9,Limpopo,2020-11-15,2020-11-15,21,21,21,11103440.716277732,4789023.23330287,394085,20201115,20201115,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.04677388157695324,0.1111111111111111,-0.020299216875639643,0.3333333333333333,51.0,50.0,1,1,1,0,1,0,0,0,0
95606,ZA6,North West,ZA7,Gauteng,2020-11-15,2020-11-17,1,1,1,194253.05232975152,101844.0847979684,188124,20201115,20201117,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,51.0,127.0,1,1,1,0,1,0,0,0,0
95607,ZA7,Gauteng,ZA5,KwaZulu-Natal,2020-11-15,2020-11-16,15,15,15,16786317.289448258,7754746.844861705,881822,20201115,20201116,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.6706237180439658,1.0,0.07735186107982292,0.5555555555555556,164.0,61.0,1,1,1,0,1,0,0,0,0
95608,ZA9,Limpopo,ZA9,Limpopo,2020-11-15,2020-11-17,6,6,6,1100548.088655445,116358.91102837704,928381,20201115,20201117,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,50.0,8.0,1,1,1,0,1,0,0,0,0
95609,ZA9,Limpopo,ZA9,Limpopo,2020-11-15,2020-11-23,2,2,2,356046.4651091497,209293.1523533876,1359260,20201115,20201123,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,50.0,9.0,1,1,1,0,1,0,0,0,0
95610,ZA1,Western Cape,ZA1,Western Cape,2020-11-15,2020-11-22,1,1,1,291287.49017121864,68871.43208471918,552282,20201115,20201122,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,488.0,597.0,1,1,1,0,1,0,0,0,0
95611,ZA8,Mpumalanga,ZA4,Free State,2020-11-15,2020-11-15,14,14,14,11496077.94498155,5835351.79839691,419463,20201115,20201115,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.0523010419666447,0.4444444444444444,0.2248492570676798,0.7777777777777778,65.0,47.0,1,1,1,0,1,0,0,0,0
95612,ZA4,Free State,ZA4,Free State,2020-11-15,2020-11-15,6190,3847,2853,351302731.018953,100871776.239817,49404791,20201115,20201115,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,47.0,47.0,1,1,1,0,1,0,0,0,0
95613,ZA9,Limpopo,ZA9,Limpopo,2020-11-15,2020-11-22,4,4,4,706627.547950356,135485.38466804987,2469977,20201115,20201122,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,50.0,27.0,1,1,1,0,1,0,0,0,0
95614,ZA6,North West,ZA7,Gauteng,2020-11-15,2020-11-16,66,66,66,8920444.390432322,4121532.564663149,2619179,20201115,20201116,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,51.0,90.0,1,1,1,0,1,0,0,0,0
