,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
27932,ZA1,Western Cape,,,2020-03-22,2020-03-22,97,92,91,10815499.679597467,834992.8537499259,255608,20200322,20200322,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,,,,,,0.48495156727992644,0.8888888888888888,,,14.0,,1,1,0,1,0,0,0,0,0
27933,ZA8,Mpumalanga,ZA7,Gauteng,2020-03-22,2020-03-23,25,25,25,10159061.1060998,3557662.359024076,1001755,20200322,20200323,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,0.0,75.0,1,1,0,1,0,0,0,0,0
27934,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-03-22,2020-03-22,21727,10259,6155,1654077184.4710145,261700081.0962876,71143745,20200322,20200322,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,1.0,1.0,1,1,0,1,0,0,0,0,0
27935,ZA5,KwaZulu-Natal,ZA4,Free State,2020-03-22,2020-03-22,85,85,85,70253064.94169016,19803244.931975305,1046884,20200322,20200322,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.07735186107982292,0.5555555555555556,0.2248492570676798,0.7777777777777778,9.0,2.0,1,1,0,1,0,0,0,0,0
27936,ZA7,Gauteng,ZA7,Gauteng,2020-03-22,2020-03-23,5153,5153,5153,157040675.6465104,55038720.25802289,186055324,20200322,20200323,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,7.0,75.0,1,1,0,1,0,0,0,0,0
27937,ZA6,North West,ZA7,Gauteng,2020-03-22,2020-03-23,76,76,76,10379156.641530242,4712713.3513149405,2499355,20200322,20200323,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,0.0,75.0,1,1,0,1,0,0,0,0,0
27938,ZA7,Gauteng,ZA8,Mpumalanga,2020-03-22,2020-03-22,470,465,462,206279850.030858,85600019.45238142,4698597,20200322,20200322,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,7.0,0.0,1,1,0,1,0,0,0,0,0
27939,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2020-03-22,2020-03-23,1778,1778,1778,81277155.74603182,22122579.553405304,66288732,20200322,20200323,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,9.0,25.0,1,1,0,1,0,0,0,0,0
27940,ZA6,North West,ZA5,KwaZulu-Natal,2020-03-22,2020-03-22,15,14,13,19603167.7317285,8911006.190246956,266319,20200322,20200322,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04677388157695324,0.1111111111111111,0.07735186107982292,0.5555555555555556,0.0,9.0,1,1,0,1,0,0,0,0,0
27941,ZA5,KwaZulu-Natal,ZA2,Eastern Cape,2020-03-22,2020-03-24,2,2,2,12378729.403435782,8948084.089489257,354940,20200322,20200324,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.07735186107982292,0.5555555555555556,-0.04666754827373582,0.2222222222222222,9.0,0.0,1,1,0,1,0,0,0,0,0
