,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
108005,ZA7,Gauteng,ZA7,Gauteng,2020-12-21,2020-12-22,5379,5379,5379,161830132.56905863,51674823.01454123,202537640,20201221,20201222,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,1607.0,1760.0,1,1,1,0,1,0,0,0,0
108006,ZA8,Mpumalanga,ZA6,North West,2020-12-21,2020-12-27,1,1,1,496968.4354171439,248026.76932387016,454545,20201221,20201227,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.0523010419666447,0.4444444444444444,-0.04677388157695324,0.1111111111111111,107.0,136.0,1,1,1,0,1,0,0,0,0
108007,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2020-12-21,2020-12-24,17,17,17,5479484.541397851,1398822.9203027664,4166940,20201221,20201224,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,2829.0,4578.0,1,1,1,0,1,0,0,0,0
108008,ZA6,North West,ZA6,North West,2020-12-21,2020-12-22,664,664,664,25371929.9523654,6915646.010579411,24807749,20201221,20201222,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,123.0,289.0,1,1,1,0,1,0,0,0,0
108009,ZA9,Limpopo,ZA7,Gauteng,2020-12-21,2020-12-21,199,198,195,99651410.81913307,42152388.21958765,3590523,20201221,20201221,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,134.0,1607.0,1,1,1,0,1,0,0,0,0
108010,ZA1,Western Cape,ZA1,Western Cape,2020-12-21,2020-12-23,30,30,30,13803696.721597197,1864133.8061292632,4851402,20201221,20201223,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,2541.0,3914.0,1,1,1,0,1,0,0,0,0
108011,ZA5,KwaZulu-Natal,ZA4,Free State,2020-12-21,2020-12-22,9,9,9,9581753.972278235,2551761.87664632,602344,20201221,20201222,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.07735186107982292,0.5555555555555556,0.2248492570676798,0.7777777777777778,2829.0,269.0,1,1,1,0,1,0,0,0,0
108012,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-12-21,2020-12-22,876,876,875,47086404.30013595,10552459.79544074,33190051,20201221,20201222,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,107.0,158.0,1,1,1,0,1,0,0,0,0
108013,ZA6,North West,ZA7,Gauteng,2020-12-21,2020-12-28,3,3,3,709803.7616881786,366031.4416341157,1820436,20201221,20201228,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,123.0,1861.0,1,1,1,0,1,0,0,0,0
108014,ZA2,Eastern Cape,ZA4,Free State,2020-12-21,2020-12-21,30,30,30,28705283.736895356,8332286.473498598,653668,20201221,20201221,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04666754827373582,0.2222222222222222,0.2248492570676798,0.7777777777777778,1283.0,79.0,1,1,1,0,1,0,0,0,0
108015,ZA6,North West,ZA4,Free State,2020-12-21,2020-12-23,1,1,1,1048512.5234668368,318173.64911368646,129249,20201221,20201223,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,123.0,292.0,1,1,1,0,1,0,0,0,0
108016,ZA6,North West,ZA4,Free State,2020-12-21,2020-12-21,151,145,134,34519555.41264456,11232115.8156385,1763922,20201221,20201221,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,123.0,79.0,1,1,1,0,1,0,0,0,0
108017,ZA6,North West,ZA7,Gauteng,2020-12-21,2020-12-21,723,720,676,139176498.53428733,62528794.73445498,7772551,20201221,20201221,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,123.0,1607.0,1,1,1,0,1,0,0,0,0
108018,ZA8,Mpumalanga,ZA9,Limpopo,2020-12-21,2020-12-25,1,1,1,142476.42234149692,140437.44184495514,360916,20201221,20201225,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.0523010419666447,0.4444444444444444,-0.020299216875639643,0.3333333333333333,107.0,679.0,1,1,1,0,1,0,0,0,0
108019,ZA2,Eastern Cape,ZA3,Nothern Cape,2020-12-21,2020-12-21,10,10,10,14875016.706289764,3000111.913485435,213496,20201221,20201221,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,-0.04666754827373582,0.2222222222222222,0.09958456723393624,0.6666666666666666,1283.0,86.0,1,1,1,0,1,0,0,0,0
108020,ZA2,Eastern Cape,ZA5,KwaZulu-Natal,2020-12-21,2020-12-24,1,1,1,1093855.661540729,647171.0721874067,287831,20201221,20201224,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04666754827373582,0.2222222222222222,0.07735186107982292,0.5555555555555556,1283.0,4578.0,1,1,1,0,1,0,0,0,0
108021,ZA1,Western Cape,ZA1,Western Cape,2020-12-21,2020-12-25,16,16,16,8502029.281487936,2062604.5373241757,5519597,20201221,20201225,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,2541.0,3576.0,1,1,1,0,1,0,0,0,0
108022,ZA9,Limpopo,ZA9,Limpopo,2020-12-21,2020-12-24,5,5,5,1144550.1386339036,91824.9183457054,1275140,20201221,20201224,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,134.0,396.0,1,1,1,0,1,0,0,0,0
108023,ZA7,Gauteng,ZA3,Nothern Cape,2020-12-21,2020-12-21,31,31,31,39268775.66201236,17262096.64284651,863664,20201221,20201221,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.6706237180439658,1.0,0.09958456723393624,0.6666666666666666,1607.0,86.0,1,1,1,0,1,0,0,0,0
108024,ZA3,Nothern Cape,ZA1,Western Cape,2020-12-21,2020-12-21,88,88,88,146007771.71108815,42323884.56775433,2508527,20201221,20201221,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.09958456723393624,0.6666666666666666,0.48495156727992644,0.8888888888888888,86.0,2541.0,1,1,1,0,1,0,0,0,0
108025,ZA2,Eastern Cape,ZA5,KwaZulu-Natal,2020-12-21,2020-12-21,50,50,50,27649483.338420767,8253805.981973454,870732,20201221,20201221,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04666754827373582,0.2222222222222222,0.07735186107982292,0.5555555555555556,1283.0,2829.0,1,1,1,0,1,0,0,0,0
108026,ZA4,Free State,ZA7,Gauteng,2020-12-21,2020-12-23,1,1,1,1067764.344936321,623094.3165769354,121051,20201221,20201223,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,79.0,3204.0,1,1,1,0,1,0,0,0,0
108027,ZA7,Gauteng,ZA8,Mpumalanga,2020-12-21,2020-12-21,388,383,375,135879557.37980267,56332201.3712515,5873870,20201221,20201221,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,1607.0,107.0,1,1,1,0,1,0,0,0,0
108028,ZA1,Western Cape,ZA1,Western Cape,2020-12-21,2020-12-22,2927,2924,2924,236302714.90981528,44456677.84085344,116415607,20201221,20201222,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,2541.0,2972.0,1,1,1,0,1,0,0,0,0
