,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
2667,ZA6,North West,2020-09-24,11901,6376,4525,1065673032.6801091,261687740.29217517,108057770,35.934855951213855,146.33779510532926,151.32869786852646,398.0028360957643,2.6300552486187847,20200924,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,160.0,1,1,1,0,1,0,0,0,0
2668,ZA2,Eastern Cape,2020-09-24,15162,7578,5240,1653780883.802735,309810131.9007564,140185810,36.73799447068295,196.10912203584303,154.09775535329553,445.8836195928753,2.8935114503816792,20200924,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,149.0,1,1,1,0,1,0,0,0,0
2669,ZA5,KwaZulu-Natal,2020-09-24,34319,17057,11957,3850217265.237316,668764573.7742463,306049443,34.75378778390867,200.0848116143914,148.62974008566684,426.5973111984612,2.8702015555741407,20200924,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,176.0,1,1,1,0,1,0,0,0,0
2670,ZA4,Free State,2020-09-24,11581,6319,4468,1388208779.230243,361548903.33112806,108687621,50.28112648052007,193.0601934253872,156.41657456178226,405.4298008057296,2.591987466427932,20200924,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,410.0,1,1,1,0,1,0,0,0,0
2671,ZA1,Western Cape,2020-09-24,68452,32803,22351,6719190620.738316,1324348293.3912232,501827659,36.81767607722173,186.79752525068585,122.1848056545706,374.20224225612577,3.0625922777504364,20200924,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,250.0,1,1,1,0,1,0,0,0,0
2672,ZA7,Gauteng,2020-09-24,120249,60756,42148,8306313644.862984,2605579656.8858347,917046180,38.41302405496096,122.45667677246244,127.10378464685778,362.6293774319066,2.8530179367941537,20200924,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,305.0,1,1,1,0,1,0,0,0,0
2673,ZA3,Nothern Cape,2020-09-24,3720,2021,1375,752945121.0737994,137682501.81979957,41674214,62.21959294980928,340.2606600515712,186.71242831541215,505.1419878787879,2.7054545454545456,20200924,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,185.0,1,1,1,0,1,0,0,0,0
2674,ZA8,Mpumalanga,2020-09-24,14356,7423,5329,1863249636.8807056,385294096.9095629,134083142,44.92599969200638,217.25833145136863,155.66446317451474,419.350541064615,2.6939388252955525,20200924,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,130.0,1,1,1,0,1,0,0,0,0
2675,ZA9,Limpopo,2020-09-24,11223,5947,4120,1118989373.7408383,232014599.1779499,113809415,34.99203594846357,168.76401972384767,169.01216994861744,460.3940736245955,2.7240291262135923,20200924,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,97.0,1,1,1,0,1,0,0,0,0
