,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
2476,ZA8,Mpumalanga,2020-09-05,15034,7371,5209,1188151704.1127644,291523503.1512522,170439157,34.77525565718905,141.73224053433833,188.94855771362688,545.3354994560697,2.886158571702822,20200905,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,140.0,1,1,2,0,0,1,0,0,0
2477,ZA2,Eastern Cape,2020-09-05,15262,7708,5190,1045569865.788452,313913416.5991768,159990064,37.58318958218215,125.18053835691708,174.71504826802953,513.7766987797046,2.940655105973025,20200905,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,120.0,1,1,2,0,0,1,0,0,0
2478,ZA5,KwaZulu-Natal,2020-09-05,35670,17073,11531,2059139330.8823223,529773255.4475474,350068212,28.547900386167395,110.96087598761032,163.56798990748527,505.98128523111615,3.093400398924638,20200905,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,286.0,1,1,2,0,0,1,0,0,0
2479,ZA7,Gauteng,2020-09-05,140569,67409,46300,6612154931.929862,2006503961.9241383,1088242498,26.92837492548026,88.73871691816902,129.0282705764903,391.7359604031678,3.036047516198704,20200905,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,378.0,1,1,2,0,0,1,0,0,0
2480,ZA1,Western Cape,2020-09-05,63149,31154,21600,3593934315.415882,1045125124.9035532,586573605,30.06530763419044,103.38737270336264,154.81205957338992,452.60309027777777,2.923564814814815,20200905,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,195.0,1,1,2,0,0,1,0,0,0
2482,ZA6,North West,2020-09-05,13028,6648,4631,935857250.7324252,251116166.4097738,144985899,33.693878581755534,125.57001417654082,185.479862603623,521.7947851435976,2.813215288274671,20200905,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,127.0,1,1,2,0,0,1,0,0,0
2483,ZA4,Free State,2020-09-05,13020,6693,4628,986310369.0939038,280553400.43926686,149922007,37.66806415669521,132.42542133965512,191.91245135688683,539.909273264189,2.813310285220397,20200905,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,294.0,1,1,2,0,0,1,0,0,0
2484,ZA9,Limpopo,2020-09-05,11616,5605,3996,922562356.0558158,219049738.85648024,174952763,34.06186120934129,143.45687464857008,251.0226741850321,729.699545378712,2.906906906906907,20200905,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,69.0,1,1,2,0,0,1,0,0,0
2485,ZA3,Nothern Cape,2020-09-05,3656,1994,1376,562488979.4684792,120834494.32089722,54893117,54.566187354339576,254.00759287259456,250.24214533187453,664.8875605620156,2.6569767441860463,20200905,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,197.0,1,1,2,0,0,1,0,0,0
