,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
2756,ZA1,Western Cape,2020-10-03,52044,27676,21304,2789715177.2378154,880775558.7829411,661274628,25.689474232747845,81.36728528364846,211.76780800860809,517.3321348103642,2.4429215170859933,20201003,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,193.0,1,1,1,0,1,0,0,0,0
2757,ZA3,Nothern Cape,2020-10-03,3026,1626,1316,327943810.31791645,99506248.2720922,63146890,46.98352289049702,154.8441006110166,347.8017735183961,799.7326494427558,2.299392097264437,20201003,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,291.0,1,1,1,0,1,0,0,0,0
2758,ZA8,Mpumalanga,2020-10-03,10080,5732,4655,748814781.390814,244920390.3773412,198368468,32.69312029473722,99.95530257309316,327.9901917989418,710.2344002864304,2.1654135338345863,20201003,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,84.0,1,1,1,0,1,0,0,0,0
2759,ZA7,Gauteng,2020-10-03,100293,54160,42574,4273886245.5899,1552572552.5277,1271172879,22.65992995722971,62.37773739627328,211.24320391253625,497.6327018837789,2.3557335462958613,20201003,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,331.0,1,1,1,0,1,0,0,0,0
2760,ZA9,Limpopo,2020-10-03,7664,4412,3628,576273079.5923339,185714883.49180007,201689870,31.80757402743037,98.69886728791856,438.60879871259567,926.5429529584712,2.1124586549062845,20201003,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,84.0,1,1,1,0,1,0,0,0,0
2762,ZA4,Free State,2020-10-03,9332,5168,4162,644990325.6521697,212336366.00343844,171282262,31.701033373113752,96.29466785969124,305.9048828404058,685.8972529232741,2.2421912542047093,20201003,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,412.0,1,1,1,0,1,0,0,0,0
2763,ZA6,North West,2020-10-03,8976,5237,4266,628756214.7113415,212426191.2815157,178156979,30.94128357689436,91.58251260239555,330.80247140522874,696.0344546022817,2.1040787623066106,20201003,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,204.0,1,1,1,0,1,0,0,0,0
2764,ZA5,KwaZulu-Natal,2020-10-03,24274,13261,10674,1402198598.055255,459711496.8563175,407890384,26.761427851491423,81.62692660924789,280.0598610310072,636.8908625320092,2.2741240397226905,20201003,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,143.0,1,1,1,0,1,0,0,0,0
2765,ZA2,Eastern Cape,2020-10-03,10897,6071,4656,604576817.3528247,200597118.5902753,202670077,26.77089148148909,80.68441103899862,309.9783992536172,725.4799434421535,2.3404209621993126,20201003,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,141.0,1,1,1,0,1,0,0,0,0
