,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
57901,ZA7,Gauteng,ZA7,Gauteng,2021-09-05,2021-09-05,13205,8158,6870,373298970.0562736,129895525.68260562,186121845,20210905,20210905,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,527.0,527.0,1,1,1
57902,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-09-05,2021-09-10,4,4,4,1171722.9868004515,253886.67354173635,1641174,20210905,20210910,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,1711.0,1350.0,1,1,1
57903,ZA7,Gauteng,ZA8,Mpumalanga,2021-09-05,2021-09-24,1,1,1,372455.57945710793,309049.602199175,1608047,20210905,20210924,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,527.0,97.0,1,1,1
57904,ZA2,Eastern Cape,ZA5,KwaZulu-Natal,2021-09-05,2021-09-05,10,10,10,3184157.366987071,1001787.3996932892,150275,20210905,20210905,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04666754827373582,0.2222222222222222,0.07735186107982292,0.5555555555555556,871.0,1711.0,1,1,1
57905,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-09-05,2021-09-12,1,1,1,5896.303999425114,1948.3041921394909,566818,20210905,20210912,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,206.0,143.0,1,1,1
57906,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-09-05,2021-09-24,4,4,4,713522.091520308,289501.23657928105,6471720,20210905,20210924,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,1711.0,486.0,1,1,1
57907,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-09-05,2021-09-07,2,2,2,553532.1637767645,23652.172732259776,306659,20210905,20210907,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,1711.0,1348.0,1,1,1
57908,ZA7,Gauteng,ZA7,Gauteng,2021-09-05,2021-09-27,1,1,1,37174.48407857857,8610.087713535848,1857723,20210905,20210927,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,527.0,107.0,1,1,1
57909,ZA2,Eastern Cape,ZA2,Eastern Cape,2021-09-05,2021-09-13,1,1,1,388705.7957317695,388701.5045015623,749204,20210905,20210913,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,871.0,864.0,1,1,1
57910,ZA4,Free State,ZA5,KwaZulu-Natal,2021-09-05,2021-09-29,1,1,1,1053956.0930781227,207155.17453087145,2047418,20210905,20210929,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.2248492570676798,0.7777777777777778,0.07735186107982292,0.5555555555555556,541.0,626.0,1,1,1
57911,ZA2,Eastern Cape,ZA6,North West,2021-09-05,2021-09-22,1,1,1,1032233.89010751,581245.6506233396,1413493,20210905,20210922,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04666754827373582,0.2222222222222222,-0.04677388157695324,0.1111111111111111,871.0,214.0,1,1,1
57912,ZA7,Gauteng,ZA3,Nothern Cape,2021-09-05,2021-09-05,4,4,4,3058778.37030912,2008723.985728212,103129,20210905,20210905,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.6706237180439658,1.0,0.09958456723393624,0.6666666666666666,527.0,385.0,1,1,1
57913,ZA7,Gauteng,ZA9,Limpopo,2021-09-05,2021-09-06,8,8,8,4726802.037650661,3122406.03160268,646048,20210905,20210906,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.6706237180439658,1.0,-0.020299216875639643,0.3333333333333333,527.0,38.0,1,1,1
57914,ZA9,Limpopo,ZA7,Gauteng,2021-09-05,2021-09-23,1,1,1,1089333.1543971626,236706.983251584,1518780,20210905,20210923,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,86.0,305.0,1,1,1
57915,ZA7,Gauteng,ZA6,North West,2021-09-05,2021-09-05,104,101,99,12574799.581927104,5697441.150879359,2005581,20210905,20210905,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,527.0,255.0,1,1,1
