,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
46028,ZA5,KwaZulu-Natal,ZA2,Eastern Cape,2021-07-14,2021-07-14,8,8,8,1744812.4065317838,601950.3851381567,102574,20210714,20210714,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.07735186107982292,0.5555555555555556,-0.04666754827373582,0.2222222222222222,389.0,792.0,1,1,1
46029,ZA1,Western Cape,ZA1,Western Cape,2021-07-14,2021-07-16,3,3,3,9898225.680421572,93716.71059877916,475446,20210714,20210716,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,3027.0,3007.0,1,1,1
46030,ZA9,Limpopo,ZA8,Mpumalanga,2021-07-14,2021-07-14,10,10,10,2266507.748130125,411212.4993355968,151549,20210714,20210714,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.020299216875639643,0.3333333333333333,0.0523010419666447,0.4444444444444444,1786.0,1198.0,1,1,1
46031,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-07-14,2021-07-15,2318,2318,2317,31923055.72677418,12515830.28010381,108961994,20210714,20210715,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,389.0,490.0,1,1,1
46032,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-07-14,2021-07-15,946,946,946,21414652.63603825,7712208.809573015,42397205,20210714,20210715,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,1198.0,1078.0,1,1,1
46033,ZA9,Limpopo,ZA7,Gauteng,2021-07-14,2021-07-14,17,17,17,6473225.716960069,3778210.9829628407,182844,20210714,20210714,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,1786.0,7996.0,1,1,1
46034,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-07-14,2021-07-16,3,3,3,927048.9780255224,14317.140131205604,428755,20210714,20210716,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,389.0,592.0,1,1,1
46035,ZA9,Limpopo,ZA7,Gauteng,2021-07-14,2021-07-15,3,3,3,1537370.436612953,858617.0275647927,59831,20210714,20210715,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,1786.0,7309.0,1,1,1
46037,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-07-14,2021-07-14,2729,1538,1347,94992875.240347,30594739.66423052,33997160,20210714,20210714,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,1198.0,1198.0,1,1,1
46038,ZA4,Free State,ZA7,Gauteng,2021-07-14,2021-07-14,16,16,16,1945756.2728603173,1076851.3010860584,229057,20210714,20210714,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,540.0,7996.0,1,1,1
