,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
7488,ZA4,Free State,ZA4,Free State,2021-01-25,2021-01-26,972,972,972,35346577.38996468,10973928.637778733,42741966,20210125,20210126,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,326.0,295.0,1,1,1
7489,ZA7,Gauteng,ZA9,Limpopo,2021-01-25,2021-01-26,15,15,15,7808918.393142564,3857558.835522437,770557,20210125,20210126,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.6706237180439658,1.0,-0.020299216875639643,0.3333333333333333,1193.0,725.0,1,1,1
7490,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-01-25,2021-01-25,7922,4441,3608,337568846.9879869,101842305.62065911,55109117,20210125,20210125,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,522.0,522.0,1,1,1
7491,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-01-25,2021-01-26,2399,2398,2398,65051241.28915117,24017357.721709672,107749178,20210125,20210126,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,1573.0,2079.0,1,1,1
7492,ZA1,Western Cape,ZA4,Free State,2021-01-25,2021-01-26,9,9,9,19137953.490524843,8851457.00027523,555815,20210125,20210126,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.48495156727992644,0.8888888888888888,0.2248492570676798,0.7777777777777778,235.0,295.0,1,1,1
7493,ZA7,Gauteng,ZA5,KwaZulu-Natal,2021-01-25,2021-01-25,31,31,31,27643187.64950758,15187547.08356997,820008,20210125,20210125,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.6706237180439658,1.0,0.07735186107982292,0.5555555555555556,1193.0,1573.0,1,1,1
7494,ZA5,KwaZulu-Natal,ZA7,Gauteng,2021-01-25,2021-01-25,38,38,38,38340754.33214463,18409223.963440068,983806,20210125,20210125,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.07735186107982292,0.5555555555555556,0.6706237180439658,1.0,1573.0,1193.0,1,1,1
7495,ZA9,Limpopo,ZA9,Limpopo,2021-01-25,2021-01-27,5,5,5,945766.365949758,492186.1171574444,917021,20210125,20210127,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,297.0,675.0,1,1,1
7496,ZA6,North West,ZA7,Gauteng,2021-01-25,2021-01-25,372,371,352,66232935.56311168,28291402.29994198,4401807,20210125,20210125,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,157.0,1193.0,1,1,1
7497,ZA5,KwaZulu-Natal,ZA8,Mpumalanga,2021-01-25,2021-01-25,14,13,11,4962972.66615734,1470727.7173372237,120684,20210125,20210125,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.07735186107982292,0.5555555555555556,0.0523010419666447,0.4444444444444444,1573.0,522.0,1,1,1
7498,ZA8,Mpumalanga,ZA1,Western Cape,2021-01-25,2021-01-25,2,2,2,6623544.752894107,3209505.1826139,53175,20210125,20210125,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.0523010419666447,0.4444444444444444,0.48495156727992644,0.8888888888888888,522.0,235.0,1,1,1
7499,ZA6,North West,ZA7,Gauteng,2021-01-25,2021-01-26,46,46,46,9141539.602252075,4183846.078653708,1978859,20210125,20210126,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,157.0,1333.0,1,1,1
7500,ZA4,Free State,ZA4,Free State,2021-01-25,2021-01-25,7327,4052,3207,308159175.03325534,87519866.31240305,46153337,20210125,20210125,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,326.0,326.0,1,1,1
7501,ZA5,KwaZulu-Natal,ZA1,Western Cape,2021-01-25,2021-01-25,3,3,3,6847669.861154301,3924878.472613461,81985,20210125,20210125,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.07735186107982292,0.5555555555555556,0.48495156727992644,0.8888888888888888,1573.0,235.0,1,1,1
7502,ZA7,Gauteng,ZA9,Limpopo,2021-01-25,2021-01-25,64,64,64,30026286.316345494,14796026.812328383,1542657,20210125,20210125,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.6706237180439658,1.0,-0.020299216875639643,0.3333333333333333,1193.0,297.0,1,1,1
7503,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-01-25,2021-01-30,3,3,3,538078.0905217492,374501.6216915598,1374861,20210125,20210130,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,1573.0,1804.0,1,1,1
7504,ZA6,North West,ZA6,North West,2021-01-25,2021-01-25,6171,3486,2752,278852108.5609352,74138647.42869224,41629539,20210125,20210125,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,157.0,157.0,1,1,1
7505,ZA9,Limpopo,ZA7,Gauteng,2021-01-25,2021-01-26,14,14,14,7549274.849593582,3576466.461410328,703807,20210125,20210126,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,297.0,1333.0,1,1,1
7506,ZA4,Free State,ZA6,North West,2021-01-25,2021-01-26,12,12,12,2821530.045410299,1472701.3071758526,540245,20210125,20210126,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2248492570676798,0.7777777777777778,-0.04677388157695324,0.1111111111111111,326.0,357.0,1,1,1
7507,ZA7,Gauteng,ZA5,KwaZulu-Natal,2021-01-25,2021-01-26,8,8,8,7981235.972408565,4202347.691570844,505988,20210125,20210126,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.6706237180439658,1.0,0.07735186107982292,0.5555555555555556,1193.0,2079.0,1,1,1
7508,ZA1,Western Cape,ZA4,Free State,2021-01-25,2021-01-25,9,9,9,18316531.700501744,6744538.712509429,250133,20210125,20210125,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.48495156727992644,0.8888888888888888,0.2248492570676798,0.7777777777777778,235.0,326.0,1,1,1
7509,ZA2,Eastern Cape,ZA5,KwaZulu-Natal,2021-01-25,2021-01-25,10,10,10,1541110.4742062115,428674.94677843095,93272,20210125,20210125,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04666754827373582,0.2222222222222222,0.07735186107982292,0.5555555555555556,124.0,1573.0,1,1,1
7511,ZA1,Western Cape,ZA5,KwaZulu-Natal,2021-01-25,2021-01-25,9,9,9,18363514.68810828,11057789.935710678,263922,20210125,20210125,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.48495156727992644,0.8888888888888888,0.07735186107982292,0.5555555555555556,235.0,1573.0,1,1,1
7512,ZA4,Free State,ZA1,Western Cape,2021-01-25,2021-01-26,3,3,3,6756030.200438475,2975640.639368112,270526,20210125,20210126,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.2248492570676798,0.7777777777777778,0.48495156727992644,0.8888888888888888,326.0,366.0,1,1,1
7513,ZA3,Nothern Cape,ZA2,Eastern Cape,2021-01-25,2021-01-26,1,1,1,1196919.667862471,607577.1621543916,55599,20210125,20210126,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.09958456723393624,0.6666666666666666,-0.04666754827373582,0.2222222222222222,124.0,307.0,1,1,1
7514,ZA8,Mpumalanga,ZA9,Limpopo,2021-01-25,2021-01-25,78,78,76,13247027.444803355,5957462.370390571,890325,20210125,20210125,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.0523010419666447,0.4444444444444444,-0.020299216875639643,0.3333333333333333,522.0,297.0,1,1,1
7515,ZA4,Free State,ZA7,Gauteng,2021-01-25,2021-01-27,2,2,2,549013.0177752379,459253.7431683409,373857,20210125,20210127,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,326.0,1533.0,1,1,1
7516,ZA3,Nothern Cape,ZA7,Gauteng,2021-01-25,2021-01-25,4,4,4,7152135.4913669,2331249.5555474847,134049,20210125,20210125,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.09958456723393624,0.6666666666666666,0.6706237180439658,1.0,124.0,1193.0,1,1,1
7517,ZA7,Gauteng,ZA8,Mpumalanga,2021-01-25,2021-01-26,32,32,32,10693532.953940522,5822771.299319934,1579447,20210125,20210126,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,1193.0,509.0,1,1,1
7518,ZA3,Nothern Cape,ZA6,North West,2021-01-25,2021-01-25,11,11,11,6628829.416495266,3065957.090153738,197938,20210125,20210125,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.09958456723393624,0.6666666666666666,-0.04677388157695324,0.1111111111111111,124.0,157.0,1,1,1
