,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
58977,ZA4,Free State,ZA7,Gauteng,2021-09-09,2021-09-09,37,37,35,5357912.724049136,2473350.35677422,375450,20210909,20210909,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,588.0,568.0,1,1,1
58978,ZA8,Mpumalanga,ZA9,Limpopo,2021-09-09,2021-09-09,19,19,18,2402902.786370072,783688.0817898243,287488,20210909,20210909,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.0523010419666447,0.4444444444444444,-0.020299216875639643,0.3333333333333333,438.0,119.0,1,1,1
58979,ZA7,Gauteng,ZA7,Gauteng,2021-09-09,2021-09-09,17152,10176,8856,486929715.8182573,162229514.42972818,220950996,20210909,20210909,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,568.0,568.0,1,1,1
58980,ZA6,North West,ZA4,Free State,2021-09-09,2021-09-10,3,3,3,795845.3895966039,383081.9662575861,134868,20210909,20210910,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,282.0,659.0,1,1,1
58981,ZA7,Gauteng,ZA9,Limpopo,2021-09-09,2021-09-09,27,27,27,13032043.594253529,6630059.260111848,604977,20210909,20210909,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.6706237180439658,1.0,-0.020299216875639643,0.3333333333333333,568.0,119.0,1,1,1
58982,ZA6,North West,ZA7,Gauteng,2021-09-09,2021-09-10,20,20,20,2646198.4392375983,1146417.8296686166,771225,20210909,20210910,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,282.0,549.0,1,1,1
58983,ZA7,Gauteng,ZA4,Free State,2021-09-09,2021-09-10,12,12,12,1179859.634992347,565983.8844705697,482310,20210909,20210910,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.6706237180439658,1.0,0.2248492570676798,0.7777777777777778,568.0,659.0,1,1,1
58984,ZA9,Limpopo,ZA8,Mpumalanga,2021-09-09,2021-09-15,1,1,1,98532.61776480656,98531.18302897422,468033,20210909,20210915,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.020299216875639643,0.3333333333333333,0.0523010419666447,0.4444444444444444,119.0,191.0,1,1,1
58985,ZA7,Gauteng,ZA9,Limpopo,2021-09-09,2021-09-10,3,3,3,2250660.7456334257,1234006.6293787288,136032,20210909,20210910,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.6706237180439658,1.0,-0.020299216875639643,0.3333333333333333,568.0,123.0,1,1,1
58986,ZA7,Gauteng,ZA6,North West,2021-09-09,2021-09-10,19,19,19,1771647.6675425945,846670.28849323,699592,20210909,20210910,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,568.0,391.0,1,1,1
