,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
18933,ZA8,Mpumalanga,ZA3,Nothern Cape,2021-03-25,2021-03-25,2,2,2,3080834.3239534544,1450647.19019655,38000,20210325,20210325,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.0523010419666447,0.4444444444444444,0.09958456723393624,0.6666666666666666,135.0,99.0,1,1,1
18934,ZA2,Eastern Cape,ZA2,Eastern Cape,2021-03-25,2021-03-26,877,876,875,38016752.77327626,8408857.27012711,33193919,20210325,20210326,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,108.0,104.0,1,1,1
18935,ZA6,North West,ZA7,Gauteng,2021-03-25,2021-03-25,617,615,603,130401989.60678524,51420342.52850683,6964174,20210325,20210325,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,110.0,433.0,1,1,1
18936,ZA7,Gauteng,ZA8,Mpumalanga,2021-03-25,2021-03-26,16,16,16,4359265.655356539,2147015.326693998,576519,20210325,20210326,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,433.0,184.0,1,1,1
18937,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-03-25,2021-03-25,29225,13634,9590,1863495876.999972,339777526.06925106,176478921,20210325,20210325,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,150.0,150.0,1,1,1
18938,ZA9,Limpopo,ZA7,Gauteng,2021-03-25,2021-03-25,178,178,176,119767955.51492114,43151496.319957525,3091939,20210325,20210325,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,51.0,433.0,1,1,1
18939,ZA7,Gauteng,ZA7,Gauteng,2021-03-25,2021-03-26,5934,5933,5931,219120710.34878835,54983148.0039556,206146290,20210325,20210326,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,433.0,390.0,1,1,1
18940,ZA7,Gauteng,ZA8,Mpumalanga,2021-03-25,2021-03-28,1,1,1,399618.9738126435,179335.63549173917,230119,20210325,20210328,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,433.0,159.0,1,1,1
18941,ZA1,Western Cape,ZA7,Gauteng,2021-03-25,2021-03-25,120,120,120,282789910.9584068,152423640.1327918,2267690,20210325,20210325,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,291.0,433.0,1,1,1
18942,ZA1,Western Cape,ZA1,Western Cape,2021-03-25,2021-03-26,3085,3082,3080,218118982.88605383,34658360.29134492,98145373,20210325,20210326,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,291.0,205.0,1,1,1
18943,ZA1,Western Cape,ZA4,Free State,2021-03-25,2021-03-30,2,2,2,3989888.395482332,1967769.345706293,832715,20210325,20210330,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.48495156727992644,0.8888888888888888,0.2248492570676798,0.7777777777777778,291.0,77.0,1,1,1
18944,ZA8,Mpumalanga,ZA9,Limpopo,2021-03-25,2021-03-25,117,113,107,24835844.44990273,8117965.53381029,1217184,20210325,20210325,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.0523010419666447,0.4444444444444444,-0.020299216875639643,0.3333333333333333,135.0,51.0,1,1,1
18945,ZA1,Western Cape,ZA4,Free State,2021-03-25,2021-03-25,10,10,10,19244523.134543706,8494847.000586981,427114,20210325,20210325,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.48495156727992644,0.8888888888888888,0.2248492570676798,0.7777777777777778,291.0,177.0,1,1,1
18946,ZA4,Free State,ZA2,Eastern Cape,2021-03-25,2021-03-25,29,29,29,13362891.965628505,4780104.357790844,435706,20210325,20210325,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.2248492570676798,0.7777777777777778,-0.04666754827373582,0.2222222222222222,177.0,108.0,1,1,1
18947,ZA6,North West,ZA3,Nothern Cape,2021-03-25,2021-03-25,32,30,29,24549342.330473185,9900205.220491856,627428,20210325,20210325,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,-0.04677388157695324,0.1111111111111111,0.09958456723393624,0.6666666666666666,110.0,99.0,1,1,1
18948,ZA9,Limpopo,ZA8,Mpumalanga,2021-03-25,2021-03-25,114,114,108,26629999.53013698,7270329.344707634,1397317,20210325,20210325,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.020299216875639643,0.3333333333333333,0.0523010419666447,0.4444444444444444,51.0,135.0,1,1,1
18949,ZA1,Western Cape,ZA7,Gauteng,2021-03-25,2021-03-30,1,1,1,2551827.329919184,1269754.087186256,374717,20210325,20210330,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,291.0,230.0,1,1,1
18950,ZA1,Western Cape,ZA1,Western Cape,2021-03-25,2021-03-25,67595,31245,20414,4561802750.899304,741875660.523625,344068703,20210325,20210325,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,291.0,291.0,1,1,1
18951,ZA7,Gauteng,ZA6,North West,2021-03-25,2021-03-25,623,618,609,125404109.5502123,52657686.323138334,7255004,20210325,20210325,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,433.0,110.0,1,1,1
18952,ZA7,Gauteng,ZA1,Western Cape,2021-03-25,2021-03-26,15,15,15,38486787.09691286,18894380.466855902,451782,20210325,20210326,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.6706237180439658,1.0,0.48495156727992644,0.8888888888888888,433.0,205.0,1,1,1
