,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
12415,ZA5,KwaZulu-Natal,ZA2,Eastern Cape,2021-02-27,2021-02-27,31,31,31,15293279.070422448,8693295.3964102,632761,20210227,20210227,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.07735186107982292,0.5555555555555556,-0.04666754827373582,0.2222222222222222,374.0,37.0,1,1,1
12416,ZA8,Mpumalanga,ZA4,Free State,2021-02-27,2021-02-27,19,19,16,6489528.232213216,2826898.690780532,194535,20210227,20210227,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.0523010419666447,0.4444444444444444,0.2248492570676798,0.7777777777777778,143.0,90.0,1,1,1
12417,ZA5,KwaZulu-Natal,ZA4,Free State,2021-02-27,2021-02-28,5,5,5,3450702.29536546,891821.3564859743,279158,20210227,20210228,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.07735186107982292,0.5555555555555556,0.2248492570676798,0.7777777777777778,374.0,69.0,1,1,1
12418,ZA7,Gauteng,ZA7,Gauteng,2021-02-27,2021-02-27,120202,58015,36629,5253732789.86809,1331902134.9820993,522965684,20210227,20210227,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,350.0,350.0,1,1,1
12419,ZA3,Nothern Cape,ZA3,Nothern Cape,2021-02-27,2021-02-28,201,201,201,16189301.98556914,3688510.022813401,7112477,20210227,20210228,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,0.09958456723393624,0.6666666666666666,54.0,56.0,1,1,1
12420,ZA6,North West,ZA6,North West,2021-02-27,2021-02-28,506,506,506,24368483.407218494,5256789.665347826,17875564,20210227,20210228,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,100.0,73.0,1,1,1
12421,ZA1,Western Cape,ZA1,Western Cape,2021-02-27,2021-02-27,60967,28835,18342,4062354839.75799,781035653.6198132,278691457,20210227,20210227,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,231.0,231.0,1,1,1
12423,ZA5,KwaZulu-Natal,,,2021-02-27,2021-02-27,19,19,19,3090029.1743584224,215046.0146898334,142225,20210227,20210227,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,,,,,,0.07735186107982292,0.5555555555555556,,,374.0,,1,1,1
12424,ZA4,Free State,ZA5,KwaZulu-Natal,2021-02-27,2021-02-27,35,35,35,19154036.04886519,9272028.657050611,775826,20210227,20210227,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.2248492570676798,0.7777777777777778,0.07735186107982292,0.5555555555555556,90.0,374.0,1,1,1
12425,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-02-27,2021-02-28,610,610,610,33712212.21210193,9778912.435315626,21726533,20210227,20210228,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,143.0,117.0,1,1,1
12426,ZA1,Western Cape,ZA2,Eastern Cape,2021-02-27,2021-02-27,32,32,32,33460938.243857466,12551126.64836881,738042,20210227,20210227,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.48495156727992644,0.8888888888888888,-0.04666754827373582,0.2222222222222222,231.0,37.0,1,1,1
12428,ZA2,Eastern Cape,,,2021-02-27,2021-02-27,10,9,9,636110.9393115661,125492.76450861964,52294,20210227,20210227,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,,,,,,-0.04666754827373582,0.2222222222222222,,,37.0,,1,1,1
12429,ZA5,KwaZulu-Natal,ZA3,Nothern Cape,2021-02-27,2021-02-27,6,6,6,7721457.460120289,4617982.93800134,253082,20210227,20210227,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.07735186107982292,0.5555555555555556,0.09958456723393624,0.6666666666666666,374.0,54.0,1,1,1
12430,ZA4,Free State,ZA4,Free State,2021-02-27,2021-02-28,645,644,644,33141527.664967783,8663315.061394535,20095612,20210227,20210228,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,90.0,69.0,1,1,1
12431,ZA7,Gauteng,ZA6,North West,2021-02-27,2021-02-27,1097,1084,1070,210307236.9051793,86628373.22483963,13760121,20210227,20210227,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,350.0,100.0,1,1,1
