,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
13705,ZA5,KwaZulu-Natal,ZA4,Free State,2021-03-05,2021-03-05,39,39,39,28703462.44371249,11367244.422084777,865639,20210305,20210305,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.07735186107982292,0.5555555555555556,0.2248492570676798,0.7777777777777778,317.0,106.0,1,1,1
13706,ZA4,Free State,ZA7,Gauteng,2021-03-05,2021-03-05,491,481,450,101747891.3556592,42446482.483293004,4558521,20210305,20210305,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,106.0,338.0,1,1,1
13707,ZA6,North West,ZA6,North West,2021-03-05,2021-03-05,12290,5897,3739,740145329.9457154,151517388.06064942,56991667,20210305,20210305,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,76.0,76.0,1,1,1
13708,ZA3,Nothern Cape,ZA1,Western Cape,2021-03-05,2021-03-05,26,26,25,39201605.02378039,9886674.419653997,610632,20210305,20210305,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.09958456723393624,0.6666666666666666,0.48495156727992644,0.8888888888888888,57.0,207.0,1,1,1
13709,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-03-05,2021-03-05,31579,14868,9779,2057398421.026777,428932180.5484089,167184615,20210305,20210305,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,317.0,317.0,1,1,1
13710,ZA9,Limpopo,ZA9,Limpopo,2021-03-05,2021-03-05,10503,5008,3240,733533772.2817994,149495418.14350146,55267356,20210305,20210305,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,65.0,65.0,1,1,1
13711,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-03-05,2021-03-07,6,6,6,1176322.607097963,104971.5234570411,946728,20210305,20210307,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,116.0,80.0,1,1,1
13712,ZA4,Free State,ZA1,Western Cape,2021-03-05,2021-03-05,17,17,17,33303908.41647364,15486149.4542137,516525,20210305,20210305,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.2248492570676798,0.7777777777777778,0.48495156727992644,0.8888888888888888,106.0,207.0,1,1,1
13713,ZA2,Eastern Cape,ZA6,North West,2021-03-05,2021-03-05,2,2,2,2469365.538489106,977562.7975937248,46939,20210305,20210305,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04666754827373582,0.2222222222222222,-0.04677388157695324,0.1111111111111111,31.0,76.0,1,1,1
13714,ZA6,North West,ZA8,Mpumalanga,2021-03-05,2021-03-05,34,34,34,23883765.21254847,9801988.628978118,730340,20210305,20210305,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.04677388157695324,0.1111111111111111,0.0523010419666447,0.4444444444444444,76.0,116.0,1,1,1
