,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
27790,ZA3,Nothern Cape,ZA4,Free State,2021-04-25,2021-04-29,1,1,1,170037.5290577969,170037.5290577969,360791,20210425,20210429,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.09958456723393624,0.6666666666666666,0.2248492570676798,0.7777777777777778,173.0,241.0,1,1,1
27791,ZA6,North West,ZA9,Limpopo,2021-04-25,2021-04-26,6,6,6,623432.7240784009,276619.16465448827,227798,20210425,20210426,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.04677388157695324,0.1111111111111111,-0.020299216875639643,0.3333333333333333,134.0,16.0,1,1,1
27792,ZA2,Eastern Cape,ZA2,Eastern Cape,2021-04-25,2021-04-25,3573,2148,1796,150137855.29595247,36670508.26227858,45359338,20210425,20210425,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,12.0,12.0,1,1,1
27793,ZA9,Limpopo,ZA7,Gauteng,2021-04-25,2021-04-26,4,4,4,820816.3715167267,581918.6478952593,193793,20210425,20210426,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,25.0,267.0,1,1,1
27794,ZA1,Western Cape,ZA6,North West,2021-04-25,2021-04-26,1,1,1,1975734.4211138173,1039908.8921295475,51900,20210425,20210426,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.48495156727992644,0.8888888888888888,-0.04677388157695324,0.1111111111111111,107.0,69.0,1,1,1
27795,ZA1,Western Cape,ZA2,Eastern Cape,2021-04-25,2021-04-26,2,2,2,3854961.0220457134,1093994.5795474118,111907,20210425,20210426,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.48495156727992644,0.8888888888888888,-0.04666754827373582,0.2222222222222222,107.0,2.0,1,1,1
27796,ZA7,Gauteng,ZA1,Western Cape,2021-04-25,2021-04-29,1,1,1,2568596.4447913663,1284121.8334057753,319432,20210425,20210429,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.6706237180439658,1.0,0.48495156727992644,0.8888888888888888,282.0,95.0,1,1,1
27797,ZA6,North West,ZA9,Limpopo,2021-04-25,2021-04-25,6,6,6,1186061.511678569,716373.4233058321,63615,20210425,20210425,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.04677388157695324,0.1111111111111111,-0.020299216875639643,0.3333333333333333,134.0,25.0,1,1,1
27798,ZA7,Gauteng,ZA7,Gauteng,2021-04-25,2021-04-25,14956,9155,7517,426551715.70229936,123567701.25418349,194453149,20210425,20210425,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,282.0,282.0,1,1,1
27799,ZA8,Mpumalanga,ZA7,Gauteng,2021-04-25,2021-04-30,1,1,1,238137.42260204308,95182.72388677776,412275,20210425,20210430,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,61.0,546.0,1,1,1
