,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
12672,ZA2,Eastern Cape,ZA2,Eastern Cape,2021-03-01,2021-03-01,11912,5325,3821,622711199.9239573,134544689.76557574,69269142,20210301,20210301,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,14.0,14.0,1,1,1
12673,ZA7,Gauteng,ZA8,Mpumalanga,2021-03-01,2021-03-01,411,408,406,121926088.0005096,54822524.88598232,5816793,20210301,20210301,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,146.0,64.0,1,1,1
12674,ZA3,Nothern Cape,ZA4,Free State,2021-03-01,2021-03-01,37,37,36,11959571.48993664,5512342.948539563,535018,20210301,20210301,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.09958456723393624,0.6666666666666666,0.2248492570676798,0.7777777777777778,37.0,48.0,1,1,1
12675,ZA7,Gauteng,ZA8,Mpumalanga,2021-03-01,2021-03-02,16,16,16,7903060.012882573,2587254.2933771126,803101,20210301,20210302,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,146.0,118.0,1,1,1
12676,ZA2,Eastern Cape,ZA6,North West,2021-03-01,2021-03-01,1,1,1,1200780.1133047857,1200422.691981015,46315,20210301,20210301,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04666754827373582,0.2222222222222222,-0.04677388157695324,0.1111111111111111,14.0,73.0,1,1,1
12677,ZA3,Nothern Cape,ZA3,Nothern Cape,2021-03-01,2021-03-01,3080,1444,979,218685297.3711819,43399326.58806808,16862685,20210301,20210301,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,0.09958456723393624,0.6666666666666666,37.0,37.0,1,1,1
12678,ZA2,Eastern Cape,ZA2,Eastern Cape,2021-03-01,2021-03-08,1,1,1,183317.1373810597,90177.263974587,574150,20210301,20210308,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,14.0,14.0,1,1,1
12679,ZA2,Eastern Cape,ZA2,Eastern Cape,2021-03-01,2021-03-02,465,465,464,25172305.06416865,5196985.752989733,19464516,20210301,20210302,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,14.0,42.0,1,1,1
12680,ZA3,Nothern Cape,ZA3,Nothern Cape,2021-03-01,2021-03-30,3,1,1,3309971.702029345,23799.512649563887,7544997,20210301,20210330,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,0.09958456723393624,0.6666666666666666,37.0,38.0,1,1,1
12681,ZA8,Mpumalanga,ZA9,Limpopo,2021-03-01,2021-03-01,114,113,112,33070832.68061565,11974964.221036006,1390188,20210301,20210301,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.0523010419666447,0.4444444444444444,-0.020299216875639643,0.3333333333333333,64.0,19.0,1,1,1
12682,ZA1,Western Cape,ZA2,Eastern Cape,2021-03-01,2021-03-02,3,3,3,2078069.7774259108,1973741.9752693304,222052,20210301,20210302,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.48495156727992644,0.8888888888888888,-0.04666754827373582,0.2222222222222222,85.0,42.0,1,1,1
12683,ZA2,Eastern Cape,,,2021-03-01,2021-03-01,3,2,2,363691.89697704266,2930.885560873713,3854,20210301,20210301,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,,,,,,-0.04666754827373582,0.2222222222222222,,,14.0,,1,1,1
12684,ZA7,Gauteng,ZA1,Western Cape,2021-03-01,2021-03-02,4,4,4,6560624.10747138,5096829.900766632,176663,20210301,20210302,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.6706237180439658,1.0,0.48495156727992644,0.8888888888888888,146.0,92.0,1,1,1
12685,ZA2,Eastern Cape,ZA2,Eastern Cape,2021-03-01,2021-03-07,1,1,1,649009.1781561979,44819.584209040135,512309,20210301,20210307,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,14.0,19.0,1,1,1
12686,ZA4,Free State,ZA5,KwaZulu-Natal,2021-03-01,2021-03-01,36,36,36,22390195.18834225,9550834.306441186,719195,20210301,20210301,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.2248492570676798,0.7777777777777778,0.07735186107982292,0.5555555555555556,48.0,80.0,1,1,1
12687,ZA9,Limpopo,ZA9,Limpopo,2021-03-01,2021-03-07,1,1,1,464567.15668297285,57494.24195466008,522892,20210301,20210307,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,19.0,22.0,1,1,1
12688,ZA4,Free State,ZA3,Nothern Cape,2021-03-01,2021-03-01,49,49,48,21827032.30834977,8695971.542730663,744165,20210301,20210301,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2248492570676798,0.7777777777777778,0.09958456723393624,0.6666666666666666,48.0,37.0,1,1,1
12689,ZA6,North West,ZA7,Gauteng,2021-03-01,2021-03-02,30,30,30,6006613.19297759,2544881.390737819,1209616,20210301,20210302,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,73.0,250.0,1,1,1
12690,ZA7,Gauteng,ZA4,Free State,2021-03-01,2021-03-01,402,389,380,79931326.84102471,32907892.334214754,4349866,20210301,20210301,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.6706237180439658,1.0,0.2248492570676798,0.7777777777777778,146.0,48.0,1,1,1
12691,ZA6,North West,ZA9,Limpopo,2021-03-01,2021-03-01,26,26,26,11832075.341784522,4410357.460080409,444042,20210301,20210301,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.04677388157695324,0.1111111111111111,-0.020299216875639643,0.3333333333333333,73.0,19.0,1,1,1
12692,ZA1,Western Cape,ZA1,Western Cape,2021-03-01,2021-03-02,2132,2130,2130,129628208.2561854,22616805.092382792,76742473,20210301,20210302,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,85.0,92.0,1,1,1
12693,ZA9,Limpopo,ZA8,Mpumalanga,2021-03-01,2021-03-01,111,111,111,23954344.687812563,10006131.33044122,1589124,20210301,20210301,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.020299216875639643,0.3333333333333333,0.0523010419666447,0.4444444444444444,19.0,64.0,1,1,1
12694,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-03-01,2021-03-08,1,1,1,403921.0110252415,189449.9612098121,551424,20210301,20210308,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,80.0,113.0,1,1,1
12695,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-03-01,2021-03-03,5,5,5,1717168.3103305874,183416.47556493495,775429,20210301,20210303,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,80.0,245.0,1,1,1
12696,ZA5,KwaZulu-Natal,ZA6,North West,2021-03-01,2021-03-01,7,7,7,5795964.940805564,4171091.665251878,236448,20210301,20210301,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.07735186107982292,0.5555555555555556,-0.04677388157695324,0.1111111111111111,80.0,73.0,1,1,1
12697,ZA1,Western Cape,ZA3,Nothern Cape,2021-03-01,2021-03-02,2,2,2,3007309.10316133,1153899.216644225,134406,20210301,20210302,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.48495156727992644,0.8888888888888888,0.09958456723393624,0.6666666666666666,85.0,18.0,1,1,1
12698,ZA1,Western Cape,ZA7,Gauteng,2021-03-01,2021-03-01,170,170,168,295145264.6549793,213623719.04224655,3486981,20210301,20210301,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,85.0,146.0,1,1,1
12699,ZA3,Nothern Cape,ZA1,Western Cape,2021-03-01,2021-03-01,26,25,25,20062816.402649697,11582040.718262875,657912,20210301,20210301,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.09958456723393624,0.6666666666666666,0.48495156727992644,0.8888888888888888,37.0,85.0,1,1,1
12700,ZA8,Mpumalanga,ZA7,Gauteng,2021-03-01,2021-03-01,525,521,517,140966279.6957302,89950681.39968161,7971311,20210301,20210301,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,64.0,146.0,1,1,1
12701,ZA6,North West,ZA7,Gauteng,2021-03-01,2021-03-01,579,576,576,103133054.9033948,50536705.09824529,7252193,20210301,20210301,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,73.0,146.0,1,1,1
12702,ZA5,KwaZulu-Natal,ZA4,Free State,2021-03-01,2021-03-01,52,52,52,23766860.564157188,10170946.82402065,703083,20210301,20210301,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.07735186107982292,0.5555555555555556,0.2248492570676798,0.7777777777777778,80.0,48.0,1,1,1
12703,ZA7,Gauteng,ZA4,Free State,2021-03-01,2021-03-02,14,14,14,3290779.119817873,1529424.8161220874,465748,20210301,20210302,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.6706237180439658,1.0,0.2248492570676798,0.7777777777777778,146.0,61.0,1,1,1
12704,ZA8,Mpumalanga,ZA6,North West,2021-03-01,2021-03-01,11,11,11,8919184.984606542,2856612.870333881,239332,20210301,20210301,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.0523010419666447,0.4444444444444444,-0.04677388157695324,0.1111111111111111,64.0,73.0,1,1,1
12705,ZA4,Free State,ZA7,Gauteng,2021-03-01,2021-03-01,434,424,415,78149338.42670372,41966539.35459726,4779243,20210301,20210301,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,48.0,146.0,1,1,1
12706,ZA7,Gauteng,ZA1,Western Cape,2021-03-01,2021-03-01,115,115,112,256624117.850289,148419297.0937758,2350515,20210301,20210301,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.6706237180439658,1.0,0.48495156727992644,0.8888888888888888,146.0,85.0,1,1,1
12707,ZA4,Free State,ZA6,North West,2021-03-01,2021-03-01,124,121,119,25937555.954040267,12495046.323501926,1453717,20210301,20210301,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2248492570676798,0.7777777777777778,-0.04677388157695324,0.1111111111111111,48.0,73.0,1,1,1
12708,ZA7,Gauteng,ZA7,Gauteng,2021-03-01,2021-03-02,3600,3600,3599,118959128.1557662,34544599.04588171,138880000,20210301,20210302,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,146.0,250.0,1,1,1
12709,ZA1,Western Cape,ZA2,Eastern Cape,2021-03-01,2021-03-01,53,53,53,44310419.66723476,21895806.361991186,1164770,20210301,20210301,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.48495156727992644,0.8888888888888888,-0.04666754827373582,0.2222222222222222,85.0,14.0,1,1,1
12710,ZA1,Western Cape,ZA4,Free State,2021-03-01,2021-03-01,11,11,11,21245514.139081758,10681086.469547557,417775,20210301,20210301,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.48495156727992644,0.8888888888888888,0.2248492570676798,0.7777777777777778,85.0,48.0,1,1,1
12711,ZA5,KwaZulu-Natal,ZA6,North West,2021-03-01,2021-03-03,1,1,1,512299.3367857131,359664.3138530863,141014,20210301,20210303,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.07735186107982292,0.5555555555555556,-0.04677388157695324,0.1111111111111111,80.0,114.0,1,1,1
12712,ZA6,North West,ZA5,KwaZulu-Natal,2021-03-01,2021-03-01,5,5,5,3273204.44986344,3200109.4664615397,202000,20210301,20210301,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04677388157695324,0.1111111111111111,0.07735186107982292,0.5555555555555556,73.0,80.0,1,1,1
12713,ZA5,KwaZulu-Natal,ZA1,Western Cape,2021-03-01,2021-03-01,19,19,19,34240189.9870571,24680027.805168323,412471,20210301,20210301,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.07735186107982292,0.5555555555555556,0.48495156727992644,0.8888888888888888,80.0,85.0,1,1,1
12714,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-03-01,2021-03-01,24823,11214,8296,1361850772.1681342,309256067.7122421,146646377,20210301,20210301,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,80.0,80.0,1,1,1
12715,ZA7,Gauteng,ZA5,KwaZulu-Natal,2021-03-01,2021-03-01,65,65,65,63188766.46912388,33908125.02691922,1542038,20210301,20210301,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.6706237180439658,1.0,0.07735186107982292,0.5555555555555556,146.0,80.0,1,1,1
12717,ZA2,Eastern Cape,ZA2,Eastern Cape,2021-03-01,2021-03-04,1,1,1,352.37591262014337,352.37591262014337,268390,20210301,20210304,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,14.0,40.0,1,1,1
12718,ZA6,North West,ZA4,Free State,2021-03-01,2021-03-02,5,5,5,950988.10281122,398235.75791268086,176730,20210301,20210302,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,73.0,61.0,1,1,1
12719,ZA3,Nothern Cape,ZA6,North West,2021-03-01,2021-03-01,15,15,15,7619712.471807726,3011556.16665552,269431,20210301,20210301,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.09958456723393624,0.6666666666666666,-0.04677388157695324,0.1111111111111111,37.0,73.0,1,1,1
12720,ZA6,North West,ZA6,North West,2021-03-01,2021-03-01,10046,4580,3170,484700924.61914366,108999744.01817666,51942825,20210301,20210301,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,73.0,73.0,1,1,1
12721,ZA4,Free State,ZA4,Free State,2021-03-01,2021-03-02,385,385,385,17871662.14108217,5512030.1344411485,14659392,20210301,20210302,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,48.0,61.0,1,1,1
12722,ZA1,Western Cape,,,2021-03-01,2021-03-01,21,18,17,3394144.5448452006,405053.2313683372,134033,20210301,20210301,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,,,,,,0.48495156727992644,0.8888888888888888,,,85.0,,1,1,1
