,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
15361,ZA2,Eastern Cape,ZA5,KwaZulu-Natal,2021-03-10,2021-03-10,9,9,8,1274813.04746239,725166.7700693553,60811,20210310,20210310,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04666754827373582,0.2222222222222222,0.07735186107982292,0.5555555555555556,27.0,163.0,1,1,1
15362,ZA9,Limpopo,ZA9,Limpopo,2021-03-10,2021-03-11,1612,1612,1612,40427103.706150696,16204492.313411623,100141635,20210310,20210311,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,57.0,53.0,1,1,1
15363,ZA3,Nothern Cape,ZA3,Nothern Cape,2021-03-10,2021-03-10,2161,1321,1009,219854597.2837576,41504399.81789035,8522195,20210310,20210310,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,0.09958456723393624,0.6666666666666666,76.0,76.0,1,1,1
15364,ZA1,Western Cape,ZA7,Gauteng,2021-03-10,2021-03-24,4,4,4,9439032.7631852,3749612.0747400657,4809522,20210310,20210324,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,188.0,329.0,1,1,1
15365,ZA3,Nothern Cape,ZA6,North West,2021-03-10,2021-03-11,2,2,2,74687.60609591108,36689.76835448369,122312,20210310,20210311,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.09958456723393624,0.6666666666666666,-0.04677388157695324,0.1111111111111111,76.0,113.0,1,1,1
15366,ZA1,Western Cape,ZA7,Gauteng,2021-03-10,2021-03-17,8,8,8,20894440.49917934,10049124.929329248,4744900,20210310,20210317,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,188.0,413.0,1,1,1
15367,ZA4,Free State,ZA7,Gauteng,2021-03-10,2021-03-10,208,206,205,47832066.505875066,17605027.259294607,1423201,20210310,20210310,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,137.0,558.0,1,1,1
15368,ZA6,North West,ZA4,Free State,2021-03-10,2021-03-23,1,1,1,467208.49019691086,214902.27242168388,1147970,20210310,20210323,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,124.0,67.0,1,1,1
15369,ZA9,Limpopo,ZA8,Mpumalanga,2021-03-10,2021-03-11,28,28,28,2234297.165053207,1024388.256902832,1739608,20210310,20210311,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.020299216875639643,0.3333333333333333,0.0523010419666447,0.4444444444444444,57.0,211.0,1,1,1
15370,ZA6,North West,ZA1,Western Cape,2021-03-10,2021-03-15,5,5,5,14756474.377145745,6002522.17313964,2129506,20210310,20210315,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,-0.04677388157695324,0.1111111111111111,0.48495156727992644,0.8888888888888888,124.0,47.0,1,1,1
15371,ZA7,Gauteng,ZA7,Gauteng,2021-03-10,2021-03-15,45,45,45,20170116.43884052,1911999.422481695,18330937,20210310,20210315,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,558.0,231.0,1,1,1
15372,ZA3,Nothern Cape,ZA4,Free State,2021-03-10,2021-03-10,18,18,17,11659646.640594274,3727272.9558662665,130970,20210310,20210310,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.09958456723393624,0.6666666666666666,0.2248492570676798,0.7777777777777778,76.0,137.0,1,1,1
15373,ZA7,Gauteng,ZA8,Mpumalanga,2021-03-10,2021-03-15,8,8,8,2911406.0729010385,1231628.2590985394,3380619,20210310,20210315,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,558.0,60.0,1,1,1
15374,ZA1,Western Cape,ZA1,Western Cape,2021-03-10,2021-03-25,4,4,4,1696614.011187516,507261.2221352246,5151057,20210310,20210325,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,188.0,291.0,1,1,1
15375,ZA6,North West,ZA6,North West,2021-03-10,2021-03-21,1,1,1,155015.9980724715,149917.9304396371,935506,20210310,20210321,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,124.0,79.0,1,1,1
15376,ZA7,Gauteng,ZA4,Free State,2021-03-10,2021-03-22,1,1,1,909513.1777393728,376369.85299920174,1011921,20210310,20210322,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.6706237180439658,1.0,0.2248492570676798,0.7777777777777778,558.0,76.0,1,1,1
