,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
48946,ZA2,Eastern Cape,ZA1,Western Cape,2021-07-28,2021-07-28,9,9,9,12658259.523900095,5188975.3394727,131201,20210728,20210728,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,-0.04666754827373582,0.2222222222222222,0.48495156727992644,0.8888888888888888,934.0,4668.0,1,1,1
48947,ZA1,Western Cape,ZA2,Eastern Cape,2021-07-28,2021-07-28,9,9,9,11906033.440187637,5598415.274251486,143123,20210728,20210728,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.48495156727992644,0.8888888888888888,-0.04666754827373582,0.2222222222222222,4668.0,934.0,1,1,1
48948,ZA2,Eastern Cape,ZA5,KwaZulu-Natal,2021-07-28,2021-07-28,11,11,11,2902637.361213548,1180637.4356452485,230057,20210728,20210728,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04666754827373582,0.2222222222222222,0.07735186107982292,0.5555555555555556,934.0,1966.0,1,1,1
48949,ZA7,Gauteng,ZA6,North West,2021-07-28,2021-07-31,2,2,2,524111.0346042829,261873.9428528973,426829,20210728,20210731,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,5161.0,688.0,1,1,1
48950,ZA1,Western Cape,,,2021-07-28,2021-07-28,15,14,14,1817140.5099036896,1508707.7351857913,157149,20210728,20210728,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,,,,,,0.48495156727992644,0.8888888888888888,,,4668.0,,1,1,1
48951,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-07-28,2021-07-29,2823,2823,2823,64279234.25609245,27172657.512976546,135728691,20210728,20210729,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,1966.0,1888.0,1,1,1
48952,ZA9,Limpopo,ZA7,Gauteng,2021-07-28,2021-07-29,7,7,7,3613865.1831534207,1774562.9330966366,346369,20210728,20210729,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,939.0,3560.0,1,1,1
48953,ZA7,Gauteng,ZA7,Gauteng,2021-07-28,2021-07-28,17960,10373,9092,584920283.0877644,183277340.09673864,216149334,20210728,20210728,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,5161.0,5161.0,1,1,1
48954,ZA6,North West,ZA1,Western Cape,2021-07-28,2021-07-28,1,1,1,1307076.9271985427,1300452.365409224,41246,20210728,20210728,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,-0.04677388157695324,0.1111111111111111,0.48495156727992644,0.8888888888888888,1238.0,4668.0,1,1,1
48956,ZA2,Eastern Cape,,,2021-07-28,2021-07-28,4,4,4,29718.96116855737,8292.038163755547,33618,20210728,20210728,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,,,,,,-0.04666754827373582,0.2222222222222222,,,934.0,,1,1,1
48957,ZA9,Limpopo,ZA7,Gauteng,2021-07-28,2021-07-28,24,24,24,11718017.084830264,6698698.254527426,329596,20210728,20210728,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,939.0,5161.0,1,1,1
48958,ZA7,Gauteng,ZA6,North West,2021-07-28,2021-07-30,2,2,2,270197.2312282899,184303.05815510967,357993,20210728,20210730,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,5161.0,772.0,1,1,1
48959,ZA1,Western Cape,ZA5,KwaZulu-Natal,2021-07-28,2021-07-28,3,3,3,6650353.775196916,3609497.279475003,60389,20210728,20210728,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.48495156727992644,0.8888888888888888,0.07735186107982292,0.5555555555555556,4668.0,1966.0,1,1,1
48960,ZA4,Free State,ZA6,North West,2021-07-28,2021-07-28,4,4,4,492848.9396325744,312458.8028569492,25773,20210728,20210728,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2248492570676798,0.7777777777777778,-0.04677388157695324,0.1111111111111111,649.0,1238.0,1,1,1
48961,ZA7,Gauteng,ZA5,KwaZulu-Natal,2021-07-28,2021-07-29,3,3,3,2379945.35264007,1780166.8592271474,207656,20210728,20210729,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.6706237180439658,1.0,0.07735186107982292,0.5555555555555556,5161.0,1888.0,1,1,1
