,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
41900,ZA8,Mpumalanga,ZA7,Gauteng,2021-06-26,2021-06-27,21,21,21,4551001.793638221,2686248.338938014,1096273,20210626,20210627,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,704.0,9861.0,1,1,1
41901,ZA5,KwaZulu-Natal,ZA4,Free State,2021-06-26,2021-06-26,2,2,2,1728004.2873433428,779773.9317018837,70793,20210626,20210626,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.07735186107982292,0.5555555555555556,0.2248492570676798,0.7777777777777778,866.0,466.0,1,1,1
41902,ZA2,Eastern Cape,,,2021-06-26,2021-06-26,5,5,5,1023512.5429832214,773832.2834725939,144995,20210626,20210626,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,,,,,,-0.04666754827373582,0.2222222222222222,,,452.0,,1,1,1
41904,ZA8,Mpumalanga,ZA9,Limpopo,2021-06-26,2021-06-27,4,4,4,272621.16353702097,127800.1384001649,113497,20210626,20210627,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.0523010419666447,0.4444444444444444,-0.020299216875639643,0.3333333333333333,704.0,732.0,1,1,1
41905,ZA9,Limpopo,ZA7,Gauteng,2021-06-26,2021-06-27,4,4,4,1695619.2710344042,610956.2693373512,276035,20210626,20210627,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,890.0,9861.0,1,1,1
41906,ZA7,Gauteng,ZA1,Western Cape,2021-06-26,2021-06-27,1,1,1,2465429.7487136894,1232974.197664936,3025,20210626,20210627,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.6706237180439658,1.0,0.48495156727992644,0.8888888888888888,11304.0,1313.0,1,1,1
41907,ZA9,Limpopo,ZA9,Limpopo,2021-06-26,2021-06-28,7,7,7,1064290.4175972892,220593.6491463489,1121009,20210626,20210628,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,890.0,578.0,1,1,1
41908,ZA6,North West,ZA3,Nothern Cape,2021-06-26,2021-06-26,13,13,12,3726783.6550504174,1568963.6851538762,212141,20210626,20210626,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,-0.04677388157695324,0.1111111111111111,0.09958456723393624,0.6666666666666666,1157.0,258.0,1,1,1
41909,ZA7,Gauteng,ZA6,North West,2021-06-26,2021-06-28,2,2,2,2406236.208943493,347982.1496507458,304277,20210626,20210628,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,11304.0,525.0,1,1,1
41910,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-06-26,2021-06-28,11,11,11,3979744.875193959,2275847.729781997,1958938,20210626,20210628,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,866.0,485.0,1,1,1
