,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
35702,ZA2,Eastern Cape,ZA1,Western Cape,2021-05-30,2021-05-30,6,6,6,5432993.869558865,3717517.12422608,98090,20210530,20210530,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,-0.04666754827373582,0.2222222222222222,0.48495156727992644,0.8888888888888888,49.0,216.0,1,1,1
35703,ZA4,Free State,ZA7,Gauteng,2021-05-30,2021-05-31,9,9,9,2790297.509431532,1322255.368096867,301971,20210530,20210531,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,398.0,1308.0,1,1,1
35704,ZA5,KwaZulu-Natal,ZA2,Eastern Cape,2021-05-30,2021-05-31,2,2,2,182396.83856978235,91186.03120888464,95472,20210530,20210531,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.07735186107982292,0.5555555555555556,-0.04666754827373582,0.2222222222222222,137.0,42.0,1,1,1
35705,ZA3,Nothern Cape,ZA6,North West,2021-05-30,2021-05-31,2,2,2,91710.62350948872,45813.96617454836,85805,20210530,20210531,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.09958456723393624,0.6666666666666666,-0.04677388157695324,0.1111111111111111,525.0,159.0,1,1,1
35706,ZA6,North West,ZA4,Free State,2021-05-30,2021-05-31,1,1,1,88566.47352000169,44211.80901964031,19395,20210530,20210531,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,275.0,310.0,1,1,1
35707,ZA7,Gauteng,ZA6,North West,2021-05-30,2021-05-31,25,25,25,1759222.359943836,871127.9441524212,1019929,20210530,20210531,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,1949.0,159.0,1,1,1
35708,ZA2,Eastern Cape,,,2021-05-30,2021-05-30,4,4,4,1259079.0795470937,359821.3319531959,67499,20210530,20210530,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,,,,,,-0.04666754827373582,0.2222222222222222,,,49.0,,1,1,1
35709,ZA6,North West,ZA3,Nothern Cape,2021-05-30,2021-05-30,15,13,12,3441321.895820322,939824.7006281696,190539,20210530,20210530,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,-0.04677388157695324,0.1111111111111111,0.09958456723393624,0.6666666666666666,275.0,525.0,1,1,1
35710,ZA6,North West,ZA5,KwaZulu-Natal,2021-05-30,2021-05-30,2,2,2,1982205.878626304,934943.5129583634,5879,20210530,20210530,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04677388157695324,0.1111111111111111,0.07735186107982292,0.5555555555555556,275.0,137.0,1,1,1
35712,ZA1,Western Cape,,,2021-05-30,2021-05-30,14,14,14,412318.8871535772,140077.8257686365,144362,20210530,20210530,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,,,,,,0.48495156727992644,0.8888888888888888,,,216.0,,1,1,1
35713,ZA6,North West,ZA9,Limpopo,2021-05-30,2021-05-30,10,10,10,2567732.090772598,1051734.7292924998,108498,20210530,20210530,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.04677388157695324,0.1111111111111111,-0.020299216875639643,0.3333333333333333,275.0,57.0,1,1,1
35714,ZA3,Nothern Cape,ZA4,Free State,2021-05-30,2021-05-30,7,7,7,1066543.149353251,647619.0835944167,179446,20210530,20210530,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.09958456723393624,0.6666666666666666,0.2248492570676798,0.7777777777777778,525.0,398.0,1,1,1
35715,ZA8,Mpumalanga,ZA4,Free State,2021-05-30,2021-05-30,2,2,2,1151978.7075241348,241522.98406403448,23998,20210530,20210530,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.0523010419666447,0.4444444444444444,0.2248492570676798,0.7777777777777778,149.0,398.0,1,1,1
35716,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-05-30,2021-05-30,5921,3617,3051,221656491.7349064,56056608.49978731,80120584,20210530,20210530,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,137.0,137.0,1,1,1
35717,ZA4,Free State,ZA4,Free State,2021-05-30,2021-05-31,607,607,607,14978152.092081193,6140564.966037491,27811241,20210530,20210531,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,398.0,310.0,1,1,1
35718,ZA2,Eastern Cape,ZA1,Western Cape,2021-05-30,2021-05-31,3,3,3,3799731.6141920974,2664748.591011788,231165,20210530,20210531,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,-0.04666754827373582,0.2222222222222222,0.48495156727992644,0.8888888888888888,49.0,202.0,1,1,1
