,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
63994,ZA9,Limpopo,ZA7,Gauteng,2021-10-03,2021-10-30,2,2,2,584499.3663896971,584312.228716289,4685590,20211003,20211030,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,11.0,56.0,1,1,1
63995,ZA9,Limpopo,ZA8,Mpumalanga,2021-10-03,2021-10-04,8,8,8,1916835.8198069567,846937.9750328065,387491,20211003,20211004,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.020299216875639643,0.3333333333333333,0.0523010419666447,0.4444444444444444,11.0,15.0,1,1,1
63996,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-10-03,2021-10-26,1,1,1,465118.68633776665,205349.0402478032,1922289,20211003,20211026,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,177.0,47.0,1,1,1
63997,ZA8,Mpumalanga,ZA7,Gauteng,2021-10-03,2021-10-08,3,3,3,1223990.0779671927,564554.5599628164,1326541,20211003,20211008,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,25.0,138.0,1,1,1
63998,ZA6,North West,ZA7,Gauteng,2021-10-03,2021-10-23,1,1,1,382487.99478560855,381203.7283362658,1731891,20211003,20211023,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,59.0,48.0,1,1,1
63999,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-10-03,2021-10-03,1355,893,752,49069905.61100221,16031852.392850408,18431255,20211003,20211003,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,25.0,25.0,1,1,1
64000,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-10-03,2021-10-10,4,4,4,1433657.811112637,300923.8402601716,2425902,20211003,20211010,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,25.0,45.0,1,1,1
64001,ZA1,Western Cape,ZA1,Western Cape,2021-10-03,2021-10-18,1,1,1,769347.6971729142,377585.5680919894,1286794,20211003,20211018,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,156.0,43.0,1,1,1
64002,ZA9,Limpopo,ZA9,Limpopo,2021-10-03,2021-10-26,1,1,1,82242.14807725631,79964.3024980065,1962890,20211003,20211026,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,11.0,8.0,1,1,1
64003,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-10-03,2021-10-07,3,3,3,788967.3250444152,488352.02633596974,1051884,20211003,20211007,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,25.0,47.0,1,1,1
64004,ZA6,North West,ZA4,Free State,2021-10-03,2021-10-03,6,6,6,872634.6028213046,507576.5795429433,95041,20211003,20211003,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,59.0,70.0,1,1,1
64006,ZA2,Eastern Cape,,,2021-10-03,2021-10-03,6,6,6,759058.6069378804,383312.2088096816,155759,20211003,20211003,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,,,,,,-0.04666754827373582,0.2222222222222222,,,127.0,,1,1,1
64007,ZA9,Limpopo,ZA9,Limpopo,2021-10-03,2021-10-11,1,1,1,195994.7628246041,179731.59284776569,696880,20211003,20211011,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,11.0,5.0,1,1,1
64008,ZA6,North West,ZA6,North West,2021-10-03,2021-10-30,2,2,2,258802.7364584413,21575.341927659585,4613457,20211003,20211030,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,59.0,16.0,1,1,1
64009,ZA7,Gauteng,ZA1,Western Cape,2021-10-03,2021-10-04,3,3,3,6798377.042544972,3860689.0449746745,188134,20211003,20211004,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.6706237180439658,1.0,0.48495156727992644,0.8888888888888888,97.0,95.0,1,1,1
