,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
60597,ZA3,Nothern Cape,ZA3,Nothern Cape,2021-09-16,2021-09-17,378,378,378,12185991.624787366,3118087.690911994,16725822,20210916,20210917,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,0.09958456723393624,0.6666666666666666,284.0,248.0,1,1,1
60598,ZA7,Gauteng,ZA7,Gauteng,2021-09-16,2021-09-18,6,6,6,3098432.145225225,639322.0306721614,853811,20210916,20210918,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,409.0,354.0,1,1,1
60599,ZA2,Eastern Cape,ZA7,Gauteng,2021-09-16,2021-09-18,1,1,1,1630380.605007507,955224.7310211248,153647,20210916,20210918,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04666754827373582,0.2222222222222222,0.6706237180439658,1.0,850.0,354.0,1,1,1
60600,ZA1,Western Cape,ZA2,Eastern Cape,2021-09-16,2021-09-17,4,4,4,4934762.037655439,2945867.1947846785,179498,20210916,20210917,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.48495156727992644,0.8888888888888888,-0.04666754827373582,0.2222222222222222,906.0,661.0,1,1,1
60601,ZA5,KwaZulu-Natal,ZA2,Eastern Cape,2021-09-16,2021-09-17,2,2,2,579013.563408887,498339.87251510913,158459,20210916,20210917,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.07735186107982292,0.5555555555555556,-0.04666754827373582,0.2222222222222222,806.0,661.0,1,1,1
60602,ZA8,Mpumalanga,ZA7,Gauteng,2021-09-16,2021-09-17,15,15,15,1943931.9520190624,924249.99684316,617030,20210916,20210917,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,188.0,357.0,1,1,1
60603,ZA4,Free State,ZA3,Nothern Cape,2021-09-16,2021-09-16,7,7,7,2662115.2515799217,862994.0717640778,48165,20210916,20210916,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2248492570676798,0.7777777777777778,0.09958456723393624,0.6666666666666666,488.0,284.0,1,1,1
60604,ZA2,Eastern Cape,ZA2,Eastern Cape,2021-09-16,2021-09-16,3410,2023,1760,118236276.93435346,36801447.83333258,46371050,20210916,20210916,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,850.0,850.0,1,1,1
60605,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-09-16,2021-09-17,928,928,928,24560356.395593643,7654535.011052759,40612826,20210916,20210917,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,188.0,222.0,1,1,1
60606,ZA5,KwaZulu-Natal,,,2021-09-16,2021-09-17,2,2,2,315706.3579785661,154361.1081967173,57058,20210916,20210917,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,,,,,,0.07735186107982292,0.5555555555555556,,,806.0,,1,1,1
