,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
45013,ZA1,Western Cape,ZA1,Western Cape,2021-07-10,2021-07-11,2610,2610,2610,37161312.03757128,16934936.192192104,111272367,20210710,20210711,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,2489.0,1945.0,1,1,1
45014,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-07-10,2021-07-11,3060,3060,3060,56364684.1445041,23683515.21432645,125169259,20210710,20210711,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,1842.0,1525.0,1,1,1
45015,ZA5,KwaZulu-Natal,,,2021-07-10,2021-07-10,35,35,34,1537663.1147745566,1050571.226032419,717064,20210710,20210710,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,,,,,,0.07735186107982292,0.5555555555555556,,,1842.0,,1,1,1
45017,ZA4,Free State,ZA7,Gauteng,2021-07-10,2021-07-10,24,24,24,4709304.910893424,2301595.443417993,302632,20210710,20210710,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,585.0,10770.0,1,1,1
45018,ZA4,Free State,ZA7,Gauteng,2021-07-10,2021-07-11,9,9,9,825125.0148589094,405142.8290706978,432323,20210710,20210711,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,585.0,8547.0,1,1,1
45019,ZA4,Free State,ZA6,North West,2021-07-10,2021-07-10,10,10,9,967113.3796819024,476387.531840545,91446,20210710,20210710,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2248492570676798,0.7777777777777778,-0.04677388157695324,0.1111111111111111,585.0,1453.0,1,1,1
45020,ZA2,Eastern Cape,ZA2,Eastern Cape,2021-07-10,2021-07-29,1,1,1,131893.43400006983,131893.43400006983,1635652,20210710,20210729,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,719.0,968.0,1,1,1
45021,ZA7,Gauteng,ZA8,Mpumalanga,2021-07-10,2021-07-10,64,63,57,11295452.75197637,5954164.88375786,1051755,20210710,20210710,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,10770.0,1285.0,1,1,1
45022,ZA7,Gauteng,ZA6,North West,2021-07-10,2021-07-10,106,103,99,12694403.48743624,4957162.285467514,1688481,20210710,20210710,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,10770.0,1453.0,1,1,1
45023,ZA2,Eastern Cape,ZA1,Western Cape,2021-07-10,2021-07-11,4,4,4,3981270.1757883984,2710157.03766682,206170,20210710,20210711,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,-0.04666754827373582,0.2222222222222222,0.48495156727992644,0.8888888888888888,719.0,1945.0,1,1,1
