,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
42371,ZA2,Eastern Cape,ZA1,Western Cape,2021-06-29,2021-06-30,1,1,1,1324976.1655291324,662344.2196442279,45649,20210629,20210630,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,-0.04666754827373582,0.2222222222222222,0.48495156727992644,0.8888888888888888,504.0,2060.0,1,1,1
42372,ZA6,North West,ZA6,North West,2021-06-29,2021-06-29,2286,1245,1073,77967877.89047728,18546220.365814306,25939786,20210629,20210629,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,669.0,669.0,1,1,1
42373,ZA8,Mpumalanga,ZA9,Limpopo,2021-06-29,2021-06-29,21,20,20,2629496.578828351,1074615.4198468027,294470,20210629,20210629,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.0523010419666447,0.4444444444444444,-0.020299216875639643,0.3333333333333333,476.0,382.0,1,1,1
42374,ZA7,Gauteng,ZA9,Limpopo,2021-06-29,2021-06-29,22,22,22,7925074.683574936,5282344.043632769,439840,20210629,20210629,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.6706237180439658,1.0,-0.020299216875639643,0.3333333333333333,8927.0,382.0,1,1,1
42375,ZA9,Limpopo,ZA9,Limpopo,2021-06-29,2021-06-30,1016,1016,1016,29840663.71472825,9046774.05648276,42687228,20210629,20210630,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,382.0,1237.0,1,1,1
42376,ZA1,Western Cape,,,2021-06-29,2021-06-29,25,25,23,272599.19618350104,103809.0640496168,337075,20210629,20210629,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,,,,,,0.48495156727992644,0.8888888888888888,,,992.0,,1,1,1
42378,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-06-29,2021-06-29,2930,1570,1329,99386387.47627984,26408990.476157904,33026606,20210629,20210629,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,476.0,476.0,1,1,1
42379,ZA6,North West,ZA4,Free State,2021-06-29,2021-06-30,3,3,3,110330.16354931204,55275.55455844956,77730,20210629,20210630,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,669.0,626.0,1,1,1
42380,ZA1,Western Cape,ZA1,Western Cape,2021-06-29,2021-06-30,1947,1947,1947,38254295.09848218,16970538.120164264,89978757,20210629,20210630,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,992.0,2060.0,1,1,1
42381,ZA6,North West,ZA3,Nothern Cape,2021-06-29,2021-06-29,10,10,9,3701358.300084385,1107111.9602932371,104790,20210629,20210629,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,-0.04677388157695324,0.1111111111111111,0.09958456723393624,0.6666666666666666,669.0,112.0,1,1,1
