,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
18504,ZA8,Mpumalanga,ZA7,Gauteng,2021-03-23,2021-03-23,430,427,420,161917271.37105355,62968723.35943387,5239042,20210323,20210323,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,26.0,176.0,1,1,1
18505,ZA3,Nothern Cape,ZA3,Nothern Cape,2021-03-23,2021-03-23,3837,1846,1080,359884966.5115539,44686100.46710723,13518369,20210323,20210323,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,0.09958456723393624,0.6666666666666666,20.0,20.0,1,1,1
18506,ZA6,North West,ZA6,North West,2021-03-23,2021-03-24,336,336,336,15553725.656744847,5182792.283701403,15763241,20210323,20210324,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,47.0,116.0,1,1,1
18507,ZA9,Limpopo,ZA9,Limpopo,2021-03-23,2021-03-24,359,358,358,12088503.187904837,4510791.433808631,17807587,20210323,20210324,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,10.0,27.0,1,1,1
18508,ZA9,Limpopo,ZA7,Gauteng,2021-03-23,2021-03-23,175,175,174,127034559.9680746,43884741.89298892,3127183,20210323,20210323,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,10.0,176.0,1,1,1
18510,ZA1,Western Cape,,,2021-03-23,2021-03-23,42,39,39,5578050.364980291,394438.95891470514,187025,20210323,20210323,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,,,,,,0.48495156727992644,0.8888888888888888,,,54.0,,1,1,1
18511,ZA7,Gauteng,ZA9,Limpopo,2021-03-23,2021-03-31,2,2,2,867816.0405322597,377622.4651087527,1493430,20210323,20210331,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.6706237180439658,1.0,-0.020299216875639643,0.3333333333333333,176.0,45.0,1,1,1
18512,ZA2,Eastern Cape,ZA7,Gauteng,2021-03-23,2021-03-23,35,35,35,63909902.47511527,30022819.221011136,676391,20210323,20210323,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04666754827373582,0.2222222222222222,0.6706237180439658,1.0,9.0,176.0,1,1,1
18513,ZA8,Mpumalanga,ZA7,Gauteng,2021-03-23,2021-03-24,12,12,12,5099587.115875089,2312886.250030101,588078,20210323,20210324,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,26.0,329.0,1,1,1
18514,ZA6,North West,ZA4,Free State,2021-03-23,2021-03-23,122,120,113,56560855.23943282,9656107.693651186,737371,20210323,20210323,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,47.0,67.0,1,1,1
18515,ZA7,Gauteng,ZA4,Free State,2021-03-23,2021-03-23,431,425,403,115893811.77656336,38721012.92396587,3405453,20210323,20210323,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.6706237180439658,1.0,0.2248492570676798,0.7777777777777778,176.0,67.0,1,1,1
18516,ZA6,North West,ZA3,Nothern Cape,2021-03-23,2021-03-23,17,17,17,14183504.807438286,2464748.175519362,251313,20210323,20210323,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,-0.04677388157695324,0.1111111111111111,0.09958456723393624,0.6666666666666666,47.0,20.0,1,1,1
18517,ZA7,Gauteng,ZA5,KwaZulu-Natal,2021-03-23,2021-03-23,80,80,80,95961508.1936398,40794752.43705551,1672311,20210323,20210323,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.6706237180439658,1.0,0.07735186107982292,0.5555555555555556,176.0,101.0,1,1,1
