,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown
5256,ZA8,Mpumalanga,ZA7,Gauteng,2021-01-16,2021-01-17,23,23,23,5308431.855136532,2228387.515090011,864266,20210116,20210117,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,1117.0,3419.0,1,1,1
5257,ZA8,Mpumalanga,ZA5,KwaZulu-Natal,2021-01-16,2021-01-16,28,27,27,18641455.99210278,8006567.147160707,378935,20210116,20210116,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.0523010419666447,0.4444444444444444,0.07735186107982292,0.5555555555555556,1117.0,3342.0,1,1,1
5258,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2021-01-16,2021-01-16,32627,14693,8373,1998826907.0219097,367924362.9747286,71062228,20210116,20210116,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,3342.0,3342.0,1,1,1
5259,ZA8,Mpumalanga,ZA5,KwaZulu-Natal,2021-01-16,2021-01-31,1,1,1,444873.92968758696,424827.2212212744,1293456,20210116,20210131,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.0523010419666447,0.4444444444444444,0.07735186107982292,0.5555555555555556,1117.0,1352.0,1,1,1
5260,ZA9,Limpopo,ZA7,Gauteng,2021-01-16,2021-01-17,17,17,17,9922752.787799,3975266.8257380095,927855,20210116,20210117,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,1392.0,3419.0,1,1,1
5261,ZA7,Gauteng,ZA7,Gauteng,2021-01-16,2021-01-17,6776,6776,6774,200290659.00029415,69698695.0563341,258683526,20210116,20210117,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,3570.0,3419.0,1,1,1
5262,ZA7,Gauteng,ZA9,Limpopo,2021-01-16,2021-01-16,127,127,127,58911195.7126798,27890196.067688297,1308971,20210116,20210116,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.6706237180439658,1.0,-0.020299216875639643,0.3333333333333333,3570.0,1392.0,1,1,1
5264,ZA1,Western Cape,,,2021-01-16,2021-01-16,62,51,51,7020518.09970762,878283.110656202,190165,20210116,20210116,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,,,,,,0.48495156727992644,0.8888888888888888,,,2114.0,,1,1,1
5265,ZA7,Gauteng,ZA8,Mpumalanga,2021-01-16,2021-01-17,22,22,22,8601246.499484124,2686397.4813313754,743807,20210116,20210117,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,3570.0,1304.0,1,1,1
5266,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-01-16,2021-01-18,2,2,2,2795312.7318997467,125814.93995629324,240351,20210116,20210118,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,1117.0,434.0,1,1,1
5267,ZA3,Nothern Cape,ZA7,Gauteng,2021-01-16,2021-01-17,3,3,3,4593859.816337246,1901345.4497287516,136464,20210116,20210117,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.09958456723393624,0.6666666666666666,0.6706237180439658,1.0,381.0,3419.0,1,1,1
5268,ZA1,Western Cape,ZA1,Western Cape,2021-01-16,2021-01-23,1,1,1,34713.24255194164,34542.41773682948,545072,20210116,20210123,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,2114.0,1262.0,1,1,1
5269,ZA8,Mpumalanga,ZA8,Mpumalanga,2021-01-16,2021-01-16,14692,6825,3905,970981206.0994474,168266094.5234657,32974555,20210116,20210116,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,1117.0,1117.0,1,1,1
