,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
57276,NG035,Taraba,2020-03-15,177,86,56,7509609.092153983,2396804.6299003637,2061688,26.59473840073484,83.3259777647865,194.1325800376648,613.5976190476191,3.1607142857142856,20200315,0.4572416308140842,0.515646300036468,0.027112069149447745,0.5130515216955309,3046503.0,-0.3693491920970492,0.21621621621621623,0.0
57277,NG033,Rivers,2020-03-15,2614,1249,773,113253678.76920916,29840842.741947237,28375519,23.987373909353877,91.03825795871607,180.92016704922213,611.8050668391548,3.381630012936611,20200315,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.1614581709475816,0.8648648648648649,0.0
57278,NG008,Borno,2020-03-15,1645,788,499,107111470.75501716,19177027.57498102,20394291,23.87986470507853,133.3787220147081,206.62908814589667,681.1720440881763,3.2965931863727453,20200315,0.4656333169168363,0.5077319274989265,0.026634755584237252,0.5216485478678367,6594992.0,-0.21159417396202837,0.40540540540540543,0.0
57279,NG036,Yobe,2020-03-15,269,136,99,34514931.3892526,5103992.860111692,4596032,32.03509220867113,216.63216229625928,284.7603469640644,773.7427609427609,2.717171717171717,20200315,0.4691388179850362,0.5048995038050456,0.025961678209918262,0.5201260409235117,3619142.0,-0.5433016922627469,0.02702702702702703,0.0
57280,NG030,Osun,2020-03-15,1146,571,350,39035948.61723453,10619048.78044584,13129166,18.852488574662967,69.30232552116094,190.9419139034322,625.198380952381,3.2742857142857145,20200315,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,0.0026606813370417975,0.6756756756756757,0.0
57281,NG028,Ogun,2020-03-15,6757,3560,2189,222547812.7431931,57268921.39488298,68027642,16.256399253213612,63.17259010235215,167.79547629618668,517.9506776305772,3.086797624486066,20200315,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.11933543982440241,0.8108108108108109,0.0
57282,NG029,Ondo,2020-03-15,638,342,195,28499855.823808067,7734356.246689149,8464482,24.64567262663337,90.81533021452177,221.12021943573663,723.4599999999999,3.271794871794872,20200315,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,-0.23320407133660132,0.3783783783783784,0.0
57283,NG002,Adamawa,2020-03-15,607,298,205,64736225.38797608,7336936.223221687,9083693,22.238833211670933,196.2206124403486,249.41496430532672,738.5116260162602,2.960975609756097,20200315,0.4474419886826158,0.5186029019248742,0.03395510939250998,0.5068342598449392,4396599.0,-0.25839416341831756,0.35135135135135137,0.0
57284,NG013,Ekiti,2020-03-15,626,307,156,10570262.082745424,3377434.600195501,5438106,13.45282412966091,42.10292533728595,144.78450479233229,580.9942307692307,4.012820512820513,20200315,0.36629979561099096,0.5964268380769661,0.037273366312043005,0.5043048153321379,3510952.0,-0.12374139344950484,0.5945945945945946,0.0
57285,NG023,Kogi,2020-03-15,255,130,93,20125709.45217708,5922372.395102759,3609264,39.56980210772555,134.46812985937046,235.8996078431373,646.821505376344,2.7419354838709675,20200315,0.45037839661721446,0.5217364067083422,0.02788519667444328,0.506811428561977,4836724.0,-0.30831429069378413,0.2972972972972973,0.0
57286,NG015,Federal Capital Territory,2020-03-15,17479,8168,4763,1085330138.1294808,243290821.74535432,150983671,31.73922065259532,141.58993951304342,143.96673245990425,528.3213345930436,3.669745958429561,20200315,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.06716322463290017,0.7567567567567568,0.0
57287,NG005,Bauchi,2020-03-15,514,263,175,31123222.461366303,7703307.410405626,9363055,27.352076055853903,110.50899341192545,303.60100518806746,891.7195238095238,2.9371428571428573,20200315,0.48096824368540303,0.4930077633721537,0.026023992942443307,0.5108444763587695,6690134.0,-0.4833208988736141,0.08108108108108109,0.0
57288,NG012,Edo,2020-03-15,1379,675,429,67200372.58597091,14396759.517002229,14342056,20.852521271407596,97.33420893365454,173.33884457336234,557.1894327894328,3.2144522144522143,20200315,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.048192548470072316,0.7027027027027027,0.0
57289,NG037,Zamfara,2020-03-15,225,106,77,15950844.943772562,4090314.107270189,3642926,33.00783575921641,128.7194225961663,269.8463703703704,788.5121212121212,2.9220779220779223,20200315,0.4822951286895683,0.49170011989092705,0.026004751419504635,0.5030233221454106,4568319.0,-0.4763162522559063,0.10810810810810811,0.0
57290,NG020,Kano,2020-03-15,3976,1778,1309,330804224.7073101,62836499.87389405,61156005,29.827953279345017,157.0299583678596,256.3548163983903,778.6606187929717,3.037433155080214,20200315,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,0.1241609281772341,0.8378378378378378,0.0
57291,NG026,Nasarawa,2020-03-15,371,247,202,29300572.779410604,7295977.755652798,7252312,22.44312077508439,90.1313457484116,325.80017969451933,598.3755775577557,1.8366336633663367,20200315,0.458082127493156,0.5146632772780603,0.02725459522878373,0.5071486116542824,2557000.0,-0.3814972133848704,0.1891891891891892,0.0
57292,NG001,Abia,2020-03-15,288,140,94,11722905.215368124,2024345.5398928267,3276014,13.381595761952502,77.492293512325,189.5841435185185,580.8535460992908,3.0638297872340425,20200315,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.40455051037529577,0.918918918918919,0.0
57293,NG007,Benue,2020-03-15,152,69,48,14207442.529944273,4425566.546261875,2081139,57.289990857841694,183.91865632239325,228.1950657894737,722.6177083333333,3.1666666666666665,20200315,0.4617573940726351,0.5075744703975699,0.030668135529795037,0.5046642022050832,5814928.0,-0.36118153353601457,0.24324324324324326,0.0
57294,NG018,Jigawa,2020-03-15,167,92,64,22632214.44304569,4314300.433375523,2911585,41.8872188118218,219.7344698663486,290.57734530938126,758.2252604166666,2.609375,20200315,0.4759832686855246,0.4966159109599566,0.02740082035451879,0.505479893884154,5921830.0,-0.49549208851903037,0.05405405405405406,0.0
57295,NG021,Katsina,2020-03-15,525,262,195,59763195.753520615,11448108.817555506,9971716,36.47961551193436,190.4365548578373,316.56241269841274,852.2834188034188,2.6923076923076925,20200315,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.4045410794272394,0.16216216216216217,0.0
57296,NG014,Enugu,2020-03-15,568,279,183,20181831.47995857,4426926.089256597,6700582,15.031499136764644,68.52682343297714,196.61332159624413,610.2533697632058,3.1038251366120218,20200315,0.3548333037798759,0.5979631440077704,0.04720355221235371,0.48606967776766996,4415727.0,0.11263773985257676,0.7837837837837838,0.0
57297,NG025,Lagos,2020-03-15,37069,17020,10302,1647722459.4357204,357767120.7282268,338640604,21.57893441566846,99.3833497472147,152.25687411763647,547.855762635087,3.59823335274704,20200315,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,1.1187153694407612,1.0,0.0
57298,NG019,Kaduna,2020-03-15,3485,1667,1175,275860002.18233466,56452800.275659606,54211310,29.85373941482783,145.88209229500498,259.26021042563366,768.9547517730497,2.9659574468085106,20200315,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,-0.1703334579739599,0.5135135135135135,0.0
57299,NG027,Niger,2020-03-15,688,369,291,60227481.284645885,13127380.109383628,11102935,28.03084477498409,128.6035115164678,268.96644864341084,635.9069301260023,2.36426116838488,20200315,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,-0.2021904684270313,0.4594594594594595,0.0
57300,NG004,Anambra,2020-03-15,592,301,203,39527364.43576789,6254768.58755554,7104480,19.14548282964537,120.99096337661422,200.0135135135135,583.2906403940887,2.916256157635468,20200315,0.3550563739560004,0.6034760570706295,0.041467568973370096,0.5059823635153309,5936784.0,0.5172892070039768,0.9459459459459459,0.0
57301,NG009,Cross River,2020-03-15,318,149,88,19998646.80552524,3813561.067535498,3409082,26.927693036413785,141.211170553211,178.6730607966457,645.6594696969697,3.613636363636364,20200315,0.3831984467942394,0.5834763463285051,0.03332520687725556,0.5092349804775577,3958265.0,-0.18777845359495773,0.4864864864864865,0.0
57302,NG024,Kwara,2020-03-15,1733,808,509,89705354.96206588,20742414.642732773,20572454,25.32168745861689,109.50947615491576,197.8501057895749,673.6232481990832,3.404715127701375,20200315,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,-0.15738931235438808,0.5405405405405406,0.0
57303,NG006,Bayelsa,2020-03-15,106,54,43,8230949.803268027,3033007.5219701696,1638279,43.82845348817224,118.94128122098378,257.59103773584906,634.9918604651162,2.4651162790697674,20200315,0.37835323397591747,0.5884318304151591,0.03321493560892341,0.5125803164505587,2537774.0,-0.10448904236851947,0.6216216216216216,0.0
58041,NG022,Kebbi,2020-03-15,282,133,101,31532896.49278303,6316494.779120701,6139757,38.86027615508045,193.9963711724459,362.8697990543735,1013.1612211221122,2.792079207920792,20200315,0.4855904279683244,0.48801456343612665,0.026395008595548938,0.5032996532071795,4510474.0,-0.4166000362854463,0.13513513513513514,0.0
58042,NG031,Oyo,2020-03-15,3552,1610,985,141594332.94461438,34771125.87088998,42150498,21.934797906425697,89.3224766252234,197.7782376126126,713.2063959390863,3.606091370558376,20200315,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,-0.019245055859069864,0.6486486486486487,0.0
58043,NG032,Plateau,2020-03-15,496,264,193,36211052.81495883,9059391.242537891,7479478,29.167071177825044,116.58292777098464,251.32654569892472,645.8962003454232,2.569948186528497,20200315,0.44148344424442243,0.5246600953608579,0.033856460394719665,0.49981152163639675,4350632.0,-0.20435074060739566,0.43243243243243246,0.0
58044,NG016,Gombe,2020-03-15,376,181,123,29942295.526193555,4863154.897883724,6758724,24.567677698640978,151.2624379628738,299.58882978723403,915.8162601626016,3.0569105691056917,20200315,0.4747655452041227,0.4988770635927775,0.02635739120309983,0.5284934612057086,3392445.0,-0.25910296259332805,0.32432432432432434,0.0
58045,NG017,Imo,2020-03-15,543,278,171,45898728.44949944,11042211.046231585,5818295,40.12463065925835,166.78448899908247,178.58486801718846,567.0852826510721,3.175438596491228,20200315,0.36002907241370796,0.5951188700839131,0.044852057502378986,0.5015110336551765,5547527.0,0.5387774131767987,0.972972972972973,0.0
58046,NG034,Sokoto,2020-03-15,630,305,212,84295644.9394151,19462788.260774262,8393609,57.04535823518911,247.0702141340535,222.05314814814813,659.8749213836478,2.9716981132075477,20200315,0.476871893107996,0.4955998750778277,0.02752823181417628,0.505624481563039,5027130.0,-0.3255636908120886,0.2702702702702703,0.0
58047,NG003,Akwa Ibom,2020-03-15,333,166,113,24269700.90535528,6699935.699574522,4712507,36.84200914653183,133.45569014870895,235.8612112112112,695.0600294985251,2.946902654867257,20200315,0.3714473458477974,0.5933145115115984,0.03523814264060416,0.5077076983792477,5665764.0,0.18670347513092306,0.8918918918918919,0.0
58048,NG011,Ebonyi,2020-03-15,71,36,29,6779314.275724041,1947938.0712155337,1278997,41.73767592123065,145.25760669166294,300.23403755868543,735.0557471264368,2.4482758620689653,20200315,0.407884931714409,0.5547080871017148,0.03740698118387615,0.4891615626926456,2983133.0,-0.13893827298680297,0.5675675675675675,0.0
