,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
22446,NG031,Oyo,2020-01-30,2653,1156,711,90083077.18439016,19355992.87819805,24195229,16.91597239333793,78.72718575312558,151.99917703229048,567.1642991092358,3.731364275668073,20200130,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,-0.019245055859069864,0.6486486486486487,
22447,NG003,Akwa Ibom,2020-01-30,293,138,100,15027041.3228769,4418314.790918036,3064119,27.45413529312587,93.37370582595705,174.2957337883959,510.6865,2.93,20200130,0.3714473458477974,0.5933145115115984,0.03523814264060416,0.5077076983792477,5665764.0,0.18670347513092306,0.8918918918918919,
22448,NG025,Lagos,2020-01-30,30963,13062,8328,1282594975.256826,277422871.8553871,241075199,20.699157137210257,95.69735457888424,129.76520309186233,482.4591718699968,3.717939481268012,20200130,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,1.1187153694407612,1.0,
22449,NG004,Anambra,2020-01-30,791,345,235,40796244.92571935,7798150.101813528,7154022,20.61934394046621,107.87068658851284,150.73792667509483,507.3774468085106,3.3659574468085105,20200130,0.3550563739560004,0.6034760570706295,0.041467568973370096,0.5059823635153309,5936784.0,0.5172892070039768,0.9459459459459459,
22450,NG027,Niger,2020-01-30,348,168,121,13848142.331841825,3786854.6597445314,3929462,19.446631361611264,71.1143529835442,188.1926245210728,541.2482093663912,2.87603305785124,20200130,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,-0.2021904684270313,0.4594594594594595,
22451,NG030,Osun,2020-01-30,804,387,246,24348518.73969981,6314762.292524306,8420859,15.950452741468244,61.50190292073309,174.5617537313433,570.5189024390244,3.268292682926829,20200130,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,0.0026606813370417975,0.6756756756756757,
22452,NG020,Kano,2020-01-30,1563,707,476,70622179.32833514,17975840.82155546,15277109,23.46569252680348,92.19031043623194,162.90370014928556,534.9127801120447,3.283613445378151,20200130,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,0.1241609281772341,0.8378378378378378,
22453,NG013,Ekiti,2020-01-30,379,186,99,6868627.4910698,1457970.4178592602,3257132,9.150917341333056,43.110780334951215,143.23359718557606,548.3387205387205,3.828282828282828,20200130,0.36629979561099096,0.5964268380769661,0.037273366312043005,0.5043048153321379,3510952.0,-0.12374139344950484,0.5945945945945946,
22454,NG034,Sokoto,2020-01-30,200,95,69,12341924.189469133,3248164.3418267835,2511099,29.250952893676864,111.14371229149604,209.25825,606.545652173913,2.898550724637681,20200130,0.476871893107996,0.4955998750778277,0.02752823181417628,0.505624481563039,5027130.0,-0.3255636908120886,0.2702702702702703,
22455,NG037,Zamfara,2020-01-30,60,29,20,990535.3087657428,338823.6589663111,682449,10.526763046505629,30.774505288047266,189.56916666666663,568.7075,3.0,20200130,0.4822951286895683,0.49170011989092705,0.026004751419504635,0.5030233221454106,4568319.0,-0.4763162522559063,0.10810810810810811,
