,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
99846,NG025,Lagos,2020-05-09,32652,20238,13637,4008842744.6614966,2922120565.1065955,716392190,133.14669937680702,182.66329806719224,365.6703979337662,875.5495954633228,2.394368262814402,20200509,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,1.1187153694407612,1.0,97.0
99847,NG018,Jigawa,2020-05-09,119,76,59,16012995.115858069,8026257.170326094,2532284,84.53025401913519,168.64430282087005,354.6616246498599,715.3344632768362,2.016949152542373,20200509,0.4759832686855246,0.4966159109599566,0.02740082035451879,0.505479893884154,5921830.0,-0.49549208851903037,0.05405405405405406,0.0
99848,NG037,Zamfara,2020-05-09,101,64,49,9882314.25468069,5946262.647496967,2601101,75.40482266594931,125.31806919377428,429.2245874587459,884.728231292517,2.061224489795918,20200509,0.4822951286895683,0.49170011989092705,0.026004751419504635,0.5030233221454106,4568319.0,-0.4763162522559063,0.10810810810810811,0.0
99849,NG020,Kano,2020-05-09,1793,1114,801,188911685.73169228,100852746.77013063,34949012,78.23594444565045,146.54716528173057,324.86532812790483,727.1954223886808,2.2384519350811485,20200509,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,0.1241609281772341,0.8378378378378378,29.0
99850,NG005,Bauchi,2020-05-09,322,184,137,44693282.028745145,18538982.122854024,7204238,84.08459433974032,202.708890067159,372.89016563147,876.4279805352799,2.3503649635036497,20200509,0.48096824368540303,0.4930077633721537,0.026023992942443307,0.5108444763587695,6690134.0,-0.4833208988736141,0.08108108108108109,44.0
99851,NG010,Delta,2020-05-09,1686,879,578,219850224.07456943,87711616.58510078,30397713,94.29320375527332,236.34705163816653,300.4914294187426,876.5199826989618,2.916955017301038,20200509,0.37205747147343576,0.5865213978831537,0.041421130643410485,0.5024198117756394,5827726.0,0.04986988030496243,0.7297297297297297,0.0
99852,NG021,Katsina,2020-05-09,206,128,109,25523599.602825623,14445345.947222566,4651604,82.34790672941675,145.50118821464312,376.3433656957929,711.2544342507646,1.889908256880734,20200509,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.4045410794272394,0.16216216216216217,19.0
99853,NG027,Niger,2020-05-09,3332,3210,2268,1359906875.3045816,1001078629.2029506,199295629,274.26870429945035,372.57802312158526,996.8768957583034,1464.547538212816,1.469135802469136,20200509,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,-0.2021904684270313,0.4594594594594595,0.0
100591,NG023,Kogi,2020-05-09,174,110,93,20954931.14332488,9266086.680655804,4945980,61.91053041003848,140.0085005137529,473.7528735632184,886.3763440860215,1.870967741935484,20200509,0.45037839661721446,0.5217364067083422,0.02788519667444328,0.506811428561977,4836724.0,-0.30831429069378413,0.2972972972972973,0.0
100592,NG007,Benue,2020-05-09,139,77,46,13477594.18071846,8849830.855382772,2492251,119.54412934147692,182.0562774905214,298.8310551558753,902.9894927536232,3.0217391304347827,20200509,0.4617573940726351,0.5075744703975699,0.030668135529795037,0.5046642022050832,5814928.0,-0.36118153353601457,0.24324324324324326,0.0
