,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
38700,NG025,Lagos,2020-02-20,43421,17572,11689,2150247769.4608164,415323498.3106464,362093573,22.07802697488808,114.3042193614112,138.98558032595597,516.2882097128354,3.7146890238685946,20200220,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,1.1187153694407612,1.0,
38701,NG005,Bauchi,2020-02-20,543,265,166,36369092.52650343,6974324.359591427,7449331,26.106290616681964,136.136785444478,228.6473603437692,747.9247991967871,3.2710843373493974,20200220,0.48096824368540303,0.4930077633721537,0.026023992942443307,0.5108444763587695,6690134.0,-0.4833208988736141,0.08108108108108109,
38702,NG031,Oyo,2020-02-20,3749,1633,1056,182204254.93113264,32187535.49072485,40338795,18.939779643042804,107.21257113378128,179.3313550280075,636.6602746212121,3.550189393939394,20200220,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,-0.019245055859069864,0.6486486486486487,
38703,NG019,Kaduna,2020-02-20,3930,1712,1167,220726576.7723595,38538808.33961247,47241336,20.520055942922973,117.5262520715565,200.34493638676844,674.6834618680376,3.367609254498715,20200220,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,-0.1703334579739599,0.5135135135135135,
38704,NG030,Osun,2020-02-20,1268,610,382,55959152.42684832,12937888.517525343,15179722,21.045107887875485,91.02462109963729,199.52315983175603,662.2915357766143,3.319371727748691,20200220,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,0.0026606813370417975,0.6756756756756757,
38705,NG017,Imo,2020-02-20,672,300,212,61354620.37390405,7259425.912928204,6721500,21.277349690918843,179.83015854246122,166.7038690476191,528.4198113207547,3.169811320754717,20200220,0.36002907241370796,0.5951188700839131,0.044852057502378986,0.5015110336551765,5547527.0,0.5387774131767987,0.972972972972973,
38706,NG007,Benue,2020-02-20,210,84,64,9043579.446943011,2075935.5230777208,2239629,20.155102046603705,87.80343348500044,177.7483333333333,583.23671875,3.28125,20200220,0.4617573940726351,0.5075744703975699,0.030668135529795037,0.5046642022050832,5814928.0,-0.36118153353601457,0.24324324324324326,
38707,NG001,Abia,2020-02-20,408,190,131,27371295.952527143,4632972.929495125,4620674,21.975541319112057,129.8300366343718,188.75302287581695,587.872010178117,3.114503816793893,20200220,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.40455051037529577,0.918918918918919,
38708,NG021,Katsina,2020-02-20,552,244,187,41191224.42973274,7833919.813994985,8449442,26.030866816651,136.87187290705148,255.1160024154589,753.0696969696969,2.9518716577540105,20200220,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.4045410794272394,0.16216216216216217,
38709,NG029,Ondo,2020-02-20,778,372,227,33659678.55487843,7375337.562542072,8947371,20.188644468676475,92.13724490735784,191.6746143958869,656.9288546255507,3.4273127753303965,20200220,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,-0.23320407133660132,0.3783783783783784,
