,admin1Pcod_1,admin1Name_1,local_date_1,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,0_14_pct,15_64_pct,65p_pct,M_pct,Population,rwi,rwi_pctl,new cases
6192,NG030,Osun,2020-01-09,697,336,218,24022121.503477223,6408790.083920492,8309984,18.26714465708477,68.47089118663183,198.70836920133905,635.319877675841,3.197247706422018,20200109,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,0.0026606813370417975,0.6756756756756757,
6193,NG036,Yobe,2020-01-09,65,28,22,5184843.436200543,514719.73803858366,806252,14.537818967869224,146.4414703416294,206.73128205128205,610.7969696969698,2.9545454545454546,20200109,0.4691388179850362,0.5048995038050456,0.025961678209918262,0.5201260409235117,3619142.0,-0.5433016922627469,0.02702702702702703,
6194,NG024,Kwara,2020-01-09,915,423,216,30904939.790624693,5796995.465741883,8935750,16.67632399973358,88.90481149871984,162.764116575592,689.4868827160494,4.236111111111111,20200109,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,-0.15738931235438808,0.5405405405405406,
6195,NG037,Zamfara,2020-01-09,55,27,17,3222079.6618980384,684107.2155882935,700703,25.00497153930946,117.77102829395588,212.33424242424243,686.963725490196,3.235294117647059,20200109,0.4822951286895683,0.49170011989092705,0.026004751419504635,0.5030233221454106,4568319.0,-0.4763162522559063,0.10810810810810811,
6196,NG014,Enugu,2020-01-09,755,332,226,44108952.65314673,8652799.568193017,8550756,23.790267185304348,121.27448008153053,188.7584105960265,630.5867256637168,3.34070796460177,20200109,0.3548333037798759,0.5979631440077704,0.04720355221235371,0.48606967776766996,4415727.0,0.11263773985257676,0.7837837837837838,
6197,NG021,Katsina,2020-01-09,108,45,39,4018528.953385648,1704210.7188198832,1568974,27.152498619916788,64.02559299501245,242.12561728395065,670.5017094017094,2.769230769230769,20200109,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.4045410794272394,0.16216216216216217,
6198,NG029,Ondo,2020-01-09,531,249,154,31204717.23636137,5924881.345350282,6510392,23.90617263263016,125.90722306874513,204.3437539234149,704.5878787878788,3.448051948051948,20200109,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,-0.23320407133660132,0.3783783783783784,
6199,NG033,Rivers,2020-01-09,2602,1066,690,138497331.2583497,25083666.596572056,19681893,22.58879394028372,124.722104124188,126.06900461183704,475.4080434782609,3.7710144927536233,20200109,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.1614581709475816,0.8648648648648649,
6200,NG004,Anambra,2020-01-09,960,416,300,83618119.66341472,15190740.621814862,13548352,31.46362870381733,173.19296902633354,235.21444444444444,752.6862222222222,3.2,20200109,0.3550563739560004,0.6034760570706295,0.041467568973370096,0.5059823635153309,5936784.0,0.5172892070039768,0.9459459459459459,
6201,NG023,Kogi,2020-01-09,129,69,39,8952832.19186662,2097143.7728300935,1299599,33.41294170298811,142.64184648617808,167.90684754521962,555.384188034188,3.3076923076923075,20200109,0.45037839661721446,0.5217364067083422,0.02788519667444328,0.506811428561977,4836724.0,-0.30831429069378413,0.2972972972972973,
