,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
47475,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-06-20,2020-06-20,12276,6066,3970,578746409.865035,142348389.3354437,58290266,22.279896321014824,90.5834626450664,79.13851688932333,244.7114441645676,3.092191435768262,20200620,20200620,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,39.0,39.0,1,1,3,0,0,0,1,0,0
47476,ZA1,Western Cape,ZA1,Western Cape,2020-06-20,2020-06-23,5,5,5,6158660.406943727,2940528.959007292,1207771,365.4319970133535,765.3628319294976,4025.9033333333336,4025.9033333333336,1.0,20200620,20200623,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,1467.0,958.0,1,1,3,0,0,0,1,0,0
47477,ZA2,Eastern Cape,ZA7,Gauteng,2020-06-20,2020-06-21,2,2,2,3781117.9566602176,1685492.567158906,170822,523.6582629813471,1174.7388863599756,1423.5166666666669,1423.5166666666669,1.0,20200620,20200621,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04666754827373582,0.2222222222222222,0.6706237180439658,1.0,1215.0,1844.0,1,1,3,0,0,0,1,0,0
47478,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-06-20,2020-06-22,7,7,7,4508873.222223771,960175.7412938498,986529,85.23222073216077,400.2405613914534,2348.8785714285714,2348.8785714285714,1.0,20200620,20200622,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,1215.0,1144.0,1,1,3,0,0,0,1,0,0
47479,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-06-20,2020-06-25,3,3,3,1084406.1023613887,476398.3860386204,1225913,98.6734110375864,224.60623756457883,6810.627777777778,6810.627777777778,1.0,20200620,20200625,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,1215.0,1273.0,1,1,3,0,0,0,1,0,0
47480,ZA7,Gauteng,ZA8,Mpumalanga,2020-06-20,2020-06-20,255,254,247,70210760.39690815,30665336.862901077,3036551,77.14395516947492,176.62730322152473,198.46738562091505,204.8954790823212,1.0323886639676114,20200620,20200620,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,1717.0,39.0,1,1,3,0,0,0,1,0,0
47481,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-06-20,2020-06-21,920,920,920,38729113.83273696,13241771.265309384,27408377,8.943538259194959,26.15777786580781,496.5285688405797,496.5285688405797,1.0,20200620,20200621,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,39.0,29.0,1,1,3,0,0,0,1,0,0
47482,ZA4,Free State,ZA3,Nothern Cape,2020-06-20,2020-06-20,26,26,26,15550650.813251516,4068405.0498067895,409286,97.2303729347244,371.64332445756,262.3628205128205,262.3628205128205,1.0,20200620,20200620,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2248492570676798,0.7777777777777778,0.09958456723393624,0.6666666666666666,42.0,14.0,1,1,3,0,0,0,1,0,0
47483,ZA1,Western Cape,ZA3,Nothern Cape,2020-06-20,2020-06-20,20,20,20,25423944.42675228,11246084.380317545,537685,349.3996429699785,789.8853329913393,448.0708333333333,448.0708333333333,1.0,20200620,20200620,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.48495156727992644,0.8888888888888888,0.09958456723393624,0.6666666666666666,1467.0,14.0,1,1,3,0,0,0,1,0,0
47484,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-06-20,2020-06-20,14622,7123,4590,766321596.7902942,200317563.76243225,66186495,27.11798767345113,103.74077652174348,75.44168034468609,240.32859477124185,3.1856209150326795,20200620,20200620,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,1215.0,1215.0,1,1,3,0,0,0,1,0,0
47485,ZA4,Free State,ZA4,Free State,2020-06-20,2020-06-21,789,789,789,26806297.230743885,8916798.811497627,23553739,7.022359833258204,21.111103763923538,497.5441275876637,497.5441275876637,1.0,20200620,20200621,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,42.0,33.0,1,1,3,0,0,0,1,0,0
47486,ZA4,Free State,ZA7,Gauteng,2020-06-20,2020-06-21,34,34,34,5894394.910491498,2792067.8585759187,968768,51.02678041443701,107.7237409720522,474.8862745098039,474.8862745098039,1.0,20200620,20200621,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,42.0,1844.0,1,1,3,0,0,0,1,0,0
47487,ZA5,KwaZulu-Natal,ZA1,Western Cape,2020-06-20,2020-06-20,11,11,11,22061186.730051283,13922979.95724786,326861,786.4853323210551,1246.1987182384016,495.2439393939394,495.2439393939394,1.0,20200620,20200620,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.07735186107982292,0.5555555555555556,0.48495156727992644,0.8888888888888888,258.0,1467.0,1,1,3,0,0,0,1,0,0
47488,ZA4,Free State,ZA4,Free State,2020-06-20,2020-06-20,10535,5244,3383,484408809.4727094,120812503.62078,46943555,22.190189007396185,88.97359724278007,74.26602594526183,231.2718248103261,3.1140999113213126,20200620,20200620,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,42.0,42.0,1,1,3,0,0,0,1,0,0
47489,ZA7,Gauteng,ZA6,North West,2020-06-20,2020-06-20,551,539,518,96030039.22933948,41222132.34129626,5462749,49.44835042369966,115.19362927902051,165.23741681790682,175.76412483912483,1.0637065637065637,20200620,20200620,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,1717.0,199.0,1,1,3,0,0,0,1,0,0
47490,ZA3,Nothern Cape,ZA4,Free State,2020-06-20,2020-06-21,1,1,1,83876.06728649339,40170.78068530133,14535,24.960965887530158,52.11817192998724,242.25,242.25,1.0,20200620,20200621,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.09958456723393624,0.6666666666666666,0.2248492570676798,0.7777777777777778,14.0,33.0,1,1,3,0,0,0,1,0,0
47491,ZA7,Gauteng,ZA8,Mpumalanga,2020-06-20,2020-06-21,15,15,15,2383090.9518383737,1261430.0384741037,427246,52.25441912870932,98.7189377302542,474.71777777777777,474.71777777777777,1.0,20200620,20200621,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,1717.0,29.0,1,1,3,0,0,0,1,0,0
47493,ZA1,Western Cape,ZA7,Gauteng,2020-06-20,2020-06-26,1,1,1,1276495.0501509018,1276495.0501509018,553842,793.1772511973212,793.1772511973212,9230.7,9230.7,1.0,20200620,20200626,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,1467.0,2598.0,1,1,3,0,0,0,1,0,0
47494,ZA9,Limpopo,ZA8,Mpumalanga,2020-06-20,2020-06-21,20,20,20,4658858.063227689,2258367.9056848385,708031,70.16423790329596,144.74400946061527,590.0258333333334,590.0258333333334,1.0,20200620,20200621,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.020299216875639643,0.3333333333333333,0.0523010419666447,0.4444444444444444,18.0,29.0,1,1,3,0,0,0,1,0,0
47496,ZA7,Gauteng,ZA9,Limpopo,2020-06-20,2020-06-20,114,114,114,50324825.73774126,24228070.97397988,1694867,132.05811707642653,274.3017277876873,247.7875730994152,247.7875730994152,1.0,20200620,20200620,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.6706237180439658,1.0,-0.020299216875639643,0.3333333333333333,1717.0,18.0,1,1,3,0,0,0,1,0,0
47497,ZA7,Gauteng,ZA5,KwaZulu-Natal,2020-06-20,2020-06-21,4,4,4,4562317.96277879,2226697.8731190665,288671,345.90147804308253,708.7232379744153,1202.7958333333331,1202.7958333333331,1.0,20200620,20200621,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.6706237180439658,1.0,0.07735186107982292,0.5555555555555556,1717.0,224.0,1,1,3,0,0,0,1,0,0
47498,ZA6,North West,ZA6,North West,2020-06-20,2020-06-21,717,717,717,25286857.92300773,6820076.184382818,21086991,5.910458674810878,21.914260886409185,490.1671548117155,490.1671548117155,1.0,20200620,20200621,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,199.0,191.0,1,1,3,0,0,0,1,0,0
47499,ZA3,Nothern Cape,ZA3,Nothern Cape,2020-06-20,2020-06-20,3456,1696,1083,220451437.8237593,44569810.81041977,16211042,25.571926575312048,126.48400069342917,78.17825038580246,249.4774084333641,3.1911357340720223,20200620,20200620,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,0.09958456723393624,0.6666666666666666,14.0,14.0,1,1,3,0,0,0,1,0,0
47500,ZA4,Free State,ZA5,KwaZulu-Natal,2020-06-20,2020-06-22,2,2,2,1148869.2073457995,574343.4804279713,312970,178.4402465936342,356.93711454661013,2608.083333333333,2608.083333333333,1.0,20200620,20200622,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.2248492570676798,0.7777777777777778,0.07735186107982292,0.5555555555555556,42.0,248.0,1,1,3,0,0,0,1,0,0
47501,ZA7,Gauteng,ZA4,Free State,2020-06-20,2020-06-20,276,271,260,70782118.06003834,25948787.76203728,2691685,62.014727649271705,169.16141956942212,162.54136473429952,172.54391025641024,1.0615384615384615,20200620,20200620,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.6706237180439658,1.0,0.2248492570676798,0.7777777777777778,1717.0,42.0,1,1,3,0,0,0,1,0,0
47502,ZA7,Gauteng,ZA7,Gauteng,2020-06-20,2020-06-21,8412,8412,8412,246546135.07340872,87837736.93038177,227534445,6.488330874923992,18.211681632438275,450.81321326676175,450.81321326676175,1.0,20200620,20200621,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,1717.0,1844.0,1,1,3,0,0,0,1,0,0
