,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
109324,ZA7,Gauteng,ZA4,Free State,2020-12-25,2020-12-26,21,21,21,5879556.67907279,2386294.74976602,1048600,70.6083244615144,173.970816357259,832.2222222222223,832.2222222222223,1.0,20201225,20201226,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.6706237180439658,1.0,0.2248492570676798,0.7777777777777778,3593.0,104.0,1,1,1,0,1,0,0,0,0
109325,ZA7,Gauteng,ZA5,KwaZulu-Natal,2020-12-25,2020-12-27,4,4,4,2929743.536534284,1764661.7023575986,732155,274.1274864723761,455.11455856148285,3050.645833333333,3050.645833333333,1.0,20201225,20201227,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.6706237180439658,1.0,0.07735186107982292,0.5555555555555556,3593.0,3403.0,1,1,1,0,1,0,0,0,0
109326,ZA7,Gauteng,ZA8,Mpumalanga,2020-12-25,2020-12-29,1,1,1,185761.06822492112,114981.03053502907,389053,71.44590002822831,115.42657643419996,6484.216666666666,6484.216666666666,1.0,20201225,20201229,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,3593.0,349.0,1,1,1,0,1,0,0,0,0
109327,ZA4,Free State,ZA2,Eastern Cape,2020-12-25,2020-12-25,27,27,26,20246762.086770687,8711491.68456286,683080,208.19499900778635,483.8751806462444,421.65432098765433,437.87179487179486,1.0384615384615383,20201225,20201225,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.2248492570676798,0.7777777777777778,-0.04666754827373582,0.2222222222222222,187.0,1216.0,1,1,1,0,1,0,0,0,0
109328,ZA9,Limpopo,ZA4,Free State,2020-12-25,2020-12-27,1,1,1,1194147.706238918,619075.0400952628,171010,384.6753957483688,742.0089839331541,2850.1666666666665,2850.1666666666665,1.0,20201225,20201227,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.020299216875639643,0.3333333333333333,0.2248492570676798,0.7777777777777778,679.0,86.0,1,1,1,0,1,0,0,0,0
109329,ZA6,North West,ZA4,Free State,2020-12-25,2020-12-25,106,103,99,25418123.331369262,9165911.206072196,1123211,57.52962802079414,159.5362585742274,176.60550314465408,189.09276094276092,1.0707070707070707,20201225,20201225,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,363.0,187.0,1,1,1,0,1,0,0,0,0
109330,ZA7,Gauteng,ZA7,Gauteng,2020-12-25,2020-12-25,57762,33895,24132,2831511990.463182,805300729.5571674,437352159,20.735565822747056,72.90817094929612,126.1937372320903,302.0554719874026,2.393585280954749,20201225,20201225,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,3593.0,3593.0,1,1,1,0,1,0,0,0,0
109331,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-12-25,2020-12-30,4,4,4,923560.9096778418,231576.92544850445,1694445,35.97380756514836,143.46853588757932,7060.1875,7060.1875,1.0,20201225,20201230,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,379.0,648.0,1,1,1,0,1,0,0,0,0
109332,ZA9,Limpopo,ZA6,North West,2020-12-25,2020-12-25,14,11,11,3268459.870116507,1748101.845487984,261864,98.74728435301384,184.62970966128876,311.74285714285713,396.7636363636364,1.2727272727272727,20201225,20201225,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.020299216875639643,0.3333333333333333,-0.04677388157695324,0.1111111111111111,679.0,363.0,1,1,1,0,1,0,0,0,0
109333,ZA5,KwaZulu-Natal,ZA7,Gauteng,2020-12-25,2020-12-25,95,95,94,94680187.2863768,49146224.9180611,2971286,324.87285501382763,625.8674559084045,521.2782456140351,526.8237588652482,1.0106382978723405,20201225,20201225,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.07735186107982292,0.5555555555555556,0.6706237180439658,1.0,4676.0,3593.0,1,1,1,0,1,0,0,0,0
