,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
42369,ZA3,Nothern Cape,ZA4,Free State,2020-06-05,2020-06-06,2,2,2,115724.8721660804,57690.579310861925,32400,20200605,20200606,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.09958456723393624,0.6666666666666666,0.2248492570676798,0.7777777777777778,7.0,12.0,1,1,3,0,0,0,1,0,0
42370,ZA8,Mpumalanga,ZA4,Free State,2020-06-05,2020-06-05,16,16,16,6142986.245185415,2667413.568962576,362868,20200605,20200605,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.0523010419666447,0.4444444444444444,0.2248492570676798,0.7777777777777778,25.0,14.0,1,1,3,0,0,0,1,0,0
42371,ZA1,Western Cape,ZA1,Western Cape,2020-06-05,2020-06-25,2,2,2,561246.6862764996,561058.1569841194,3391162,20200605,20200625,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,1801.0,1618.0,1,1,3,0,0,0,1,0,0
42372,ZA3,Nothern Cape,ZA3,Nothern Cape,2020-06-05,2020-06-05,3942,1861,1239,226057002.33435023,56323684.9288929,27298591,20200605,20200605,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,0.09958456723393624,0.6666666666666666,7.0,7.0,1,1,3,0,0,0,1,0,0
42373,ZA7,Gauteng,ZA2,Eastern Cape,2020-06-05,2020-06-07,3,3,3,4903695.576509293,2468552.969568674,477585,20200605,20200607,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.6706237180439658,1.0,-0.04666754827373582,0.2222222222222222,370.0,345.0,1,1,3,0,0,0,1,0,0
42374,ZA7,Gauteng,ZA8,Mpumalanga,2020-06-05,2020-06-06,16,16,16,9736565.928143194,2762323.998185288,868868,20200605,20200606,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,370.0,12.0,1,1,3,0,0,0,1,0,0
42375,ZA2,Eastern Cape,ZA1,Western Cape,2020-06-05,2020-06-05,92,91,89,136860059.9706558,60769745.659618825,1755443,20200605,20200605,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,-0.04666754827373582,0.2222222222222222,0.48495156727992644,0.8888888888888888,304.0,1801.0,1,1,3,0,0,0,1,0,0
42376,ZA2,Eastern Cape,,,2020-06-05,2020-06-05,22,22,19,11121668.5058903,4273833.392452573,326148,20200605,20200605,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,,,,,,-0.04666754827373582,0.2222222222222222,,,304.0,,1,1,3,0,0,0,1,0,0
42378,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-06-05,2020-06-16,3,3,3,855814.4326707255,289979.3327533796,2839483,20200605,20200616,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,25.0,21.0,1,1,3,0,0,0,1,0,0
42379,ZA2,Eastern Cape,,,2020-06-05,2020-06-06,1,1,1,481440.1360081522,240694.6096254495,118516,20200605,20200606,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,,,,,,-0.04666754827373582,0.2222222222222222,,,304.0,,1,1,3,0,0,0,1,0,0
42380,ZA3,Nothern Cape,ZA7,Gauteng,2020-06-05,2020-06-05,17,17,17,17926906.51685509,10086142.092099505,555270,20200605,20200605,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.09958456723393624,0.6666666666666666,0.6706237180439658,1.0,7.0,370.0,1,1,3,0,0,0,1,0,0
42381,ZA9,Limpopo,ZA9,Limpopo,2020-06-05,2020-06-06,648,648,648,33405161.04406886,12722730.887677034,29052928,20200605,20200606,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,9.0,1.0,1,1,3,0,0,0,1,0,0
42382,ZA4,Free State,ZA7,Gauteng,2020-06-05,2020-06-06,16,16,16,4555534.766750093,1805156.731070496,681102,20200605,20200606,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,14.0,411.0,1,1,3,0,0,0,1,0,0
42383,ZA1,Western Cape,ZA2,Eastern Cape,2020-06-05,2020-06-07,4,4,4,5337109.315595311,2997712.3506516693,587931,20200605,20200607,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.48495156727992644,0.8888888888888888,-0.04666754827373582,0.2222222222222222,1801.0,345.0,1,1,3,0,0,0,1,0,0
42384,ZA1,Western Cape,ZA7,Gauteng,2020-06-05,2020-06-14,1,1,1,2564381.5260054683,1281906.3021489703,739439,20200605,20200614,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,1801.0,1267.0,1,1,3,0,0,0,1,0,0
42385,ZA6,North West,ZA6,North West,2020-06-05,2020-06-06,569,569,569,19627558.46777757,6570275.331823893,23485565,20200605,20200606,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,45.0,59.0,1,1,3,0,0,0,1,0,0
42386,ZA9,Limpopo,ZA7,Gauteng,2020-06-05,2020-06-05,118,118,118,64534445.32200443,29344683.226816315,2564942,20200605,20200605,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,9.0,370.0,1,1,3,0,0,0,1,0,0
42387,ZA9,Limpopo,ZA9,Limpopo,2020-06-05,2020-06-08,3,3,3,570526.4276209783,256088.0957899694,753118,20200605,20200608,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,9.0,17.0,1,1,3,0,0,0,1,0,0
42388,ZA1,Western Cape,ZA1,Western Cape,2020-06-05,2020-06-10,2,2,2,2721460.0358901923,2689449.021031148,898054,20200605,20200610,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,1801.0,1202.0,1,1,3,0,0,0,1,0,0
42390,ZA8,Mpumalanga,ZA5,KwaZulu-Natal,2020-06-05,2020-06-05,23,23,22,7933268.660240184,3366670.353433708,439758,20200605,20200605,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.0523010419666447,0.4444444444444444,0.07735186107982292,0.5555555555555556,25.0,67.0,1,1,3,0,0,0,1,0,0
42391,ZA8,Mpumalanga,ZA7,Gauteng,2020-06-05,2020-06-05,342,340,334,93235865.69981223,43793040.50805749,6044988,20200605,20200605,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,25.0,370.0,1,1,3,0,0,0,1,0,0
42392,ZA4,Free State,ZA5,KwaZulu-Natal,2020-06-05,2020-06-05,36,36,35,34088260.12198243,13933070.434573112,650300,20200605,20200605,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.2248492570676798,0.7777777777777778,0.07735186107982292,0.5555555555555556,14.0,67.0,1,1,3,0,0,0,1,0,0
42393,ZA4,Free State,ZA6,North West,2020-06-05,2020-06-06,16,16,16,2758024.851551502,1374696.9016692296,712965,20200605,20200606,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2248492570676798,0.7777777777777778,-0.04677388157695324,0.1111111111111111,14.0,59.0,1,1,3,0,0,0,1,0,0
42394,ZA1,Western Cape,ZA5,KwaZulu-Natal,2020-06-05,2020-06-05,32,32,32,71129132.20171303,41173984.75619695,687699,20200605,20200605,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.48495156727992644,0.8888888888888888,0.07735186107982292,0.5555555555555556,1801.0,67.0,1,1,3,0,0,0,1,0,0
