,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
88782,ZA6,North West,ZA8,Mpumalanga,2020-10-25,2020-10-25,30,30,30,15208686.12799611,7102166.257618991,569999,20201025,20201025,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.04677388157695324,0.1111111111111111,0.0523010419666447,0.4444444444444444,68.0,52.0,1,1,1,0,1,0,0,0,0
88783,ZA5,KwaZulu-Natal,ZA4,Free State,2020-10-25,2020-10-25,57,57,57,45239864.72041084,15725245.030341191,1011395,20201025,20201025,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.07735186107982292,0.5555555555555556,0.2248492570676798,0.7777777777777778,125.0,310.0,1,1,1,0,1,0,0,0,0
88784,ZA1,Western Cape,ZA1,Western Cape,2020-10-25,2020-10-26,3956,3951,3951,197624339.49554637,47352184.76809031,154346394,20201025,20201026,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,259.0,92.0,1,1,1,0,1,0,0,0,0
88785,ZA8,Mpumalanga,ZA7,Gauteng,2020-10-25,2020-10-29,2,2,2,1095070.3747483145,362409.73977059056,580032,20201025,20201029,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,52.0,295.0,1,1,1,0,1,0,0,0,0
88786,ZA4,Free State,ZA1,Western Cape,2020-10-25,2020-10-25,21,21,21,34684731.137427345,17580614.39466191,760601,20201025,20201025,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.2248492570676798,0.7777777777777778,0.48495156727992644,0.8888888888888888,310.0,259.0,1,1,1,0,1,0,0,0,0
88787,ZA6,North West,ZA8,Mpumalanga,2020-10-25,2020-10-27,1,1,1,151742.57903030893,149470.05868300694,216484,20201025,20201027,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.04677388157695324,0.1111111111111111,0.0523010419666447,0.4444444444444444,68.0,89.0,1,1,1,0,1,0,0,0,0
88788,ZA5,KwaZulu-Natal,ZA2,Eastern Cape,2020-10-25,2020-10-25,40,40,40,21483621.321177486,6070316.71976875,642519,20201025,20201025,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.07735186107982292,0.5555555555555556,-0.04666754827373582,0.2222222222222222,125.0,418.0,1,1,1,0,1,0,0,0,0
88789,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-10-25,2020-10-26,1443,1443,1442,65508201.55532005,16644783.878079902,60157491,20201025,20201026,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,418.0,196.0,1,1,1,0,1,0,0,0,0
88790,ZA9,Limpopo,ZA8,Mpumalanga,2020-10-25,2020-10-25,177,175,163,46641445.40136085,18679447.35683197,2239361,20201025,20201025,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.020299216875639643,0.3333333333333333,0.0523010419666447,0.4444444444444444,42.0,52.0,1,1,1,0,1,0,0,0,0
88791,ZA2,Eastern Cape,ZA3,Nothern Cape,2020-10-25,2020-10-25,14,14,13,10809010.353819504,2776715.957314619,227132,20201025,20201025,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,-0.04666754827373582,0.2222222222222222,0.09958456723393624,0.6666666666666666,418.0,18.0,1,1,1,0,1,0,0,0,0
88792,ZA3,Nothern Cape,ZA3,Nothern Cape,2020-10-25,2020-10-25,2939,1698,1224,281636234.1462875,51361569.08421192,20701115,20201025,20201025,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,0.09958456723393624,0.6666666666666666,18.0,18.0,1,1,1,0,1,0,0,0,0
